X	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gene.name
ENSG00000174791	79.7510273520966	-0.893739888348568	0.183051058933031	-4.88246226794866	1.04769291432572e-06	4.57179097383117e-05	RIN1
ENSG00000125997	65.1878386254874	-0.507405076466986	0.103967111185083	-4.88043834904388	1.05850300725566e-06	4.60604252653783e-05	BPIFB9P
ENSG00000261026	82.8179462027806	-1.12748716588534	0.231267776500359	-4.87524541009108	1.08673268774415e-06	4.71569234501866e-05	AC105046.1
ENSG00000158555	506.513391909478	-1.39876190649381	0.287854134151007	-4.85927329346614	1.17817406387497e-06	5.04216363814881e-05	GDPD5
ENSG00000119514	238.677481937929	-0.51355418441097	0.105810989466235	-4.85350516994124	1.21298178189698e-06	5.14863604094963e-05	GALNT12
ENSG00000268785	59.527656724645	-1.14022850047598	0.235048279483816	-4.85103955229968	1.22816049091311e-06	5.18902980949067e-05	RPL7P50
ENSG00000231705	52.3708397730278	-1.0065870621674	0.207552728257709	-4.84978959620112	1.23592503957535e-06	5.20342838380348e-05	AL451069.2
ENSG00000130844	26259.045463066	-1.11995057354343	0.231020788314025	-4.84783461140774	1.24816389542334e-06	5.24077237224109e-05	ZNF331
ENSG00000144488	174.724101904423	-1.84187078537531	0.380638406569522	-4.8388989486769	1.30560403506533e-06	5.4379194568926e-05	ESPNL
ENSG00000251149	3.75698205877965	-1.47365590944448	0.305121255027184	-4.82973862084168	1.36712391233193e-06	5.65922172545287e-05	MTND5P5
ENSG00000185567	99.8915198030664	-1.74300642651045	0.361016553287152	-4.82805126424234	1.37875605088286e-06	5.68928872826502e-05	AHNAK2
ENSG00000254810	29.7610585399956	-1.9312327039033	0.401246054781928	-4.81308833043329	1.48615561499979e-06	6.0840473223011e-05	AP001189.3
ENSG00000125522	11.2312300266066	-2.40422044263714	0.49967851810021	-4.81153452779608	1.49775852617217e-06	6.11545420272898e-05	NPBWR2
ENSG00000260273	140.61924312216	-0.950348679313014	0.197831219785385	-4.80383571583894	1.55654558416361e-06	6.30583369271908e-05	AL359711.2
ENSG00000267733	19.0846435562286	-3.15259752203093	0.657231373736205	-4.79678488887279	1.61232585712848e-06	6.49814259656811e-05	AP005264.4
ENSG00000143850	12.4425459838727	-1.09065770847164	0.227430848458002	-4.79555748864493	1.62223036354509e-06	6.52942474786268e-05	PLEKHA6
ENSG00000170734	651.061445255763	-0.597675886241116	0.124862434278389	-4.78667494907683	1.69567130547882e-06	6.77245459914796e-05	POLH
ENSG00000012124	15272.0008488402	-0.727957129567055	0.152253468856347	-4.78121868115788	1.74235700107652e-06	6.92336569278337e-05	CD22
ENSG00000132016	16.2022892773674	-0.721150822080269	0.150887563354341	-4.77939205888518	1.75826037107809e-06	6.97764731190722e-05	C19orf57
ENSG00000122786	7.74591802952145	-1.4284866057555	0.299085883760148	-4.77617528382275	1.78660675682857e-06	7.05414924177757e-05	CALD1
ENSG00000162849	33.5111253256474	-0.768031126554485	0.161074398329779	-4.76817628697293	1.85901082801511e-06	7.26625677035603e-05	KIF26B
ENSG00000213542	147.562774273284	-0.664825858356481	0.139639654460483	-4.76101048033332	1.92626043774746e-06	7.5102432330372e-05	AC007000.1
ENSG00000171992	201.707184916568	-1.83558015854176	0.386660676413338	-4.7472636099657	2.06187150072506e-06	7.95918213425047e-05	SYNPO
ENSG00000264743	233.146303829293	-0.961808763215135	0.202727856835214	-4.74433448974374	2.09192937605961e-06	8.04526559670489e-05	DPRXP4
ENSG00000243290	20.4868715964953	-2.27509939174381	0.481406983441339	-4.72593765773869	2.29055920207377e-06	8.66985017690039e-05	IGKV1-12
ENSG00000223965	16.9083495880649	-0.816529704029073	0.172852125066576	-4.72386268733795	2.3140669272851e-06	8.737568484056e-05	ZNF587P1
ENSG00000080845	6644.702477422	-0.520199623374604	0.110301579307268	-4.71615752595419	2.40340382155802e-06	9.03105109905009e-05	DLGAP4
ENSG00000197520	152.532635367706	-1.16491792699084	0.248756913841338	-4.68295698399701	2.82765869892778e-06	0.000103380664041998	FAM177B
ENSG00000206140	127.006508392582	-0.583132467230076	0.1245774052731	-4.68088467528863	2.85639597003289e-06	0.000104186456993708	TMEM191C
ENSG00000265874	20.9350072007384	-1.10024678657423	0.235078174207535	-4.68034427391332	2.86393580581252e-06	0.000104339150733308	MIR4489
ENSG00000181378	7.83893300399578	-0.860214017789871	0.183983369798672	-4.67549876236739	2.9324004584283e-06	0.000106459481287141	CFAP65
ENSG00000160999	1131.09745068934	-0.755347683964299	0.161649489417767	-4.67275019973728	2.97193141321334e-06	0.00010764342498173	SH2B2
ENSG00000232490	863.084593176394	-0.799258037628401	0.171216811952064	-4.66810489294808	3.03990699864719e-06	0.000109722304465093	OSBPL10-AS1
ENSG00000213062	19.163724338642	-0.786519832670019	0.168528390330202	-4.66698715349366	3.05648432118754e-06	0.000110192811917854	Z99572.1
ENSG00000267416	92.9955936692794	-0.669985396337772	0.143911238430001	-4.65554604106652	3.23123186539101e-06	0.000115632460536819	AC025048.4
ENSG00000165125	18.433940589091	-0.853100984107199	0.183914692434887	-4.63856896266855	3.50829874310768e-06	0.000123337512761931	TRPV6
ENSG00000224003	50.4798470428313	-0.590237828782301	0.127330607135726	-4.63547486389619	3.56118999458884e-06	0.000124773991330679	YES1P1
ENSG00000214867	11.4380600841434	-0.727708597841284	0.157566634927239	-4.61841809452442	3.86676549407047e-06	0.000133674083130016	SRSF9P1
ENSG00000216863	34.4502440078458	-0.962383567680985	0.208815368155901	-4.60877748692554	4.0504352991454e-06	0.000138942881435844	LY86-AS1
ENSG00000131697	1005.91939192533	-0.509311509592402	0.110636635585183	-4.60346165534169	4.15525730358219e-06	0.000141446958956622	NPHP4
ENSG00000260816	10.0774702256023	-1.11764353387285	0.242924914975059	-4.60077770939056	4.20916431536691e-06	0.000142813227201756	AC027279.1
ENSG00000228590	207.352519014861	-0.757121793539789	0.165012691911756	-4.58826399816975	4.46947202065352e-06	0.00014952546556838	MIR4432HG
ENSG00000051128	445.722505835172	-1.41958853643048	0.310335337121054	-4.57436961449459	4.77655955968239e-06	0.000157513000619957	HOMER3
ENSG00000148848	10.7878367947172	-1.14469147551033	0.250384740946543	-4.57173017486208	4.83713557028982e-06	0.00015892059028345	ADAM12
ENSG00000261546	102.879193212686	-0.735528003065109	0.161153095344399	-4.56415684410663	5.01505764870668e-06	0.000164245777499169	AC135782.3
ENSG00000100968	116.70423798607	-2.33072536987399	0.511300303114432	-4.55842751447061	5.15380458238867e-06	0.000168258470064909	NFATC4
ENSG00000101335	506.917371797234	-1.61817910417597	0.355339363210895	-4.55389768685879	5.26609754125464e-06	0.000171205948590445	MYL9
ENSG00000156886	98.8800707021763	-1.64126576657246	0.360691744479612	-4.5503280618202	5.35623397245853e-06	0.000173592195401148	ITGAD
ENSG00000260905	17.1314100112233	-0.62828290983852	0.138244833737808	-4.54471167457953	5.50105015225028e-06	0.000177451275939185	AC009021.1
ENSG00000225637	13.1656439656711	-1.55303696058303	0.341898810666126	-4.54238772447681	5.56206212125235e-06	0.00017852113255131	AP001046.1
ENSG00000254416	2.5402387736728	-1.989873978415	0.438557302640099	-4.5373180800685	5.69741410835435e-06	0.0001821825746693	LINC02732
ENSG00000234311	37.4876744340283	-1.00144685800373	0.220891040611791	-4.5336689764785	5.79678515965807e-06	0.000184979873510197	AL451069.3
ENSG00000081059	5307.91674270541	-1.18377693355344	0.261178667668186	-4.53244112209564	5.83059306413273e-06	0.000185868075824141	TCF7
ENSG00000120162	125.507393530305	-1.21657803692509	0.268744091522919	-4.5269015219311	5.98548153952575e-06	0.000190220926597819	MOB3B
ENSG00000186648	253.433838994486	-1.10913142903353	0.245218927525328	-4.52302536442248	6.09619314222913e-06	0.000193233704821189	CARMIL3
ENSG00000159231	16.5016728033642	-1.48642065242944	0.328805240893731	-4.52067201967089	6.16436306897642e-06	0.000195108675651132	CBR3
ENSG00000255092	26.131011854704	-1.13681981867695	0.251645408046148	-4.5175464456259	6.25603084798775e-06	0.000196808784401864	AC010768.2
ENSG00000117479	1277.541774506	-0.794948069087672	0.176339319839236	-4.50805906369837	6.54233656453454e-06	0.000204369194309602	SLC19A2
ENSG00000232756	11.4619057280093	-0.94691973553159	0.210048616580145	-4.50809793917537	6.54113821924413e-06	0.000204369194309602	AC004990.1
ENSG00000211896	15064.5044200885	-1.20541466139771	0.267693050129562	-4.50297331519924	6.70093003744474e-06	0.000208486036255018	IGHG1
ENSG00000112245	21083.5823763723	-0.516365575932565	0.114682843512263	-4.50255295490081	6.71420179572555e-06	0.000208690270200209	PTP4A1
ENSG00000112394	5.93332430367771	-1.93058656332782	0.42929559243715	-4.49710315535201	6.88855716881696e-06	0.000213469799993428	SLC16A10
ENSG00000168140	181.373321440486	-0.782828735673722	0.174178490425436	-4.49440532962273	6.97646317132025e-06	0.000215549849701377	VASN
ENSG00000124575	192.545203188761	-1.80927275290502	0.402979050922023	-4.48974394268231	7.1308841238013e-06	0.000219449255928615	H1-3
ENSG00000271938	26.9043817205936	-1.25702224095915	0.280364379831861	-4.48353047456673	7.34181120140001e-06	0.000224828515658621	AC103724.4
ENSG00000119508	3811.62962593242	-1.54854896973189	0.345605911957245	-4.480678472663	7.44061307703855e-06	0.00022763008325064	NR4A3
ENSG00000245648	54.4871125625788	-1.89303185896287	0.423735780781691	-4.46748172993718	7.91457683460381e-06	0.000240474833061551	KLRK1-AS1
ENSG00000255002	1.35230421339975	-2.68218216463794	0.600771172536947	-4.46456535740817	8.02314555414859e-06	0.000243061467990482	LINC02324
ENSG00000107738	2400.03240450841	-0.642232662616845	0.143976830094426	-4.4606667767004	8.17050468417399e-06	0.000246326465347583	VSIR
ENSG00000179965	57.2057120379143	-0.630987305700696	0.141651422808034	-4.45450736174961	8.40860440760581e-06	0.000251796832467603	ZNF771
ENSG00000103316	1638.13667471804	-1.18644621792658	0.266851299564409	-4.44609495948963	8.74453061718012e-06	0.000260703122829696	CRYM
ENSG00000246790	7.0448421563592	-2.472622807855	0.556144024150994	-4.44601164532819	8.74792081233578e-06	0.000260703122829696	AP000977.1
ENSG00000260990	53.3823571349614	-1.27190394120179	0.286213120925058	-4.44390507706607	8.8340592260823e-06	0.000262515840211173	Z94057.1
ENSG00000141096	369.802313737307	-0.54204997826769	0.122064693031817	-4.4406778471675	8.9675957156512e-06	0.000265217495723437	DPEP3
ENSG00000095970	17.2534560959853	-1.39596637401581	0.314447026068774	-4.43943258573064	9.01963613694701e-06	0.00026650326602928	TREM2
ENSG00000071282	7.7422492525143	-2.28502038447614	0.515185237509068	-4.43533746332536	9.1928169040474e-06	0.000270848591226919	LMCD1
ENSG00000257950	139.260154896397	-0.772708161916828	0.174327369441254	-4.43251202833771	9.31415046038075e-06	0.000273387889880968	P2RX5-TAX1BP3
ENSG00000261537	4.83207274618917	-1.06715295948393	0.240831295971828	-4.43112243854205	9.37438387764494e-06	0.000274121433820646	AC027279.2
ENSG00000109787	5014.41372427102	-1.28964234375064	0.291627121940497	-4.42223046734924	9.76871738369633e-06	0.000283785344499481	KLF3
ENSG00000188322	561.82647600188	-0.649217063798167	0.147046731465113	-4.41503906499407	1.00991751020354e-05	0.000291750821680249	SBK1
ENSG00000160856	17028.4637320264	-1.33656566931937	0.302793601280736	-4.41411464332818	1.0142420399569e-05	0.000292659029159132	FCRL3
ENSG00000134285	1798.78429568631	-0.513502768861044	0.116605135149473	-4.40377491268114	1.06383322212596e-05	0.000303939789164416	FKBP11
ENSG00000232732	11.1708142881457	-1.31631277096214	0.298896756509381	-4.40390449978279	1.0631976120414e-05	0.000303939789164416	AC097717.1
ENSG00000181626	5.94965015943832	-2.92027140923384	0.663488419147372	-4.40139017495827	1.07559507032043e-05	0.000307018251586051	ANKRD62
ENSG00000082438	8149.16743795005	-1.36725018718005	0.310690096853886	-4.40068802007248	1.07908178749714e-05	0.000307168084669704	COBLL1
ENSG00000110851	13729.1383105686	-0.662479758453843	0.150535996006275	-4.40080629237825	1.07849372337193e-05	0.000307168084669704	PRDM4
ENSG00000185989	7951.92230802304	-0.502370946863919	0.114291767679184	-4.39551296707625	1.10511466309327e-05	0.000312861078369617	RASA3
ENSG00000181126	29.3692466675833	-2.11618933209453	0.482287789600835	-4.38781444963803	1.14495388795955e-05	0.000322671651413817	HLA-V
ENSG00000142227	10425.6361130277	-0.669952406951208	0.152704133778749	-4.38725783233802	1.14788687187183e-05	0.000322913239100797	EMP3
ENSG00000185033	19650.8912117185	-0.585521389943846	0.133533238670665	-4.38483628325622	1.16073042037777e-05	0.000325936873368352	SEMA4B
ENSG00000106003	5998.84312605448	-0.517078737110019	0.118003503038087	-4.38189311162335	1.17652529406787e-05	0.000329776860129133	LFNG
ENSG00000147535	15631.6673888589	-0.78811727365347	0.180816070001285	-4.35866830668242	1.30856266454236e-05	0.000360933600903427	PLPP5
ENSG00000037042	1274.13390556701	-0.745198684189781	0.171392698589118	-4.34790215875096	1.37445890617581e-05	0.000376229124164775	TUBG2
ENSG00000187240	222.044178746105	-0.764776790207119	0.175924652701402	-4.34718374294694	1.378966948024e-05	0.000377010532986562	DYNC2H1
ENSG00000213445	6828.24514569443	-0.64906788433511	0.149384130217283	-4.34495875426008	1.39301834731238e-05	0.000379518212258581	SIPA1
ENSG00000152518	32643.4040469987	-0.541622497759661	0.12476306317589	-4.34120871973211	1.41701037157781e-05	0.000385600807699068	ZFP36L2
ENSG00000111087	302.918754511252	-0.603672603882542	0.139139018964531	-4.3386291521606	1.43374219748627e-05	0.000388532462393551	GLI1
ENSG00000169508	12340.815945897	-1.15319598634588	0.266401217213986	-4.32879398377366	1.49928100000641e-05	0.000402477392176009	GPR183
ENSG00000122223	1440.28097517067	-0.892939434703526	0.20692404743059	-4.31530044860085	1.59385975393101e-05	0.000424350574547894	CD244
ENSG00000172159	101.842381182026	-0.563865652023605	0.130749958191097	-4.31254938681884	1.61382818355259e-05	0.000428421811219043	FRMD3
ENSG00000125726	996.479948224513	-1.18893909673241	0.275877800394473	-4.30965846121856	1.63506865605536e-05	0.000432584107957913	CD70
ENSG00000165868	52.3104606904563	-1.76586998385558	0.410019887566053	-4.30679105430245	1.6563993689586e-05	0.000437483476794642	HSPA12A
ENSG00000112149	61847.9368925606	-0.664112717164032	0.154473824590466	-4.29919255851078	1.7142148924571e-05	0.00045160345426772	CD83
ENSG00000228998	1099.0293514018	-0.594996480557664	0.138631044671587	-4.29194255851705	1.7711677278768e-05	0.000463467969028015	AC091167.1
ENSG00000168594	529.839859551872	-2.3450586936543	0.547191479151276	-4.28562721278411	1.82224336534754e-05	0.00047483633020149	ADAM29
ENSG00000253140	4.64803322497371	-1.50755495882754	0.353120781515308	-4.26923318519612	1.9614612664501e-05	0.000505189936945876	AC026904.1
ENSG00000138152	4.32357631271464	-2.43776946831943	0.571149154042505	-4.26818362780594	1.97071074997724e-05	0.000507152386799354	BTBD16
ENSG00000116147	53.8666273185185	-1.11952583767457	0.262612667743456	-4.26303059671219	2.0167289155675e-05	0.000514737381050466	TNR
ENSG00000166086	432.853902047293	-1.30078383000251	0.305337547978748	-4.26015024556707	2.04289530648784e-05	0.000520561848245341	JAM3
ENSG00000272334	28.9487170389979	-0.532427495055156	0.125065721585838	-4.25718165060701	2.07020143977047e-05	0.000526226939506361	AC011816.2
ENSG00000198832	880.616987195382	-0.640651999890209	0.150513056487016	-4.25645465478589	2.07694136982497e-05	0.000527509198688688	SELENOM
ENSG00000081041	48.634771580324	-1.80011579222738	0.423142755546616	-4.25415718130868	2.09837869731431e-05	0.000530961801444968	CXCL2
ENSG00000101842	72.2299829204712	-1.25123034862908	0.294498796849498	-4.24867728498231	2.15036433142434e-05	0.000541502214214788	VSIG1
ENSG00000116885	46.0946935712019	-0.754611499635969	0.177627368266265	-4.24828396097609	2.15414242242903e-05	0.000541809484147407	OSCP1
ENSG00000163518	9.19275033461186	-1.60385496421198	0.379144922620167	-4.23018974678121	2.3349427555419e-05	0.000579322758797249	FCRL4
ENSG00000259760	7.68838611977239	-0.766627910809104	0.181389774992411	-4.22641193992978	2.37447132870141e-05	0.000587256967010229	AC015660.2
ENSG00000197165	8.50925667134084	-0.937781855054542	0.221930839457244	-4.22555899553208	2.38348369005426e-05	0.000589017696971074	SULT1A2
ENSG00000132535	107.698434552723	-0.622600557782963	0.147552907780416	-4.21950720693013	2.4483689685316e-05	0.000601706980394342	DLG4
ENSG00000203710	447.340429721521	-1.50885800071148	0.357631306652509	-4.21903220619764	2.45353227369027e-05	0.000602024839363764	CR1
ENSG00000243902	3.61824138539981	-1.95294955411233	0.4641453383213	-4.20762505377232	2.5806859531032e-05	0.000629748094579606	ELFN2
ENSG00000272717	44.6775061525379	-0.831802342200074	0.19787796311532	-4.20361281824654	2.62688127621042e-05	0.000638516852708866	AC112236.2
ENSG00000139278	2445.44421923485	-0.561235352453291	0.133796338354343	-4.19469889352972	2.73234308199696e-05	0.000660539163249195	GLIPR1
ENSG00000104998	1667.5039432603	-0.54726404175605	0.131338811186898	-4.16681129371028	3.0888998941724e-05	0.000733065922253133	IL27RA
ENSG00000166886	1004.95651491859	-0.503331845743542	0.120807139878347	-4.16640809682605	3.09436555894991e-05	0.000733803320393357	NAB2
ENSG00000171223	39781.6210234379	-0.653246083454623	0.156810800092002	-4.16582329196306	3.10230940304396e-05	0.000735126827546891	JUNB
ENSG00000158482	375.031911493117	-1.09703134899858	0.263953176037166	-4.15615892738532	3.23642732903687e-05	0.000759388864919489	SNX29P1
ENSG00000235286	16.8427170405552	-0.724354742868141	0.174295974552523	-4.15588911176982	3.24024961963992e-05	0.000759712783842176	AP000925.1
ENSG00000106665	136.671152772731	-0.847981649719145	0.204182866187881	-4.15304998676463	3.2807303822227e-05	0.000766892294380878	CLIP2
ENSG00000167613	1561.26453750409	-1.46348375743693	0.352425253911247	-4.15260751377789	3.28708235264185e-05	0.00076722425534693	LAIR1
ENSG00000249411	1.90385009350581	-2.79188283391971	0.67237164404356	-4.15229116018289	3.2916309627361e-05	0.000767710001076524	AC022325.1
ENSG00000228863	71.5598527081312	-0.575938361786145	0.138755988465117	-4.15072796610098	3.31419485983122e-05	0.000771815454146172	AL121985.1
ENSG00000099194	650.968553487747	-1.03310322197654	0.249281058278119	-4.14433101781815	3.40807157114887e-05	0.000790718350433668	SCD
ENSG00000145708	5.57414775531543	-2.55028692342021	0.615825110779473	-4.14125192165714	3.45415327612191e-05	0.00079854119255267	CRHBP
ENSG00000177283	8.20110389635952	-2.07864830526827	0.503058173937138	-4.13202371606433	3.59583308978795e-05	0.000824444767299723	FZD8
ENSG00000143167	61.5823060210928	-1.1362649712206	0.275105990412112	-4.13028073114097	3.62320523547202e-05	0.000829498046293165	GPA33
ENSG00000230438	933.76408729498	-0.810705169139726	0.196332175837274	-4.12925271001766	3.639442095222e-05	0.000832602661092957	SERPINB9P1
ENSG00000261040	1604.76692752216	-0.937061185287848	0.227126702164451	-4.12572003361088	3.69576641157861e-05	0.000843008653690948	WFDC21P
ENSG00000172508	4362.77688054715	-0.736966150975613	0.179336456039202	-4.1094051218148	3.96679648342885e-05	0.000897592283555794	CARNS1
ENSG00000228561	2.06860658823574	-1.80371441740347	0.439219410673737	-4.10663639531931	4.01462439400577e-05	0.000904467840482994	AC026355.2
ENSG00000224478	407.63726160629	-0.58981461467572	0.143806649379848	-4.10144188199389	4.10583637304138e-05	0.000921015768380942	AL356417.1
ENSG00000103269	499.306944711118	-0.744442961018425	0.181811642925268	-4.09458354283955	4.22927897378381e-05	0.000942587320078073	RHBDL1
ENSG00000005206	8503.52260549257	-0.575761094515009	0.140698155302292	-4.09217230515905	4.27350912412264e-05	0.000949067436648774	SPPL2B
ENSG00000136826	12258.3764548051	-1.32959330615005	0.324911737101315	-4.09216766994002	4.27359457058121e-05	0.000949067436648774	KLF4
ENSG00000237989	418.939562973955	-1.31328916582674	0.320998992926273	-4.09125634275237	4.29042566092162e-05	0.000952125631870574	LINC01679
ENSG00000112679	6965.49080835943	-0.609025960694475	0.148946076721285	-4.08890233365538	4.33419279275171e-05	0.000960468236188633	DUSP22
ENSG00000161835	5955.72305649444	-1.31090985762473	0.320706229402891	-4.08757216866492	4.35911094010543e-05	0.000964616064576814	TAMALIN
ENSG00000127329	451.521106530937	-2.81974450728631	0.690572126977367	-4.0832005769308	4.44196517707109e-05	0.000980857789596967	PTPRB
ENSG00000233355	43.4148505750055	-1.34790390905323	0.330296626945742	-4.08088911327168	4.48637556849212e-05	0.000988559511774047	CHRM3-AS2
ENSG00000158473	914.486006006015	-0.855320184332689	0.209708859582522	-4.07860777096121	4.5306199252222e-05	0.000996896589345392	CD1D
ENSG00000270179	67.5086881553353	-0.581583125730714	0.142702509910834	-4.07549331889192	4.59169006825441e-05	0.00100748415439774	AP002840.2
ENSG00000100221	15599.6547540292	-0.518400435692449	0.127217169665171	-4.07492508327965	4.60291626643485e-05	0.00100848593614525	JOSD1
ENSG00000232366	26.713304551042	-0.914883461550958	0.224506800158777	-4.07508129332353	4.59982755221683e-05	0.00100848593614525	VDAC1P9
ENSG00000256155	3.96508263861613	-2.03573451685893	0.499941852051402	-4.07194258393399	4.66226732452255e-05	0.00101937542704055	LINC02598
ENSG00000114013	940.956062973916	-0.883849680601686	0.217156363157611	-4.07010721560203	4.69915065196478e-05	0.00102455973535095	CD86
ENSG00000183019	41.3080088633736	-1.07412554248339	0.263936588362859	-4.0696348662607	4.70868759192266e-05	0.00102592014739139	MCEMP1
ENSG00000118263	3341.67975234526	-0.921714965003792	0.226535229378328	-4.0687488984968	4.72662518388756e-05	0.00102910769311612	KLF7
ENSG00000118292	89.4271137607111	-0.534401944091633	0.131423145230196	-4.06626962971853	4.77716623786019e-05	0.00103621821259295	C1orf54
ENSG00000237670	2.06165160456824	-2.49590649768346	0.613851752816731	-4.06597600516851	4.78318573314684e-05	0.00103621821259295	LINC01866
ENSG00000255145	10.6643370451246	-0.753230465478557	0.185555957572032	-4.0593170671233	4.92164474507071e-05	0.00105604919278197	STX17-AS1
ENSG00000230945	12.392481623853	-1.69066140738384	0.417364801359931	-4.05080016780292	5.10427852362757e-05	0.00108922783062843	LINC01507
ENSG00000250200	1.32620166458471	-1.91530041952224	0.472885387633132	-4.05024234119102	5.11646182165054e-05	0.00109107934651825	AC105914.1
ENSG00000229960	1.04169243780647	-1.71150839719113	0.423179138085251	-4.04440635929067	5.24558686595666e-05	0.00111193262659403	AL590483.1
ENSG00000257681	55.0329780271332	-0.678325859654323	0.16779233448058	-4.04265106480673	5.28502410409305e-05	0.00111859153027651	AC025265.1
ENSG00000266995	1.75398537207963	-2.38313660406476	0.589865859752511	-4.04013313309003	5.34208681938125e-05	0.00112874818968798	AP001542.1
ENSG00000257226	91.2366595045718	-0.549448471491588	0.136548945691479	-4.02382067989761	5.72615234989422e-05	0.00119380120834432	AC079584.2
ENSG00000204161	100.732471586259	-1.44467621792041	0.359102560197454	-4.02301842996064	5.74569984175385e-05	0.00119624739283513	TMEM273
ENSG00000163563	1239.32642849194	-1.10708630180802	0.275356732100839	-4.02055287830257	5.80617142830088e-05	0.00120271246104344	MNDA
ENSG00000201564	5.9324787420353	-0.842684960224242	0.210126506397838	-4.01036963241927	6.06237663725442e-05	0.00124830393325544	RN7SKP50
ENSG00000233261	442.779097774108	-0.64844357683957	0.16186573451912	-4.00605834685151	6.17404039827301e-05	0.00126794005882157	FAM238A
ENSG00000198598	3274.46263574447	-1.01097354331454	0.252751431188046	-3.9998726755473	6.33765720664863e-05	0.00129470471878174	MMP17
ENSG00000272155	99.6650484149946	-0.62123762707805	0.155512333845891	-3.99478042489981	6.47542373443122e-05	0.00131852001733873	AC055822.1
ENSG00000138670	9718.37814766848	-0.864255081753182	0.216941246507929	-3.98382094537101	6.78159773380743e-05	0.00136832587737971	RASGEF1B
ENSG00000167106	25276.2763474292	-0.591045420769557	0.148445486634244	-3.98156544985326	6.84628629576326e-05	0.00137869582860895	FAM102A
ENSG00000156510	7.36866700984791	-1.34286431821493	0.337618491182706	-3.97746081238252	6.96550975871781e-05	0.00139818003305153	HKDC1
ENSG00000255129	6.1450689703963	-0.826784690745238	0.207992552674478	-3.97506872296149	7.03589362824948e-05	0.00140867283433543	AP000880.1
ENSG00000182732	3.46118256952205	-1.5754316096054	0.396568172278892	-3.97266275947496	7.1073640481769e-05	0.00142024031875997	RGS6
ENSG00000108797	3317.81656516269	-0.74427895525119	0.187565130261571	-3.96810939332512	7.24450796213766e-05	0.00144208813964164	CNTNAP1
ENSG00000143994	66.2853397998774	-0.589151087742838	0.148509454988423	-3.96709480745698	7.27540567144316e-05	0.00144546421874592	ABHD1
ENSG00000114268	92.1514933581933	-0.63797136655738	0.160834585556236	-3.96663046291317	7.28958813457275e-05	0.00144583744067807	PFKFB4
ENSG00000258352	222.21173062986	-0.63675542756676	0.160542328698495	-3.96627750904631	7.30038588326502e-05	0.00144665238889773	IFITM3P6
ENSG00000116661	375.769787864331	-0.586017528206608	0.148147568287803	-3.95563379797206	7.63320122699309e-05	0.00150597203408647	FBXO2
ENSG00000256708	1.08972573323094	-1.7715736073963	0.448155359756308	-3.95303451990316	7.71662995020678e-05	0.0015195411875999	AC007458.1
ENSG00000070759	1126.12484978049	-0.544597157533148	0.137925088368948	-3.94849960926874	7.86425443854505e-05	0.00153887137324813	TESK2
ENSG00000132874	28.7070734397642	-0.862577508219641	0.218819087230473	-3.94196648536024	8.08162712679637e-05	0.0015715229049751	SLC14A2
ENSG00000099958	3110.86337821559	-0.53944419755426	0.136947966118173	-3.93904497339354	8.18065960473183e-05	0.0015887943962673	DERL3
ENSG00000197721	2.50392302829637	-2.00844563564054	0.51005308130942	-3.93771885562266	8.22598941266256e-05	0.00159461189156492	CR1L
ENSG00000112297	13844.5976907751	-0.546385016438892	0.138961642663195	-3.93191247575548	8.42727497049186e-05	0.00162754690351901	CRYBG1
ENSG00000186051	7.95692446419413	-0.804043123515095	0.20451131593631	-3.93153366518601	8.44056736502141e-05	0.00162910280662476	TAL2
ENSG00000140379	1023.28058265054	-0.805862543561022	0.205705197870826	-3.91756043066578	8.94496261661784e-05	0.00170979317190013	BCL2A1
ENSG00000172005	48.7402712228468	-1.22392212724206	0.312434707099276	-3.91736929166823	8.95205565848779e-05	0.00170979317190013	MAL
ENSG00000261052	13.2190654631441	-0.672747325274573	0.172161090907757	-3.90766184000907	9.31936157708497e-05	0.00177016664681224	SULT1A3
ENSG00000272980	37.4459831069114	-0.806688913034924	0.206624719443379	-3.90412587229661	9.45665565027886e-05	0.00179077861988513	Z94721.2
ENSG00000257703	8.57339825149487	-1.18784638497314	0.304816692033388	-3.89692039845059	9.74236227308353e-05	0.0018315052411024	AC068643.1
ENSG00000224331	61.247791196648	-1.29368942221643	0.33216482121468	-3.89472135395189	9.8311678780036e-05	0.00184562576009722	AC019181.1
ENSG00000050405	89.3493457387423	-1.10678703815732	0.284351868658383	-3.89231498065869	9.92922168956912e-05	0.00185877180762674	LIMA1
ENSG00000229996	10.5680421186676	-1.35427408087748	0.348239689939033	-3.88891364196475	0.00010069393677644	0.00188048646754225	AC093585.1
ENSG00000270322	5.80680798666622	-0.817650771985055	0.210329850857557	-3.88746898574468	0.000101294925378697	0.00188944185450084	AC091167.3
ENSG00000261143	7.59251671026671	-0.928946327223867	0.239043246907161	-3.88610152866878	0.000101866916433458	0.00189897266087128	ADAMTS7P3
ENSG00000238423	1.11344382636886	-1.33760900499601	0.344245779198421	-3.88562209276942	0.000102068179584007	0.00190044720011801	SNORD42B
ENSG00000134007	17.4015410429915	-0.546596161149541	0.140854249805781	-3.8805798327223	0.000104207732095685	0.00193219020780276	ADAM20
ENSG00000237892	149.887537911508	-0.895945922571861	0.230931025689228	-3.87971222098831	0.000104580122238552	0.00193678651381433	KLF7-IT1
