Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Integrin-Mediated Signaling Pathway (GO:0007229)	2/85	0.115326250727623	0.379515851576556	0	0	3.5305667112896	7.62598951220486	FGR;ITGB2
Negative Regulation Of Cell Cycle (GO:0045786)	2/85	0.115326250727623	0.379515851576556	0	0	3.5305667112896	7.62598951220486	CDK6;SIPA1
Epithelial Cell Development (GO:0002064)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	SIPA1
Positive Regulation Of Macrophage Migration (GO:1905523)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	CMKLR1
Negative Regulation Of Peptide Hormone Secretion (GO:0090278)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	IRS1
Icosanoid Biosynthetic Process (GO:0046456)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	PYCARD
Positive Regulation Of Stress-Activated Protein Kinase Signaling Cascade (GO:0070304)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	SCIMP
Intracellular Lipid Transport (GO:0032365)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	PLEKHA8P1
Mitochondrial Fusion (GO:0008053)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	PLD6
Positive Regulation Of CREB Transcription Factor Activity (GO:0032793)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	LPAR5
Regulation Of Adaptive Immune Response (GO:0002819)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	PYCARD
Response To Organophosphorus (GO:0046683)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	NT5E
Regulation Of Cell Cycle G2/M Phase Transition (GO:1902749)	1/18	0.116422833575423	0.379515851576556	0	0	8.58391003460208	18.4599268458412	CDK6
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	2/86	0.117565068394708	0.379515851576556	0	0	3.48835978835979	7.46775269968099	CDK6;PTPN6
Establishment Of Epithelial Cell Polarity (GO:0090162)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	SIPA1
Negative Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903038)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	TNFAIP8L2
Regulation Of Granulocyte Chemotaxis (GO:0071622)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	CMKLR1
RNA Destabilization (GO:0050779)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	RIDA
Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	IGFBP4
Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:0042771)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	PYCARD
piRNA Processing (GO:0034587)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	PLD6
Receptor Clustering (GO:0043113)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	ITGB2
Positive Regulation Of Activated T Cell Proliferation (GO:0042104)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	PYCARD
Response To Fatty Acid (GO:0070542)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	IRS1
Negative Regulation Of Axon Extension Involved In Axon Guidance (GO:0048843)	1/19	0.122480779815398	0.379515851576556	0	0	8.10661764705882	17.0222851452411	SEMA4B
Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	2/90	0.126627660129676	0.379515851576556	0	0	3.32912457912458	6.87965028695899	ITGB2;PTPN6
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	2/90	0.126627660129676	0.379515851576556	0	0	3.32912457912458	6.87965028695899	FGR;PTPN6
Fc-gamma Receptor Signaling Pathway Involved In Phagocytosis (GO:0038096)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	FGR
Positive Regulation Of Lipid Catabolic Process (GO:0050996)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	IRS1
T Cell Mediated Immunity (GO:0002456)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	BTN3A2
Regulation Of Macrophage Chemotaxis (GO:0010758)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	CMKLR1
Anterior/Posterior Axis Specification (GO:0009948)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	MESP2
Mesoderm Formation (GO:0001707)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	MESP2
Microglial Cell Activation (GO:0001774)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	ITGB2
Response To ATP (GO:0033198)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	NT5E
Negative Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900016)	1/20	0.12849749305348	0.379515851576556	0	0	7.67956656346749	15.7572870452961	PYCARD
B Cell Activation (GO:0042113)	2/92	0.131219883050936	0.384641959142216	0	0	3.25481481481481	6.61014113078973	LAT2;CD79B
Negative Regulation Of Amide Metabolic Process (GO:0034249)	2/93	0.133530379733322	0.384641959142216	0	0	3.21888481888482	6.48098723347588	RIDA;IGF2BP3
Sulfur Compound Transport (GO:0072348)	1/21	0.134473251857594	0.384641959142216	0	0	7.29522058823529	14.6370574220238	SLC13A4
Positive Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045954)	1/21	0.134473251857594	0.384641959142216	0	0	7.29522058823529	14.6370574220238	SLAMF6
Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	1/21	0.134473251857594	0.384641959142216	0	0	7.29522058823529	14.6370574220238	SCIMP
Peptide Catabolic Process (GO:0043171)	1/21	0.134473251857594	0.384641959142216	0	0	7.29522058823529	14.6370574220238	ANPEP
Retrotransposon Silencing (GO:0010526)	1/21	0.134473251857594	0.384641959142216	0	0	7.29522058823529	14.6370574220238	APOBEC3C
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	1/22	0.140408333001057	0.391174293200273	0	0	6.94747899159664	13.6392937943816	FGR
Negative Regulation Of Myeloid Cell Differentiation (GO:0045638)	1/22	0.140408333001057	0.391174293200273	0	0	6.94747899159664	13.6392937943816	CDK6
Regulation Of Mononuclear Cell Migration (GO:0071675)	1/22	0.140408333001057	0.391174293200273	0	0	6.94747899159664	13.6392937943816	CMKLR1
Regulation Of Regulatory T Cell Differentiation (GO:0045589)	1/22	0.140408333001057	0.391174293200273	0	0	6.94747899159664	13.6392937943816	VSIR
Cellular Response To Low-Density Lipoprotein Particle Stimulus (GO:0071404)	1/22	0.140408333001057	0.391174293200273	0	0	6.94747899159664	13.6392937943816	ITGB2
Positive Regulation Of Supramolecular Fiber Organization (GO:1902905)	2/96	0.140516591753188	0.391174293200273	0	0	3.11568163908589	6.11430620425986	PYCARD;SYNPO
Regulation Of Defense Response (GO:0031347)	2/97	0.142862802573677	0.391174293200273	0	0	3.08272904483431	5.99859160594209	FGR;SAMHD1
Negative Regulation Of Macromolecule Biosynthetic Process (GO:0010558)	2/98	0.145217373230474	0.391174293200273	0	0	3.05046296296296	5.88594007480626	RIDA;IGF2BP3
Negative Regulation Of Lymphocyte Activation (GO:0051250)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	TNFAIP8L2
Glial Cell Development (GO:0021782)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	CDK6
Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	BTN3A2
Positive Regulation Of Protein Targeting To Membrane (GO:0090314)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	ITGB2
Regulation Of T Cell Migration (GO:2000404)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	PYCARD
Positive Regulation Of Cell-Substrate Junction Organization (GO:0150117)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	IQSEC1
Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	1/23	0.146303011266983	0.391174293200273	0	0	6.63135026737968	12.7459551404257	SEMA4B
Cellular Response To Insulin Stimulus (GO:0032869)	2/99	0.14758008158359	0.391174293200273	0	0	3.0188621611302	5.77624353706196	IRS1;SH2B2
Regulation Of Cysteine-Type Endopeptidase Activity (GO:2000116)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	PYCARD
Regulation Of Cytokine Production Involved In Immune Response (GO:0002718)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	SCIMP
Positive Regulation Of Interleukin-17 Production (GO:0032740)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	SLAMF6
Fc-gamma Receptor Signaling Pathway (GO:0038094)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	FGR
Gliogenesis (GO:0042063)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	CDK6
Positive Regulation Of Natural Killer Cell Mediated Immunity (GO:0002717)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	SLAMF6
Iron Ion Transport (GO:0006826)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	STEAP3
Cell Morphogenesis Involved In Differentiation (GO:0000904)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	SIPA1
Response To Purine-Containing Compound (GO:0014074)	1/24	0.152157559717271	0.391174293200273	0	0	6.34271099744246	11.9423018425845	NT5E
Positive Regulation Of Glucose Import (GO:0046326)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	IRS1
Regulation Of Glycogen Biosynthetic Process (GO:0005979)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	IRS1
Positive Regulation Of Peptidase Activity (GO:0010952)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	VSIR
Negative Regulation Of Response To Wounding (GO:1903035)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	PTPN6
Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	PYCARD
Negative Regulation Of Transposition (GO:0010529)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	APOBEC3C
Purine Ribonucleotide Catabolic Process (GO:0009154)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	NT5E
Positive Regulation Of T Cell Migration (GO:2000406)	1/25	0.15797224953081	0.39237572566574	0	0	6.078125	11.216182250545	PYCARD
Positive Regulation Of Stress-Activated MAPK Cascade (GO:0032874)	2/105	0.161915107838457	0.39237572566574	0	0	2.84214311398777	5.17464195471063	PYCARD;SCIMP
Negative Regulation Of Insulin Receptor Signaling Pathway (GO:0046627)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	IRS1
DNA-templated Transcription Elongation (GO:0006354)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	EAF2
Positive Regulation Of Monooxygenase Activity (GO:0032770)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	FCER2
Regulation Of Myeloid Cell Differentiation (GO:0045637)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	CDK6
Organelle Fusion (GO:0048284)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	PLD6
Cell-Cell Adhesion Mediated By Cadherin (GO:0044331)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	DCHS1
Regulation Of Vasoconstriction (GO:0019229)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	TBXA2R
Regulation Of Actin Filament Bundle Assembly (GO:0032231)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	SYNPO
Negative Regulation Of Catalytic Activity (GO:0043086)	1/26	0.163747350080978	0.39237572566574	0	0	5.83470588235294	10.5574952914829	NOSIP
Negative Regulation Of Translation (GO:0017148)	2/107	0.166748895635951	0.398065972664769	0	0	2.78772486772487	4.9935573780727	RIDA;IGF2BP3
Synaptic Transmission, Glutamatergic (GO:0035249)	1/27	0.169483128938328	0.400080992103488	0	0	5.61001131221719	9.95778068997577	GRIK4
Activation Of Phospholipase C Activity (GO:0007202)	1/27	0.169483128938328	0.400080992103488	0	0	5.61001131221719	9.95778068997577	S1PR4
Negative Regulation Of Cellular Response To Insulin Stimulus (GO:1900077)	1/27	0.169483128938328	0.400080992103488	0	0	5.61001131221719	9.95778068997577	IRS1
Transcription Elongation By RNA Polymerase II (GO:0006368)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	EAF2
Regulation Of Glucose Metabolic Process (GO:0010906)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	IRS1
Negative Regulation Of Type II Interferon Production (GO:0032689)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	VSIR
Regulation Of Protein Targeting To Membrane (GO:0090313)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	ITGB2
Cellular Response To Osmotic Stress (GO:0071470)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	PYCARD
Pyroptosis (GO:0070269)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	PYCARD
Positive Regulation Of Fibroblast Proliferation (GO:0048146)	1/28	0.175179851846319	0.40304060116816	0	0	5.40196078431373	9.40990295579943	CDK6
T Cell Activation (GO:0042110)	2/111	0.176489943385045	0.404588859384489	0	0	2.68487937478763	4.65690013787073	TREML2;SLAMF6
JNK Cascade (GO:0007254)	1/29	0.180837782807112	0.408654776094362	0	0	5.20877100840336	8.90780514399619	SH2D3C
Heterotypic Cell-Cell Adhesion (GO:0034113)	1/29	0.180837782807112	0.408654776094362	0	0	5.20877100840336	8.90780514399619	ITGB2
Peptidyl-Tyrosine Dephosphorylation (GO:0035335)	1/29	0.180837782807112	0.408654776094362	0	0	5.20877100840336	8.90780514399619	PTPN6
Phosphatidic Acid Biosynthetic Process (GO:0006654)	1/29	0.180837782807112	0.408654776094362	0	0	5.20877100840336	8.90780514399619	ACP6
Positive Regulation Of Interleukin-10 Production (GO:0032733)	1/30	0.186457184061733	0.412544640694077	0	0	5.0289046653144	8.44631514756612	PYCARD
Negative Regulation Of Myeloid Leukocyte Differentiation (GO:0002762)	1/30	0.186457184061733	0.412544640694077	0	0	5.0289046653144	8.44631514756612	CDK6
Negative Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050732)	1/30	0.186457184061733	0.412544640694077	0	0	5.0289046653144	8.44631514756612	PTPN6
Nucleic Acid Metabolic Process (GO:0090304)	1/30	0.186457184061733	0.412544640694077	0	0	5.0289046653144	8.44631514756612	NT5E
Negative Regulation Of Axon Extension (GO:0030517)	1/30	0.186457184061733	0.412544640694077	0	0	5.0289046653144	8.44631514756612	SEMA4B
Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049)	1/30	0.186457184061733	0.412544640694077	0	0	5.0289046653144	8.44631514756612	TBXA2R
Positive Regulation Of Glucose Transmembrane Transport (GO:0010828)	1/31	0.192038316028039	0.416192254873053	0	0	4.86102941176471	8.02099196165232	IRS1
Toll-Like Receptor Signaling Pathway (GO:0002224)	1/31	0.192038316028039	0.416192254873053	0	0	4.86102941176471	8.02099196165232	SCIMP
Negative Chemotaxis (GO:0050919)	1/31	0.192038316028039	0.416192254873053	0	0	4.86102941176471	8.02099196165232	SEMA4B
Endodermal Cell Differentiation (GO:0035987)	1/31	0.192038316028039	0.416192254873053	0	0	4.86102941176471	8.02099196165232	ITGB2
Negative Regulation Of Chemotaxis (GO:0050922)	1/31	0.192038316028039	0.416192254873053	0	0	4.86102941176471	8.02099196165232	SEMA4B
Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	1/31	0.192038316028039	0.416192254873053	0	0	4.86102941176471	8.02099196165232	PYCARD
Positive Regulation Of Cell Motility (GO:2000147)	3/221	0.193516679416325	0.417969698739341	0	0	2.01749281117349	3.31351318902297	FGR;SEMA4B;VSIR
Negative Regulation Of Osteoblast Differentiation (GO:0045668)	1/32	0.19758143745515	0.419612751786021	0	0	4.70398481973435	7.62800266036714	CDK6
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	1/32	0.19758143745515	0.419612751786021	0	0	4.70398481973435	7.62800266036714	SLAMF6
Mesenchymal Cell Migration (GO:0090497)	1/32	0.19758143745515	0.419612751786021	0	0	4.70398481973435	7.62800266036714	SEMA4B
Phosphatidylinositol 3-Kinase Signaling (GO:0014065)	1/32	0.19758143745515	0.419612751786021	0	0	4.70398481973435	7.62800266036714	IRS1
Purine Ribonucleoside Triphosphate Metabolic Process (GO:0009205)	1/32	0.19758143745515	0.419612751786021	0	0	4.70398481973435	7.62800266036714	NT5E
Positive Regulation Of Interleukin-12 Production (GO:0032735)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	SCIMP
Positive Regulation Of Small Molecule Metabolic Process (GO:0062013)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	IRS1
Phosphatidic Acid Metabolic Process (GO:0046473)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	ACP6
Regulation Of Activated T Cell Proliferation (GO:0046006)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	PYCARD
Negative Regulation Of Blood Vessel Endothelial Cell Migration (GO:0043537)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	TBXA2R
Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	SCIMP
Signal Transduction By P53 Class Mediator (GO:0072331)	1/33	0.203086805294402	0.42132318662607	0	0	4.55675551470588	7.26402320781131	PYCARD
Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	2/122	0.203694831959376	0.42132318662607	0	0	2.43740740740741	3.87823771978498	FCER2;IRS1
Regulation Of Cell Motility (GO:2000145)	2/123	0.206192623591952	0.421989643521852	0	0	2.4171411080502	3.8165316126298	CDK6;TNR
ATP Metabolic Process (GO:0046034)	1/34	0.208554674817007	0.421989643521852	0	0	4.41844919786096	6.92615790293039	NT5E
Negative Regulation Of Interleukin-6 Production (GO:0032715)	1/34	0.208554674817007	0.421989643521852	0	0	4.41844919786096	6.92615790293039	PTPN6
Positive Regulation Of Neuron Death (GO:1901216)	1/34	0.208554674817007	0.421989643521852	0	0	4.41844919786096	6.92615790293039	ITGB2
Positive Regulation Of Carbohydrate Metabolic Process (GO:0045913)	1/34	0.208554674817007	0.421989643521852	0	0	4.41844919786096	6.92615790293039	IRS1
Semaphorin-Plexin Signaling Pathway (GO:0071526)	1/34	0.208554674817007	0.421989643521852	0	0	4.41844919786096	6.92615790293039	SEMA4B
Neuron Projection Guidance (GO:0097485)	2/124	0.208693785431397	0.421989643521852	0	0	2.39720704310868	3.7561531343488	SEMA4B;TNR
Regulation Of Cellular Senescence (GO:2000772)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	CDK6
Glutamate Receptor Signaling Pathway (GO:0007215)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	GRIK4
Action Potential (GO:0001508)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	SCN4A
Adherens Junction Organization (GO:0034332)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	DCHS1
Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	PYCARD
Regulatory ncRNA Processing (GO:0070918)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	PLD6
Regulation Of G2/M Transition Of Mitotic Cell Cycle (GO:0010389)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	CDK6
Endoderm Formation (GO:0001706)	1/35	0.213985299549664	0.421989643521852	0	0	4.2882785467128	6.6118735292165	ITGB2
Regulation Of Response To External Stimulus (GO:0032101)	2/127	0.216215884054067	0.424596625772946	0	0	2.33931851851852	3.58261462905122	FGR;SAMHD1
Regulation Of Erythrocyte Differentiation (GO:0045646)	1/36	0.219378931337936	0.424596625772946	0	0	4.1655462184874	6.31894518202053	CDK6
Regulation Of Glucose Import (GO:0046324)	1/36	0.219378931337936	0.424596625772946	0	0	4.1655462184874	6.31894518202053	IRS1
Positive Regulation Of Phospholipase C Activity (GO:0010863)	1/36	0.219378931337936	0.424596625772946	0	0	4.1655462184874	6.31894518202053	S1PR4
Neural Crest Cell Migration (GO:0001755)	1/36	0.219378931337936	0.424596625772946	0	0	4.1655462184874	6.31894518202053	SEMA4B
Regulation Of Trans-Synaptic Signaling (GO:0099177)	1/36	0.219378931337936	0.424596625772946	0	0	4.1655462184874	6.31894518202053	GRIK4
Inflammatory Response (GO:0006954)	3/236	0.219987858077637	0.424596625772946	0	0	1.88617000832746	2.85600641970773	TBXA2R;ITGB2;CMKLR1
Calcium Ion Import Across Plasma Membrane (GO:0098703)	1/37	0.224735820308405	0.432446199684355	0	0	4.04963235294118	6.04541144477393	SCN4A
Tumor Necrosis Factor-Mediated Signaling Pathway (GO:0033209)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	PYCARD
Positive Regulation Of Production Of Molecular Mediator Of Immune Response (GO:0002702)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	SCIMP
Amino Acid Catabolic Process (GO:0009063)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	CARNS1
Negative Regulation Of Type I Interferon Production (GO:0032480)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	PYCARD
Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	DCHS1
Maturation Of SSU-rRNA (GO:0030490)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	IGF2BP3
Response To Peptide (GO:1901652)	1/38	0.230056214983274	0.43348871369252	0	0	3.93998410174881	5.78953709119906	IRS1
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	3/244	0.23440022891928	0.440367293975571	0	0	1.8228153836626	2.64440429343698	PYCARD;PTPN6;SCIMP
Negative Regulation Of Protein Secretion (GO:0050709)	1/39	0.235340362108297	0.440829291854774	0	0	3.83610681114551	5.54978189525368	IRS1
Positive Regulation Of Programmed Cell Death (GO:0043068)	3/245	0.23621401262209	0.441164405926551	0	0	1.81519057604539	2.61935095338553	PYCARD;FCER2;CALHM2
Negative Regulation Of Cellular Biosynthetic Process (GO:0031327)	2/137	0.241444645367092	0.449610996504703	0	0	2.16493827160494	3.07662634687749	RIDA;IGF2BP3
Regulation Of Chemokine Production (GO:0032642)	1/41	0.24580089273007	0.452416135894477	0	0	3.64393382352941	5.11328983047127	PYCARD
Positive Regulation Of Response To Biotic Stimulus (GO:0002833)	1/41	0.24580089273007	0.452416135894477	0	0	3.64393382352941	5.11328983047127	SCIMP
Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199)	1/41	0.24580089273007	0.452416135894477	0	0	3.64393382352941	5.11328983047127	PYCARD
Positive Regulation Of Actin Filament Polymerization (GO:0030838)	1/41	0.24580089273007	0.452416135894477	0	0	3.64393382352941	5.11328983047127	PYCARD
Stress-Activated MAPK Cascade (GO:0051403)	1/42	0.250977761573566	0.457962294825328	0	0	3.55487804878049	4.91423121840229	SH2D3C
Negative Regulation Of I-kappaB kinase/NF-kappaB Signaling (GO:0043124)	1/42	0.250977761573566	0.457962294825328	0	0	3.55487804878049	4.91423121840229	PYCARD
Positive Regulation Of Calcium Ion Transmembrane Transport (GO:1904427)	1/42	0.250977761573566	0.457962294825328	0	0	3.55487804878049	4.91423121840229	P2RX5
mRNA Catabolic Process (GO:0006402)	1/43	0.256119353649575	0.463349827827578	0	0	3.47006302521008	4.72661350869186	RIDA
mRNA Destabilization (GO:0061157)	1/43	0.256119353649575	0.463349827827578	0	0	3.47006302521008	4.72661350869186	RIDA
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	1/43	0.256119353649575	0.463349827827578	0	0	3.47006302521008	4.72661350869186	CDK6
Regulation Of Cell Adhesion (GO:0030155)	2/144	0.259189836030101	0.46726324316795	0	0	2.05748565466875	2.77800587261852	TNR;SIPA1
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	1/44	0.26122590759783	0.46726324316795	0	0	3.38919288645691	4.54954983714004	IRS1
Neural Crest Cell Development (GO:0014032)	1/44	0.26122590759783	0.46726324316795	0	0	3.38919288645691	4.54954983714004	SEMA4B
Regulation Of DNA-templated Transcription Elongation (GO:0032784)	1/44	0.26122590759783	0.46726324316795	0	0	3.38919288645691	4.54954983714004	EAF2
Establishment Of Protein Localization To Extracellular Region (GO:0035592)	1/45	0.266297660428602	0.469307304453241	0	0	3.3119986631016	4.38223980447849	STEAP3
Positive Regulation Of mRNA Catabolic Process (GO:0061014)	1/45	0.266297660428602	0.469307304453241	0	0	3.3119986631016	4.38223980447849	RIDA
Zymogen Activation (GO:0031638)	1/45	0.266297660428602	0.469307304453241	0	0	3.3119986631016	4.38223980447849	VSIR
Regulation Of Apoptotic Signaling Pathway (GO:2001233)	1/45	0.266297660428602	0.469307304453241	0	0	3.3119986631016	4.38223980447849	PYCARD
Negative Regulation Of Protein Metabolic Process (GO:0051248)	2/147	0.266803050248221	0.469307304453241	0	0	2.01461047254151	2.66179307154276	RIDA;IGF2BP3
Dephosphorylation (GO:0016311)	2/147	0.266803050248221	0.469307304453241	0	0	2.01461047254151	2.66179307154276	ACP6;PTPN6
Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900015)	1/46	0.271334847561858	0.470416935137894	0	0	3.23823529411765	4.22395936672437	PYCARD
Regulation Of Fibroblast Proliferation (GO:0048145)	1/46	0.271334847561858	0.470416935137894	0	0	3.23823529411765	4.22395936672437	CDK6
Replication Fork Processing (GO:0031297)	1/46	0.271334847561858	0.470416935137894	0	0	3.23823529411765	4.22395936672437	SAMHD1
Negative Regulation Of Cellular Metabolic Process (GO:0031324)	1/46	0.271334847561858	0.470416935137894	0	0	3.23823529411765	4.22395936672437	CDK6
Axon Guidance (GO:0007411)	2/149	0.27187876408757	0.470416935137894	0	0	1.9869992441421	2.58786589278177	SEMA4B;TNR
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	2/149	0.27187876408757	0.470416935137894	0	0	1.9869992441421	2.58786589278177	PYCARD;CMKLR1
