Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Negative Regulation Of Protein Phosphorylation (GO:0001933)	3/149	0.0350303051109185	0.187908226259725	0	0	4.36544410075122	14.630968081602	MYADM;PPARG;PRR5L
Axon Guidance (GO:0007411)	3/149	0.0350303051109185	0.187908226259725	0	0	4.36544410075122	14.630968081602	ROBO2;BDNF;PTK2
Positive Regulation Of DNA-templated Transcription (GO:0045893)	11/1243	0.0357649685613622	0.189449076004934	0	0	1.96134453781513	6.53281970531752	RPTOR;KCNH2;NFIL3;WT1;TFE3;HOXB3;HOXC4;F2RL1;PPARG;POU3F3;HLA-DRB1
Inorganic Anion Transmembrane Transport (GO:0098661)	2/63	0.0368478797059371	0.189449076004934	0	0	6.92117195674922	22.8464924066087	GABRA2;GABRA3
Schwann Cell Development (GO:0014044)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	ARHGEF10
Peripheral Nervous System Axon Ensheathment (GO:0032292)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	ARHGEF10
Regulation Of Toll-Like Receptor 3 Signaling Pathway (GO:0034139)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	F2RL1
Fat-Soluble Vitamin Catabolic Process (GO:0042363)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	CYP26B1
Positive Regulation Of Membrane Invagination (GO:1905155)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	F2RL1
Positive Regulation Of Memory T Cell Differentiation (GO:0043382)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	HLA-DRB1
Positive Regulation Of Smooth Muscle Cell Apoptotic Process (GO:0034393)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	PPARG
Regulation Of DNA Methylation (GO:0044030)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	WT1
Negative Regulation Of Cholesterol Storage (GO:0010887)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	PPARG
Negative Regulation Of Cytoplasmic Translation (GO:2000766)	1/8	0.0377673265742596	0.189449076004934	0	0	29.9203007518797	98.0282082771779	CPEB2
Negative Regulation Of Signal Transduction (GO:0009968)	4/267	0.0397579061656771	0.189580210010933	0	0	3.24698297239213	10.4713465685242	CYP26B1;BDNF;PPARG;NR0B1
Peptidyl-Tyrosine Phosphorylation (GO:0018108)	2/67	0.0412070438835408	0.189580210010933	0	0	6.49394435351882	20.7101371085821	PIBF1;PTK2
Cell-Cell Junction Organization (GO:0045216)	2/68	0.0423258636601282	0.189580210010933	0	0	6.39522888459059	20.2239964827435	MYADM;F2RL1
Negative Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034115)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	MYADM
G Protein-Coupled Serotonin Receptor Signaling Pathway (GO:0098664)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	HTR2C
Negative Regulation Of Lipid Localization (GO:1905953)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	PPARG
T-helper 1 Type Immune Response (GO:0042088)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	HLA-DRB1
Regulation Of Memory T Cell Differentiation (GO:0043380)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	HLA-DRB1
Negative Regulation Of Tyrosine Phosphorylation Of STAT Protein (GO:0042532)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	PIBF1
Ornithine Metabolic Process (GO:0006591)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	AZIN1
Cell Differentiation Involved In Metanephros Development (GO:0072202)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	POU3F3
Positive Regulation Of Keratinocyte Migration (GO:0051549)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	MMP9
Positive Regulation Of mRNA 3'-End Processing (GO:0031442)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	CPEB1
Positive Regulation Of Monocyte Differentiation (GO:0045657)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	HLA-DRB1
Positive Regulation Of Phagocytosis, Engulfment (GO:0060100)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	F2RL1
Mesenchymal To Epithelial Transition (GO:0060231)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	WT1
Muscle Cell Fate Commitment (GO:0042693)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	WT1
Regulation Of Animal Organ Morphogenesis (GO:2000027)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	WT1
Regulation Of Cell-Cell Adhesion Involved In Gastrulation (GO:0070587)	1/9	0.0423878788402831	0.189580210010933	0	0	26.1789473684211	82.7488471391098	MYADM
Positive Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014068)	2/69	0.0434560271546039	0.189580210010933	0	0	6.29946014607812	19.7551430646846	F2RL1;PTK2
Positive Regulation Of Protein Transport (GO:0051222)	2/70	0.0445974022062857	0.189580210010933	0	0	6.20650813516896	19.3027347613863	PRR5L;APBB3
Negative Regulation Of Supramolecular Fiber Organization (GO:1902904)	2/71	0.0457498576645543	0.189580210010933	0	0	6.11625038544557	18.8659816465356	STMN2;MYADM
Synapse Assembly (GO:0007416)	2/71	0.0457498576645543	0.189580210010933	0	0	6.11625038544557	18.8659816465356	GABRA2;BDNF
Kidney Development (GO:0001822)	2/71	0.0457498576645543	0.189580210010933	0	0	6.11625038544557	18.8659816465356	ROBO2;WT1
Regulation Of Coagulation (GO:0050818)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	F2RL1
Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Signaling Pathway (GO:2001267)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	MMP9
Negative Regulation Of Pathway-Restricted SMAD Protein Phosphorylation (GO:0060394)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	PPARG
TORC1 Signaling (GO:0038202)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	RPTOR
Negative Regulation Of Steroid Biosynthetic Process (GO:0010894)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	NR0B1
Regulation Of Phagocytosis, Engulfment (GO:0060099)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	F2RL1
Cardiac Muscle Cell Membrane Repolarization (GO:0099622)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	KCNH2
Cellular Response To UV-A (GO:0071492)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	MMP9
Regulation Of Toll-Like Receptor 2 Signaling Pathway (GO:0034135)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	F2RL1
Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	RSAD2
Cellular Response To Leucine (GO:0071233)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	RPTOR
Positive Regulation Of Actin Filament Depolymerization (GO:0030836)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	F2RL1
Response To Leucine (GO:0043201)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	RPTOR
tRNA Threonylcarbamoyladenosine Metabolic Process (GO:0070525)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	LAGE3
Glycine Transport (GO:0015816)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	SLC36A1
Positive Regulation Of Toll-Like Receptor 4 Signaling Pathway (GO:0034145)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	F2RL1
Positive Regulation Of Transforming Growth Factor Beta Production (GO:0071636)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	TNXB
Maintenance Of Synapse Structure (GO:0099558)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	CBLN2
Metanephric Mesenchyme Development (GO:0072075)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	WT1
Monocyte Differentiation (GO:0030224)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	PPARG
Regulation Of T-helper 2 Cell Cytokine Production (GO:2000551)	1/10	0.0469864744639165	0.189580210010933	0	0	23.2690058479532	71.15418818005	RSAD2
Central Nervous System Development (GO:0007417)	4/283	0.0474664943231447	0.190687907930209	0	0	3.05828268661368	9.32082356091864	ROBO2;CA10;FOXG1;POU3F3
Brain Development (GO:0007420)	3/169	0.0478894037974076	0.19155761518963	0	0	3.83560046638166	11.6558567230368	ROBO2;CA10;FOXG1
Gland Development (GO:0048732)	2/74	0.0492724093905823	0.192168622923441	0	0	5.86052009456265	17.6424569587992	WT1;NR0B1
Heart Development (GO:0007507)	3/171	0.0492868684641593	0.192168622923441	0	0	3.78955453149002	11.4069289744129	WT1;BCOR;PTK2
Negative Regulation Of Phosphorylation (GO:0042326)	2/75	0.0504678942317755	0.192168622923441	0	0	5.77994753716118	17.2613388014549	MYADM;PRR5L
Positive Regulation Of Neurogenesis (GO:0050769)	2/75	0.0504678942317755	0.192168622923441	0	0	5.77994753716118	17.2613388014549	ROBO2;CUX1
Negative Regulation Of Microtubule Polymerization (GO:0031115)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	STMN2
Negative Regulation Of Potassium Ion Transmembrane Transport (GO:1901380)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	KCNH2
Regulation Of Keratinocyte Migration (GO:0051547)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	MMP9
Regulation Of Pseudopodium Assembly (GO:0031272)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	F2RL1
Cellular Response To Growth Hormone Stimulus (GO:0071378)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	PTK2
Podocyte Differentiation (GO:0072112)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	WT1
Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	PPARG
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	PPARG
Positive Regulation Of Pseudopodium Assembly (GO:0031274)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	F2RL1
Lipoprotein Transport (GO:0042953)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	PPARG
Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation (GO:0043370)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	HLA-DRB1
Regulation Of Actin Filament Depolymerization (GO:0030834)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	F2RL1
Regulation Of Adipose Tissue Development (GO:1904177)	1/11	0.0515632165556115	0.192168622923441	0	0	20.9410526315789	62.0891052745582	PPARG
Regulation Of Immune Response (GO:0050776)	2/77	0.0528900558601742	0.192168622923441	0	0	5.62524822695035	16.5356418228624	RSAD2;HLA-DRB1
Chloride Transport (GO:0006821)	2/77	0.0528900558601742	0.192168622923441	0	0	5.62524822695035	16.5356418228624	GABRA2;GABRA3
Negative Regulation Of Protein Modification Process (GO:0031400)	2/78	0.0541164827852108	0.192168622923441	0	0	5.55095184770437	16.1899975664178	MYADM;PRR5L
Negative Regulation Of Cytokine Production (GO:0001818)	3/178	0.0543338318669693	0.192168622923441	0	0	3.63668202764977	10.5922298633222	F2RL1;PIBF1;HLA-DRB1
Regulation Of Chemokine (C-X-C Motif) Ligand 2 Production (GO:2000341)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	F2RL1
G Protein-Coupled Glutamate Receptor Signaling Pathway (GO:0007216)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	GRM8
Negative Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010745)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	PPARG
Negative Regulation Of Potassium Ion Transport (GO:0043267)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	KCNH2
Alanine Transport (GO:0032328)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	SLC36A1
Nucleotide Metabolic Process (GO:0009117)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	FHIT
Regulation Of Retinoic Acid Receptor Signaling Pathway (GO:0048385)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	CYP26B1
Positive Regulation By Symbiont Of Entry Into Host (GO:0075294)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	HLA-DRB1
Positive Regulation Of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	HLA-DRB1
Detection Of Bacterium (GO:0016045)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	HLA-DRB1
Positive Regulation Of Cell Morphogenesis Involved In Differentiation (GO:0010770)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	CUX1
Positive Regulation Of mRNA Metabolic Process (GO:1903313)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	PRR5L
Positive Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002888)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	F2RL1
Granulocyte Activation (GO:0036230)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	F2RL1
Positive Regulation Of Viral Entry Into Host Cell (GO:0046598)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	HLA-DRB1
Lipoprotein Localization (GO:0044872)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	PPARG
Myelination In Peripheral Nervous System (GO:0022011)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	ARHGEF10
Negative Regulation Of Cardiac Muscle Hypertrophy (GO:0010614)	1/12	0.0561182077718237	0.192168622923441	0	0	19.0363636363636	54.8303422366207	PPARG
Spindle Assembly (GO:0051225)	2/81	0.0578556685979004	0.194084961059903	0	0	5.33934823592782	15.2160951180154	ARHGEF10;PIBF1
Negative Regulation Of Apoptotic Signaling Pathway (GO:2001234)	2/82	0.0591216266443737	0.194084961059903	0	0	5.27234042553192	14.9110143284046	BDNF;MMP9
Regulation Of Epithelial To Mesenchymal Transition (GO:0010717)	2/83	0.0603971655867505	0.194084961059903	0	0	5.20698712897294	14.6150396982239	TNXB;PTK2
Phospholipase C-activating G Protein-Coupled Receptor Signaling Pathway (GO:0007200)	2/83	0.0603971655867505	0.194084961059903	0	0	5.20698712897294	14.6150396982239	HTR2C;F2RL1
Negative Regulation Of Interleukin-12 Production (GO:0032695)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	PIBF1
Regulation Of Immune Effector Process (GO:0002697)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	HLA-DRB1
Response To UV-A (GO:0070141)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	MMP9
Positive Regulation Of Brown Fat Cell Differentiation (GO:0090336)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	TFE3
Response To Nerve Growth Factor (GO:1990089)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	STMN2
Positive Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0035774)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	HLA-DRB1
Positive Regulation Of Leukocyte Degranulation (GO:0043302)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	F2RL1
Positive Regulation Of Macrophage Chemotaxis (GO:0010759)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	PTK2
Inhibitory Synapse Assembly (GO:1904862)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	GABRA2
Positive Regulation Of Superoxide Anion Generation (GO:0032930)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	F2RL1
Positive Regulation Of Type 2 Immune Response (GO:0002830)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	RSAD2
Potassium Ion Export Across Plasma Membrane (GO:0097623)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	KCNH2
Membrane Depolarization (GO:0051899)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	KCNH2
Membrane Depolarization During Action Potential (GO:0086010)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	KCNH2
Negative Regulation Of Bone Mineralization (GO:0030502)	1/13	0.0606515503312197	0.194084961059903	0	0	17.4491228070175	48.9030875007602	BCOR
Axonogenesis (GO:0007409)	3/188	0.0619562879805108	0.19570092249749	0	0	3.43836094158675	9.56320328648918	ROBO2;BDNF;PTK2
Positive Regulation Of MAPK Cascade (GO:0043410)	4/310	0.06222629777326	0.19570092249749	0	0	2.78459789712987	7.7327659151838	HTR2C;F2RL1;HLA-DRB1;FGF4
Regulation Of Osteoblast Differentiation (GO:0045667)	2/85	0.0629765113428553	0.19570092249749	0	0	5.08100487054601	14.0489452268152	PPARG;PTK2
Mitotic Spindle Organization (GO:0007052)	2/85	0.0629765113428553	0.19570092249749	0	0	5.08100487054601	14.0489452268152	ARHGEF10;PIBF1
Regulation Of Cholesterol Storage (GO:0010885)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	PPARG
Negative Regulation Of Fatty Acid Biosynthetic Process (GO:0045717)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	PIBF1
Regulation Of Endothelial Cell Chemotaxis (GO:2001026)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	FGF4
MHC Class II Protein Complex Assembly (GO:0002399)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	HLA-DRB1
Negative Regulation Of Receptor Signaling Pathway Via STAT (GO:1904893)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	PPARG
Aorta Development (GO:0035904)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	ROBO2
Bone Morphogenesis (GO:0060349)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	CYP26B1
Peptide Antigen Assembly With MHC Class II Protein Complex (GO:0002503)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	HLA-DRB1
Regulation Of Sequestering Of Triglyceride (GO:0010889)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	PPARG
Regulation Of Superoxide Anion Generation (GO:0032928)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	F2RL1
Response To Muscle Stretch (GO:0035994)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	PTK2
Genitalia Development (GO:0048806)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	WT1
Glucosamine-Containing Compound Metabolic Process (GO:1901071)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	CHST1
Membrane Raft Organization (GO:0031579)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	MYADM
Membrane Repolarization During Cardiac Muscle Cell Action Potential (GO:0086013)	1/14	0.0651633459609098	0.19570092249749	0	0	16.1060728744939	43.9834003197661	KCNH2
Regulation Of Type II Interferon Production (GO:0032649)	2/87	0.0655927651616113	0.196355116354759	0	0	4.96095118898623	13.5150691008979	F2RL1;HLA-DRB1
Regulation Of Cell Differentiation (GO:0045595)	3/193	0.0659451088173737	0.19677511569943	0	0	3.34702886247878	9.10034577883203	TNXB;BDNF;PTK2
Positive Regulation Of Cellular Process (GO:0048522)	6/594	0.0662576277455033	0.19706899345906	0	0	2.19002267573696	5.9441698066588	RPTOR;TNXB;TFE3;POU3F3;PTK2;FGF4
Positive Regulation Of Peptidyl-Serine Phosphorylation (GO:0033138)	2/89	0.0682450005457077	0.19706899345906	0	0	4.84641721692345	13.0109393109104	RPTOR;BDNF
Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066)	2/90	0.0695843256413095	0.19706899345906	0	0	4.79110251450677	12.7693228076843	F2RL1;PTK2
Negative Regulation Of Epithelial Cell Differentiation (GO:0030857)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	MMP9
N-acetylglucosamine Metabolic Process (GO:0006044)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	CHST1
Alpha-Beta T Cell Activation (GO:0046631)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	RSAD2
Regulation Of miRNA-mediated Gene Silencing (GO:0060964)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	PPARG
Regulation Of Monocyte Differentiation (GO:0045655)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	HLA-DRB1
Neurotrophin Signaling Pathway (GO:0038179)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	BDNF
Retrograde Axonal Transport (GO:0008090)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	TMEM108
Vasodilation (GO:0042311)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	F2RL1
Positive Regulation Of Potassium Ion Transport (GO:0043268)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	KCNH2
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	RPTOR
Keratan Sulfate Biosynthetic Process (GO:0018146)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	CHST1
Positive Regulation Of Transmembrane Transport (GO:0034764)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	AZIN1
Protein Localization To Microtubule Organizing Center (GO:1905508)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	PIBF1
Membrane Repolarization During Action Potential (GO:0086011)	1/15	0.069653695963978	0.19706899345906	0	0	14.9548872180451	39.8431023762453	KCNH2
Positive Regulation Of Binding (GO:0051099)	2/91	0.0709323050351309	0.200076532135567	0	0	4.73703083911069	12.5343224283219	PPARG;MMP9
Positive Regulation Of Neuron Projection Development (GO:0010976)	2/92	0.0722888268464433	0.202908161218151	0	0	4.68416075650118	12.3056917424184	BDNF;STMN2
Regulation Of Peptidyl-Serine Phosphorylation (GO:0033135)	2/93	0.0736537800118073	0.202908161218151	0	0	4.63245265372925	12.0831959885246	RPTOR;BDNF
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	HLA-DRB1
Negative Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046426)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	PIBF1
Regulation Of Natural Killer Cell Activation (GO:0032814)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	PIBF1
Regulation Of Protein Kinase C Signaling (GO:0090036)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	MYADM
Regulation Of Steroid Biosynthetic Process (GO:0050810)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	NR0B1
Positive Regulation Of Positive Chemotaxis (GO:0050927)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	F2RL1
Negative Regulation Of Anoikis (GO:2000811)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	PTK2
Negative Regulation Of Chemokine Production (GO:0032682)	1/16	0.0741227011346479	0.202908161218151	0	0	13.9571929824561	36.3170828061569	F2RL1
Cellular Response To Hormone Stimulus (GO:0032870)	2/94	0.0750270543685967	0.203101361034835	0	0	4.58186864014801	11.8666113988176	ROBO2;WT1
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	2/95	0.0764085405450076	0.203101361034835	0	0	4.53237245481583	11.6557245812943	MMP9;PTK2
Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100)	2/95	0.0764085405450076	0.203101361034835	0	0	4.53237245481583	11.6557245812943	TNXB;PPARG
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	HLA-DRB1
Regulation Of Leukocyte Chemotaxis (GO:0002688)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	F2RL1
Negative Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904706)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	PPARG
cGMP-mediated Signaling (GO:0019934)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	HTR2C
Regulation Of Receptor Signaling Pathway Via STAT (GO:1904892)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	PPARG
Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	PPARG
Positive Regulation Of Dendrite Morphogenesis (GO:0050775)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	CUX1
Extracellular Matrix Assembly (GO:0085029)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	TNXB
Positive Regulation Of Leukocyte Proliferation (GO:0070665)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	PTK2
Growth Hormone Receptor Signaling Pathway (GO:0060396)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	PTK2
Ventricular Cardiac Muscle Cell Action Potential (GO:0086005)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	KCNH2
Positive Regulation Of Potassium Ion Transmembrane Transport (GO:1901381)	1/17	0.0785704618658467	0.203101361034835	0	0	13.0842105263158	33.2830842167513	KCNH2
