Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Organophosphate Ester Transport (GO:0015748)	1/25	0.0862664748551896	0.237117476339933	0	0	11.6807511737089	28.6215108004778	OSBPL2
Myotube Differentiation (GO:0014902)	1/25	0.0862664748551896	0.237117476339933	0	0	11.6807511737089	28.6215108004778	SKI
Regulation Of Cell Size (GO:0008361)	1/25	0.0862664748551896	0.237117476339933	0	0	11.6807511737089	28.6215108004778	VAV2
Establishment Or Maintenance Of Apical/Basal Cell Polarity (GO:0035088)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	DLG2
Fc Receptor Signaling Pathway (GO:0038093)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	VAV2
Histone H3-K4 Methylation (GO:0051568)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	NFYC
Negative Regulation Of Receptor-Mediated Endocytosis (GO:0048261)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	PCSK9
Camera-Type Eye Development (GO:0043010)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	SKI
Protein Export From Nucleus (GO:0006611)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	RANBP3L
Positive Regulation Of Erythrocyte Differentiation (GO:0045648)	1/26	0.0895600265977508	0.237287905521876	0	0	11.2129577464789	27.0551423802405	STAT5B
Establishment Of Protein Localization To Vacuole (GO:0072666)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	VPS37B
In Utero Embryonic Development (GO:0001701)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	MBNL1
Amino Acid Import Across Plasma Membrane (GO:0089718)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	SLC6A6
Regulation Of Peptidase Activity (GO:0052547)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	PRSS22
Peptidyl-Lysine Methylation (GO:0018022)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	SMYD3
Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	STAT5B
Chaperone Cofactor-Dependent Protein Refolding (GO:0051085)	1/27	0.0928418711410692	0.23741652620154	0	0	10.7811484290358	25.625253969079	HSPA6
Positive Regulation Of Transferase Activity (GO:0051347)	2/143	0.0939121190275191	0.238964500891806	0	0	4.00952380952381	9.48411093128916	DSTYK;RFC2
Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010)	1/28	0.0961120494930951	0.239813560385684	0	0	10.3813249869588	24.3155607201028	VAV2
Negative Regulation Of Signaling (GO:0023057)	1/28	0.0961120494930951	0.239813560385684	0	0	10.3813249869588	24.3155607201028	PCSK9
Regulation Of Plasma Membrane Bounded Cell Projection Organization (GO:0120035)	1/28	0.0961120494930951	0.239813560385684	0	0	10.3813249869588	24.3155607201028	TBR1
Primary Neural Tube Formation (GO:0014020)	1/28	0.0961120494930951	0.239813560385684	0	0	10.3813249869588	24.3155607201028	SKI
Regulation Of Developmental Growth (GO:0048638)	1/29	0.0993706025424172	0.24206867159622	0	0	10.010060362173	23.1122179410622	STAT5B
Tube Closure (GO:0060606)	1/29	0.0993706025424172	0.24206867159622	0	0	10.010060362173	23.1122179410622	SKI
Cardiac Muscle Cell Action Potential (GO:0086001)	1/29	0.0993706025424172	0.24206867159622	0	0	10.010060362173	23.1122179410622	KCNQ1
Morphogenesis Of An Epithelium (GO:0002009)	1/29	0.0993706025424172	0.24206867159622	0	0	10.010060362173	23.1122179410622	AIRE
Multivesicular Body Assembly (GO:0036258)	1/29	0.0993706025424172	0.24206867159622	0	0	10.010060362173	23.1122179410622	VPS37B
Negative Regulation Of DNA-binding Transcription Factor Activity (GO:0043433)	2/149	0.100621716437355	0.242894820171176	0	0	3.844703595724	8.82892803064361	TFDP1;GLIS2
Lamellipodium Organization (GO:0097581)	1/30	0.10261757102954	0.242894820171176	0	0	9.66440019426906	22.0033854831355	CYFIP1
Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002)	1/30	0.10261757102954	0.242894820171176	0	0	9.66440019426906	22.0033854831355	KCNQ1
Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315)	1/30	0.10261757102954	0.242894820171176	0	0	9.66440019426906	22.0033854831355	CYFIP1
Multivesicular Body Organization (GO:0036257)	1/30	0.10261757102954	0.242894820171176	0	0	9.66440019426906	22.0033854831355	VPS37B
Response To Epidermal Growth Factor (GO:0070849)	1/30	0.10261757102954	0.242894820171176	0	0	9.66440019426906	22.0033854831355	STAT5B
Positive Regulation Of Lamellipodium Organization (GO:1902745)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	CYFIP1
Bile Acid Metabolic Process (GO:0008206)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	OSBPL2
Cellular Response To cAMP (GO:0071320)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	KCNQ1
Positive Regulation Of G1/S Transition Of Mitotic Cell Cycle (GO:1900087)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	TFDP1
Receptor Signaling Pathway Via STAT (GO:0097696)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	STAT5B
Response To Estradiol (GO:0032355)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	STAT5B
Negative Regulation Of Cell-Matrix Adhesion (GO:0001953)	1/31	0.105852995560979	0.242894820171176	0	0	9.34178403755869	20.9788816097494	MAP4K4
Cellular Response To Growth Factor Stimulus (GO:0071363)	2/155	0.107461501770093	0.244827664283915	0	0	3.69281045751634	8.23726653282977	STAT5B;DSTYK
'De Novo' Post-Translational Protein Folding (GO:0051084)	1/32	0.109076916577853	0.244827664283915	0	0	9.03998182644253	20.0299057127764	HSPA6
Histone Lysine Methylation (GO:0034968)	1/32	0.109076916577853	0.244827664283915	0	0	9.03998182644253	20.0299057127764	SMYD3
Neural Tube Closure (GO:0001843)	1/32	0.109076916577853	0.244827664283915	0	0	9.03998182644253	20.0299057127764	SKI
miRNA Processing (GO:0035196)	1/32	0.109076916577853	0.244827664283915	0	0	9.03998182644253	20.0299057127764	PUS10
Ubiquitin-Dependent Protein Catabolic Process Via The Multivesicular Body Sorting Pathway (GO:0043162)	1/33	0.112289374414396	0.245603142336169	0	0	8.75704225352113	19.1488144733085	VPS37B
Regulation Of Lamellipodium Assembly (GO:0010591)	1/33	0.112289374414396	0.245603142336169	0	0	8.75704225352113	19.1488144733085	CYFIP1
Inositol Lipid-Mediated Signaling (GO:0048017)	1/33	0.112289374414396	0.245603142336169	0	0	8.75704225352113	19.1488144733085	INPP5A
Regulation Of Potassium Ion Transmembrane Transport (GO:1901379)	1/33	0.112289374414396	0.245603142336169	0	0	8.75704225352113	19.1488144733085	KCNQ1
Cardiac Muscle Contraction (GO:0060048)	1/33	0.112289374414396	0.245603142336169	0	0	8.75704225352113	19.1488144733085	KCNQ1
Positive Regulation Of DNA Binding (GO:0043388)	1/33	0.112289374414396	0.245603142336169	0	0	8.75704225352113	19.1488144733085	SKI
Positive Regulation Of Neuron Death (GO:1901216)	1/34	0.115490409255825	0.247564949954816	0	0	8.49125053350405	18.3289398917692	PCSK9
Regulation Of Phosphatidylinositol 3-Kinase Activity (GO:0043551)	1/34	0.115490409255825	0.247564949954816	0	0	8.49125053350405	18.3289398917692	WDR91
Protein Targeting To Vacuole (GO:0006623)	1/34	0.115490409255825	0.247564949954816	0	0	8.49125053350405	18.3289398917692	VPS37B
Regulation Of Blood Circulation (GO:1903522)	1/34	0.115490409255825	0.247564949954816	0	0	8.49125053350405	18.3289398917692	KCNQ1
Mitochondrion Organization (GO:0007005)	2/162	0.115594529161782	0.247564949954816	0	0	3.53	7.61656327257218	TRAK1;TRAK2
Nitrogen Compound Transport (GO:0071705)	2/163	0.116769156643197	0.247973786259129	0	0	3.50789707187223	7.53340650309257	RUFY1;SLC6A6
Action Potential (GO:0001508)	1/35	0.11868006112791	0.247973786259129	0	0	8.24109362054681	17.56444036008	KCNQ1
Neutral Amino Acid Transport (GO:0015804)	1/35	0.11868006112791	0.247973786259129	0	0	8.24109362054681	17.56444036008	SLC6A6
Liver Development (GO:0001889)	1/35	0.11868006112791	0.247973786259129	0	0	8.24109362054681	17.56444036008	PCSK9
Regulation Of Regulated Secretory Pathway (GO:1903305)	1/35	0.11868006112791	0.247973786259129	0	0	8.24109362054681	17.56444036008	SYN1
Regulation Of Cardiac Muscle Contraction (GO:0055117)	1/35	0.11868006112791	0.247973786259129	0	0	8.24109362054681	17.56444036008	KCNQ1
Membrane Organization (GO:0061024)	2/167	0.121498104249794	0.249542638093125	0	0	3.4221645021645	7.21343209789792	OSBPL2;VPS37B
Regulation Of Erythrocyte Differentiation (GO:0045646)	1/36	0.121858369963763	0.249542638093125	0	0	8.00523138832998	16.8501780118101	STAT5B
Positive Regulation Of Myeloid Cell Differentiation (GO:0045639)	1/36	0.121858369963763	0.249542638093125	0	0	8.00523138832998	16.8501780118101	STAT5B
Regulation Of Receptor Internalization (GO:0002090)	1/36	0.121858369963763	0.249542638093125	0	0	8.00523138832998	16.8501780118101	PCSK9
Receptor Signaling Pathway Via JAK-STAT (GO:0007259)	1/36	0.121858369963763	0.249542638093125	0	0	8.00523138832998	16.8501780118101	STAT5B
Regulation Of Sodium Ion Transmembrane Transporter Activity (GO:2000649)	1/37	0.125025375520639	0.252433311696905	0	0	7.78247261345853	16.1816171353948	PCSK9
Generation Of Neurons (GO:0048699)	2/172	0.127475070669901	0.252433311696905	0	0	3.32067226890756	6.84003516208728	PCSK9;VAX2
Fatty Acid Transport (GO:0015908)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	CRABP1
Positive Regulation Of Myoblast Differentiation (GO:0045663)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	RANBP3L
Import Into Cell (GO:0098657)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	SLC6A6
Regulation Of Neurotransmitter Secretion (GO:0046928)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	SYN1
Membrane Fission (GO:0090148)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	VPS37B
Response To cAMP (GO:0051591)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	KCNQ1
Response To Peptide (GO:1901652)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	STAT5B
Signal Release From Synapse (GO:0099643)	1/38	0.128181117418078	0.252433311696905	0	0	7.57175485344499	15.5547395525817	SYN1
Neuron Differentiation (GO:0030182)	2/173	0.128678880364891	0.252446353082266	0	0	3.30108604845447	6.76866328806101	PCSK9;VAX2
Regulation Of Neuron Projection Development (GO:0010975)	2/174	0.129885414151932	0.25376457320621	0	0	3.28172757475083	6.69834283894827	TNR;TBR1
Neuron Projection Extension (GO:1990138)	1/39	0.131325635161191	0.25376457320621	0	0	7.37212750185322	14.9659737700403	CYFIP1
Retina Homeostasis (GO:0001895)	1/39	0.131325635161191	0.25376457320621	0	0	7.37212750185322	14.9659737700403	CNGB1
Negative Regulation Of Cell-Substrate Adhesion (GO:0010812)	1/39	0.131325635161191	0.25376457320621	0	0	7.37212750185322	14.9659737700403	MAP4K4
Positive Regulation Of Hydrolase Activity (GO:0051345)	2/176	0.132306516396141	0.254702432313171	0	0	3.24367816091954	6.56077358535432	PRSS22;MAP4K4
Establishment Or Maintenance Of Epithelial Cell Apical/Basal Polarity (GO:0045197)	1/40	0.134458968098937	0.255025496689496	0	0	7.18273745034308	14.4121353737089	DLG2
Cellular Response To Heat (GO:0034605)	1/40	0.134458968098937	0.255025496689496	0	0	7.18273745034308	14.4121353737089	HSPA6
Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	1/40	0.134458968098937	0.255025496689496	0	0	7.18273745034308	14.4121353737089	GUCY1A2
Positive Regulation Of Cell Cycle G1/S Phase Transition (GO:1902808)	1/40	0.134458968098937	0.255025496689496	0	0	7.18273745034308	14.4121353737089	TFDP1
Regulation Of Chemokine Production (GO:0032642)	1/41	0.137581155489609	0.25574123304374	0	0	7.00281690140845	13.8903766400386	AIRE
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	1/41	0.137581155489609	0.25574123304374	0	0	7.00281690140845	13.8903766400386	KCNQ1
Heart Contraction (GO:0060047)	1/41	0.137581155489609	0.25574123304374	0	0	7.00281690140845	13.8903766400386	KCNQ1
Regulation Of Amide Metabolic Process (GO:0034248)	1/41	0.137581155489609	0.25574123304374	0	0	7.00281690140845	13.8903766400386	CYFIP1
Negative Regulation Of Transcription By RNA Polymerase II (GO:0000122)	5/763	0.140023318941342	0.25574123304374	0	0	1.88733115425511	3.7103917116168	SKI;ZEB2;ATXN1;ETV6;GLIS2
Amino Acid Transmembrane Transport (GO:0003333)	1/42	0.140692236371196	0.25574123304374	0	0	6.83167296461697	13.3981437663071	SLC6A6
Lysosome Localization (GO:0032418)	1/42	0.140692236371196	0.25574123304374	0	0	6.83167296461697	13.3981437663071	S100A13
Organic Hydroxy Compound Biosynthetic Process (GO:1901617)	1/42	0.140692236371196	0.25574123304374	0	0	6.83167296461697	13.3981437663071	OSBPL2
Monoatomic Cation Transport (GO:0006812)	1/42	0.140692236371196	0.25574123304374	0	0	6.83167296461697	13.3981437663071	CNGB1
Skeletal Muscle Tissue Development (GO:0007519)	1/42	0.140692236371196	0.25574123304374	0	0	6.83167296461697	13.3981437663071	SKI
RNA Processing (GO:0006396)	2/183	0.140861184950641	0.25574123304374	0	0	3.1171270718232	6.10950789476797	MBNL1;ATXN1
Positive Regulation Of Receptor-Mediated Endocytosis (GO:0048260)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	PCSK9
Neurotransmitter Secretion (GO:0007269)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	SYN1
Learning (GO:0007612)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	ATXN1
Negative Regulation Of BMP Signaling Pathway (GO:0030514)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	SKI
Positive Regulation Of Cell-Matrix Adhesion (GO:0001954)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	MAP4K4
Skeletal System Morphogenesis (GO:0048705)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	SKI
Regulation Of Cellular Component Size (GO:0032535)	1/43	0.143792249707473	0.25574123304374	0	0	6.66867873910127	12.9331403944341	VAV2
Response To Unfolded Protein (GO:0006986)	1/44	0.146881234351797	0.259727190548526	0	0	6.51326564035375	12.4932963994831	HSPA6
Axonogenesis (GO:0007409)	2/188	0.147043993092648	0.259727190548526	0	0	3.03256528417819	5.81349880660151	CYFIP1;TNR
Epithelial Cell Migration (GO:0010631)	1/46	0.153026272034621	0.266173029167649	0	0	6.22316118935837	11.6817800161307	ZEB2
Regulation Of Fibroblast Proliferation (GO:0048145)	1/46	0.153026272034621	0.266173029167649	0	0	6.22316118935837	11.6817800161307	SKI
Amino Acid Transport (GO:0006865)	1/46	0.153026272034621	0.266173029167649	0	0	6.22316118935837	11.6817800161307	SLC6A6
Cardiac Conduction (GO:0061337)	1/46	0.153026272034621	0.266173029167649	0	0	6.22316118935837	11.6817800161307	KCNQ1
Regulation Of Cell Differentiation (GO:0045595)	2/193	0.15328252263351	0.266173029167649	0	0	2.95243081525804	5.53720282346471	SLC6A6;TNR
Cognition (GO:0050890)	1/47	0.156082402065436	0.270122406268128	0	0	6.08756889161053	11.3068750936006	CYFIP1
Negative Regulation Of Programmed Cell Death (GO:0043069)	3/381	0.157942153488102	0.272423714405653	0	0	2.24867724867725	4.14999329532509	DSTYK;MGMT;MAP4K4
Regulation Of DNA Binding (GO:0051101)	1/48	0.159127657294281	0.272638719497534	0	0	5.95774647887324	10.9506271148875	SKI
Myelination (GO:0042552)	1/48	0.159127657294281	0.272638719497534	0	0	5.95774647887324	10.9506271148875	SKI
Anterograde Trans-Synaptic Signaling (GO:0098916)	2/199	0.160836847789446	0.274651627122177	0	0	2.86163886874547	5.22925812637837	DLG2;SYN1
Fatty Acid Beta-Oxidation (GO:0006635)	1/49	0.162162075939326	0.275667037979882	0	0	5.83333333333333	10.6117606882222	ECHDC2
Negative Regulation Of DNA-templated Transcription (GO:0045892)	6/1025	0.163141320576436	0.275667037979882	0	0	1.68694798822375	3.05867027139354	SKI;ZEB2;ATXN1;TBR1;ETV6;GLIS2
Steroid Biosynthetic Process (GO:0006694)	1/50	0.165185695910124	0.275667037979882	0	0	5.71399827536648	10.2891110310162	OSBPL2
Nucleocytoplasmic Transport (GO:0006913)	1/50	0.165185695910124	0.275667037979882	0	0	5.71399827536648	10.2891110310162	ATXN1
Plasma Membrane Bounded Cell Projection Morphogenesis (GO:0120039)	1/50	0.165185695910124	0.275667037979882	0	0	5.71399827536648	10.2891110310162	MAP4K4
Positive Regulation Of Cell Death (GO:0010942)	1/50	0.165185695910124	0.275667037979882	0	0	5.71399827536648	10.2891110310162	SLC6A6
Negative Regulation Of Cell Projection Organization (GO:0031345)	1/50	0.165185695910124	0.275667037979882	0	0	5.71399827536648	10.2891110310162	TNR
SMAD Protein Signal Transduction (GO:0060395)	1/51	0.168198555201951	0.276211045922693	0	0	5.59943661971831	9.98161239156665	SKI
Regulation Of Smoothened Signaling Pathway (GO:0008589)	1/51	0.168198555201951	0.276211045922693	0	0	5.59943661971831	9.98161239156665	GLIS2
Regulation Of Stress-Activated MAPK Cascade (GO:0032872)	1/51	0.168198555201951	0.276211045922693	0	0	5.59943661971831	9.98161239156665	MAP4K4
Positive Regulation Of Ras Protein Signal Transduction (GO:0046579)	1/51	0.168198555201951	0.276211045922693	0	0	5.59943661971831	9.98161239156665	MAP4K4
Cholesterol Transport (GO:0030301)	1/51	0.168198555201951	0.276211045922693	0	0	5.59943661971831	9.98161239156665	OSBPL2
Negative Regulation Of Cell Differentiation (GO:0045596)	2/207	0.171014217783796	0.278058264700381	0	0	2.74885017421603	4.85449299555255	SKI;RANBP3L
Fatty Acid Oxidation (GO:0019395)	1/52	0.171200691509214	0.278058264700381	0	0	5.48936757801712	9.68828790732034	ECHDC2
Neurotransmitter Transport (GO:0006836)	1/52	0.171200691509214	0.278058264700381	0	0	5.48936757801712	9.68828790732034	SYN1
Spermatid Development (GO:0007286)	1/53	0.174192142477671	0.278058264700381	0	0	5.38353196099675	9.40824065391751	RFX2
Actin Cytoskeleton Reorganization (GO:0031532)	1/53	0.174192142477671	0.278058264700381	0	0	5.38353196099675	9.40824065391751	CDC42BPB
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	0.174192142477671	0.278058264700381	0	0	5.38353196099675	9.40824065391751	CYFIP1
Carboxylic Acid Transport (GO:0046942)	1/53	0.174192142477671	0.278058264700381	0	0	5.38353196099675	9.40824065391751	SLC6A6
Protein Homotetramerization (GO:0051289)	1/53	0.174192142477671	0.278058264700381	0	0	5.38353196099675	9.40824065391751	OSBPL2
Positive Regulation Of Chemokine Production (GO:0032722)	1/53	0.174192142477671	0.278058264700381	0	0	5.38353196099675	9.40824065391751	AIRE
Regulation Of Focal Adhesion Assembly (GO:0051893)	1/54	0.177172945583254	0.279346300704885	0	0	5.28169014084507	9.14064575579012	MAP4K4
Negative Regulation Of Neuron Projection Development (GO:0010977)	1/54	0.177172945583254	0.279346300704885	0	0	5.28169014084507	9.14064575579012	TNR
Regulation Of Myoblast Differentiation (GO:0045661)	1/54	0.177172945583254	0.279346300704885	0	0	5.28169014084507	9.14064575579012	RANBP3L
Mesenchymal Cell Differentiation (GO:0048762)	1/54	0.177172945583254	0.279346300704885	0	0	5.28169014084507	9.14064575579012	RANBP3L
Regulation Of GTPase Activity (GO:0043087)	2/214	0.180007234392126	0.281439431772704	0	0	2.65714285714286	4.5563576033827	VAV2;MAP4K4
Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	0.180143138235836	0.281439431772704	0	0	5.18362023995827	8.8847433981997	DSTYK
Response To Peptide Hormone (GO:0043434)	1/55	0.180143138235836	0.281439431772704	0	0	5.18362023995827	8.8847433981997	STAT5B
Striated Muscle Contraction (GO:0006941)	1/57	0.186051840899666	0.288252458347866	0	0	4.99798792756539	8.4052658855076	KCNQ1
Post-Transcriptional Regulation Of Gene Expression (GO:0010608)	1/57	0.186051840899666	0.288252458347866	0	0	4.99798792756539	8.4052658855076	CYFIP1
Eye Development (GO:0001654)	1/58	0.188990425025741	0.288252458347866	0	0	4.9100568322214	8.18044401467612	SKI
Regulation Of Neuron Death (GO:1901214)	1/58	0.188990425025741	0.288252458347866	0	0	4.9100568322214	8.18044401467612	PCSK9
Peptidyl-Threonine Phosphorylation (GO:0018107)	1/58	0.188990425025741	0.288252458347866	0	0	4.9100568322214	8.18044401467612	CDC42BPB
Memory (GO:0007613)	1/58	0.188990425025741	0.288252458347866	0	0	4.9100568322214	8.18044401467612	ATXN1
Renal System Development (GO:0072001)	1/58	0.188990425025741	0.288252458347866	0	0	4.9100568322214	8.18044401467612	PCSK9
Response To Organic Cyclic Compound (GO:0014070)	1/58	0.188990425025741	0.288252458347866	0	0	4.9100568322214	8.18044401467612	STAT5B
Positive Regulation Of Proteolysis (GO:0045862)	1/59	0.19191854685501	0.289284847752127	0	0	4.8251578436134	7.96481196983514	PRSS22
Anterior/Posterior Pattern Specification (GO:0009952)	1/59	0.19191854685501	0.289284847752127	0	0	4.8251578436134	7.96481196983514	SKI
Phospholipid Transport (GO:0015914)	1/59	0.19191854685501	0.289284847752127	0	0	4.8251578436134	7.96481196983514	OSBPL2
Chordate Embryonic Development (GO:0043009)	1/59	0.19191854685501	0.289284847752127	0	0	4.8251578436134	7.96481196983514	MBNL1
Fatty Acid Catabolic Process (GO:0009062)	1/61	0.197743550393761	0.296327069686277	0	0	4.66384976525822	7.55909442026312	ECHDC2
Positive Regulation Of Cell Junction Assembly (GO:1901890)	1/61	0.197743550393761	0.296327069686277	0	0	4.66384976525822	7.55909442026312	MAP4K4
Phosphatidylinositol-Mediated Signaling (GO:0048015)	1/62	0.200640505172273	0.299281782550648	0	0	4.58716231817132	7.36808591265996	INPP5A
Phosphorylation (GO:0016310)	3/429	0.200879795680883	0.299281782550648	0	0	1.99040620534803	3.19469865601218	PRKG2;CDC42BPB;MAP4K4
G1/S Transition Of Mitotic Cell Cycle (GO:0000082)	1/63	0.203527143797723	0.3014782475851	0	0	4.51294865970014	7.18441523725963	TFDP1
Positive Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901992)	1/63	0.203527143797723	0.3014782475851	0	0	4.51294865970014	7.18441523725963	TFDP1
Positive Regulation Of Interleukin-1 Production (GO:0032732)	1/64	0.206403502483048	0.303986820275892	0	0	4.44109099038677	7.00769640402531	S100A13
Regulation Of Secretion By Cell (GO:1903530)	1/64	0.206403502483048	0.303986820275892	0	0	4.44109099038677	7.00769640402531	SYN1
Positive Regulation Of DNA Biosynthetic Process (GO:2000573)	1/65	0.209269617334988	0.305581202585749	0	0	4.37147887323944	6.83756922052633	RFC2
Monocarboxylic Acid Biosynthetic Process (GO:0072330)	1/65	0.209269617334988	0.305581202585749	0	0	4.37147887323944	6.83756922052633	OSBPL2
Regulation Of Cell-Matrix Adhesion (GO:0001952)	1/65	0.209269617334988	0.305581202585749	0	0	4.37147887323944	6.83756922052633	MAP4K4
Regulation Of Endocytosis (GO:0030100)	1/66	0.21212552431211	0.308001467504025	0	0	4.30400866738895	6.67369720777629	RUFY1
Peptidyl-Threonine Modification (GO:0018210)	1/66	0.21212552431211	0.308001467504025	0	0	4.30400866738895	6.67369720777629	CDC42BPB
tRNA Modification (GO:0006400)	1/67	0.214971259247534	0.311254161276712	0	0	4.2385830132309	6.51576571164498	PUS10
Establishment Of Protein Localization To Membrane (GO:0090150)	1/69	0.22063235584404	0.316773829340325	0	0	4.11350455675228	6.21656465757173	VPS37B
DNA-templated DNA Replication (GO:0006261)	1/69	0.22063235584404	0.316773829340325	0	0	4.11350455675228	6.21656465757173	RFC2
Regulation Of Heart Contraction (GO:0008016)	1/69	0.22063235584404	0.316773829340325	0	0	4.11350455675228	6.21656465757173	KCNQ1
Regulation Of Cellular Biosynthetic Process (GO:0031326)	1/70	0.223447788528575	0.319921141744643	0	0	4.05368442539294	6.07476027439596	CYFIP1
Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507)	3/456	0.226164876387105	0.319921141744643	0	0	1.86918130338804	2.77852119263049	ATXN1;TBR1;GLIS2
Regulation Of Hydrolase Activity (GO:0051336)	1/71	0.226253191351695	0.319921141744643	0	0	3.99557344064386	5.9378240518433	VAV2
Kidney Development (GO:0001822)	1/71	0.226253191351695	0.319921141744643	0	0	3.99557344064386	5.9378240518433	PCSK9
Negative Regulation Of Cellular Response To Growth Factor Stimulus (GO:0090288)	1/71	0.226253191351695	0.319921141744643	0	0	3.99557344064386	5.9378240518433	SKI
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	1/72	0.22904859953702	0.319921141744643	0	0	3.93909938504265	5.80552768189161	SKI
Protein Targeting To Membrane (GO:0006612)	1/72	0.22904859953702	0.319921141744643	0	0	3.93909938504265	5.80552768189161	VPS37B
Plasma Membrane Organization (GO:0007009)	1/72	0.22904859953702	0.319921141744643	0	0	3.93909938504265	5.80552768189161	OSBPL2
Cholesterol Homeostasis (GO:0042632)	1/72	0.22904859953702	0.319921141744643	0	0	3.93909938504265	5.80552768189161	PCSK9
Second-Messenger-Mediated Signaling (GO:0019932)	1/72	0.22904859953702	0.319921141744643	0	0	3.93909938504265	5.80552768189161	INPP5A
Sterol Homeostasis (GO:0055092)	1/73	0.231834048131437	0.320329840697738	0	0	3.88419405320814	5.67765646339695	PCSK9
DNA Replication (GO:0006260)	1/73	0.231834048131437	0.320329840697738	0	0	3.88419405320814	5.67765646339695	RFC2
Protein Tetramerization (GO:0051262)	1/73	0.231834048131437	0.320329840697738	0	0	3.88419405320814	5.67765646339695	OSBPL2
Monocarboxylic Acid Transport (GO:0015718)	1/73	0.231834048131437	0.320329840697738	0	0	3.88419405320814	5.67765646339695	CRABP1
Gland Development (GO:0048732)	1/74	0.234609572218004	0.323295764396928	0	0	3.83079297704032	5.55400831710373	PCSK9
Regulation Of BMP Signaling Pathway (GO:0030510)	1/75	0.237375206592249	0.326232235797903	0	0	3.77883517320137	5.43439289258216	SKI
Regulation Of Ras Protein Signal Transduction (GO:0046578)	1/76	0.240130986002434	0.329139538147336	0	0	3.72826291079812	5.31863074046615	DENND3
Actomyosin Structure Organization (GO:0031032)	1/77	0.242876945099292	0.331137267323703	0	0	3.67902149740549	5.20655255741036	CDC42BPB
Negative Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	1/77	0.242876945099292	0.331137267323703	0	0	3.67902149740549	5.20655255741036	SKI
Organonitrogen Compound Catabolic Process (GO:1901565)	1/78	0.245613118346404	0.333100640712537	0	0	3.63105908176331	5.09799849287187	DENND3
Cellular Response To Nutrient Levels (GO:0031669)	1/78	0.245613118346404	0.333100640712537	0	0	3.63105908176331	5.09799849287187	PCSK9
Response To Insulin (GO:0032868)	1/79	0.248339540177434	0.334439031126725	0	0	3.58432647165042	4.99281750781182	PCSK9
