Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Transcriptional Regulation By RUNX1 R-HSA-8878171	1/204	0.755708612075021	0.895350420828014	0	0	0.712112431179368	0.19946227244262	CDK6
Programmed Cell Death R-HSA-5357801	1/208	0.762401756908805	0.898397745979024	0	0	0.698209718670077	0.189411465116542	MLKL
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	2/424	0.79037833279033	0.926357400797268	0	0	0.682499561172547	0.16055361683991	BIN2;IRS1
SLC-mediated Transmembrane Transport R-HSA-425407	1/247	0.818831825542035	0.954573999829753	0	0	0.586352223816356	0.117198063939584	SLC13A4
PIP3 Activates AKT Signaling R-HSA-1257604	1/268	0.843477981644042	0.968502607196251	0	0	0.539656311962987	0.0918610965996368	IRS1
RHO GTPase Effectors R-HSA-195258	1/269	0.844564707959333	0.968502607196251	0	0	0.537615232660228	0.0908214502447639	PPP1R14A
RAF/MAP Kinase Cascade R-HSA-5673001	1/271	0.846715740400907	0.968502607196251	0	0	0.533578431372549	0.0887822476376674	IRS1
Disease R-HSA-1643685	9/1736	0.850481914118868	0.968502607196251	0	0	0.738383034163289	0.119582706889103	PYCARD;CD79B;FGR;CYSLTR1;NT5E;CDK6;BIN2;IRS1;PTPN6
MAPK1/MAPK3 Signaling R-HSA-5684996	1/277	0.852993121934313	0.968502607196251	0	0	0.52181905370844	0.0829712097938753	IRS1
SARS-CoV-2 Infection R-HSA-9694516	1/283	0.859015225009372	0.970286627212659	0	0	0.510560075093867	0.0775891167000074	PTPN6
Transport Of Small Molecules R-HSA-382551	3/706	0.866425764546677	0.973612457067915	0	0	0.610178127852912	0.0874866359873379	STEAP3;SLC13A4;ANO8
Axon Guidance R-HSA-422475	2/519	0.874092053556888	0.973713670177	0	0	0.554366358621678	0.0746008505055896	CD72;SCN4A
Signal Transduction R-HSA-162582	13/2465	0.876310341680981	0.973713670177	0	0	0.744431800242067	0.098291037454104	PPP1R14A;STEAP3;RGS19;IRS1;FCER2;CYSLTR1;RGS3;LPAR5;TBXA2R;PTPN6;S1PR4;SH2B2;CMKLR1
Intracellular Signaling By Second Messengers R-HSA-9006925	1/306	0.879915564334261	0.973713670177	0	0	0.471504339440694	0.0603192322250682	IRS1
MAPK Family Signaling Cascades R-HSA-5683057	1/318	0.889567545161354	0.976035567451909	0	0	0.453377249953609	0.0530541326411384	IRS1
Nervous System Development R-HSA-9675108	2/545	0.890968247352889	0.976035567451909	0	0	0.527112748107223	0.0608533162006532	CD72;SCN4A
Metabolism R-HSA-1430728	10/2049	0.905407326204865	0.986893985563303	0	0	0.68831023390345	0.0683976304590845	RIDA;NT5E;ACP6;SH2D3C;CARNS1;TNFAIP8L1;NOSIP;PLD6;TNFAIP8L2;SAMHD1
Transcriptional Regulation By TP53 R-HSA-3700989	1/354	0.914139501067744	0.991454782252578	0	0	0.406390601566406	0.0364825345471491	STEAP3
Expression And Translocation Of Olfactory Receptors R-HSA-9752946	1/393	0.934663585567824	0.999856588939707	0	0	0.365227340936375	0.024677905941215	EBF1
Signaling By Rho GTPases R-HSA-194315	2/644	0.937866334191486	0.999856588939707	0	0	0.443544479058498	0.0284524207155596	PPP1R14A;STEAP3
Olfactory Signaling Pathway R-HSA-381753	1/401	0.938228216095333	0.999856588939707	0	0	0.357775735294118	0.0228125174808558	EBF1
Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542	2/660	0.943373302853809	0.999856588939707	0	0	0.432398964313858	0.0252059225037688	PPP1R14A;STEAP3
Metabolism Of RNA R-HSA-8953854	2/666	0.945317086350262	0.999856588939707	0	0	0.428357875948237	0.0240886480359967	APOBEC3C;IGF2BP3
RHO GTPase Cycle R-HSA-9012999	1/441	0.953353898135185	0.999856588939707	0	0	0.324582219251337	0.0155049980872551	STEAP3
Cell Cycle, Mitotic R-HSA-69278	1/523	0.973818828840103	0.999856588939707	0	0	0.272439148073022	0.00722781059623558	CDK6
Developmental Biology R-HSA-1266738	3/1073	0.980021026127378	0.999856588939707	0	0	0.39321383735528	0.00793554766567622	CD72;EBF1;SCN4A
Sensory Perception R-HSA-9709957	1/616	0.986440349433729	0.999856588939707	0	0	0.23012912482066	0.00314181997640299	EBF1
Cell Cycle R-HSA-1640170	1/654	0.989646005434401	0.999856588939707	0	0	0.216309341500766	0.00225134115117939	CDK6
Generic Transcription Pathway R-HSA-212436	3/1190	0.989663705624841	0.999856588939707	0	0	0.352248865193829	0.00365989559757294	STEAP3;CDK6;ZNF71
Gene Expression (Transcription) R-HSA-74160	4/1449	0.99116986121549	0.999856588939707	0	0	0.383338970263028	0.00339996960042158	STEAP3;CDK6;ZNF71;PLD6
Cellular Responses To Stress R-HSA-2262752	1/722	0.993618338282525	0.999856588939707	0	0	0.195214979195562	0.00124978807689302	CDK6
Cellular Responses To Stimuli R-HSA-8953897	1/736	0.994224690127845	0.999856588939707	0	0	0.191356542617047	0.00110834694279574	CDK6
RNA Polymerase II Transcription R-HSA-73857	3/1312	0.994910059358825	0.999856588939707	0	0	0.317332360352554	0.00161932752319054	STEAP3;CDK6;ZNF71
Post-translational Protein Modification R-HSA-597592	2/1383	0.99940435407168	0.999856588939707	0	0	0.198267492691823	0.000118132410778684	IGFBP4;ANO8
Metabolism Of Proteins R-HSA-392499	3/1890	0.999856588939707	0.999856588939707	0	0	0.213273853308972	3.05880228185459e-05	IGFBP4;ANPEP;ANO8
