Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Amino Acids Regulate mTORC1 R-HSA-9639288	1/55	0.180143138235836	0.308955167189417	0	0	5.18362023995827	8.8847433981997	ATP6V1G3
Intrinsic Pathway For Apoptosis R-HSA-109606	1/55	0.180143138235836	0.308955167189417	0	0	5.18362023995827	8.8847433981997	TFDP1
Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829	1/55	0.180143138235836	0.308955167189417	0	0	5.18362023995827	8.8847433981997	NFYC
Deadenylation-dependent mRNA Decay R-HSA-429914	1/56	0.183102757628895	0.312351763013997	0	0	5.08911651728553	8.6398326367044	NLRP4
NCAM Signaling For Neurite Out-Growth R-HSA-375165	1/57	0.186051840899666	0.314024006597849	0	0	4.99798792756539	8.4052658855076	NCAM1
NRAGE Signals Death Thru JNK R-HSA-193648	1/57	0.186051840899666	0.314024006597849	0	0	4.99798792756539	8.4052658855076	VAV2
Transcriptional Regulation Of Granulopoiesis R-HSA-9616222	1/59	0.19191854685501	0.318864668993481	0	0	4.8251578436134	7.96481196983514	TFDP1
RHOQ GTPase Cycle R-HSA-9013406	1/59	0.19191854685501	0.318864668993481	0	0	4.8251578436134	7.96481196983514	CDC42BPB
Iron Uptake And Transport R-HSA-917937	1/59	0.19191854685501	0.318864668993481	0	0	4.8251578436134	7.96481196983514	ATP6V1G3
Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202	3/424	0.196276411803488	0.323488167054409	0	0	2.01456160280905	3.28017235605819	STAT5B;TRAK1;ETV6
Ca2+ Pathway R-HSA-4086398	1/61	0.197743550393761	0.323488167054409	0	0	4.66384976525822	7.55909442026312	PRKG2
Signaling By FGFR In Disease R-HSA-1226099	1/61	0.197743550393761	0.323488167054409	0	0	4.66384976525822	7.55909442026312	STAT5B
Pre-NOTCH Transcription And Translation R-HSA-1912408	1/62	0.200640505172273	0.324895031218046	0	0	4.58716231817132	7.36808591265996	TFDP1
Signaling By BRAF And RAF1 Fusions R-HSA-6802952	1/62	0.200640505172273	0.324895031218046	0	0	4.58716231817132	7.36808591265996	TRAK1
Cytosolic Sensors Of Pathogen-Associated DNA R-HSA-1834949	1/63	0.203527143797723	0.32790484278522	0	0	4.51294865970014	7.18441523725963	NLRP4
Gap-filling DNA Repair Synthesis And Ligation In TC-NER R-HSA-6782210	1/64	0.206403502483048	0.33048023727654	0	0	4.44109099038677	7.00769640402531	RFC2
FOXO-mediated Transcription R-HSA-9614085	1/65	0.209269617334988	0.33048023727654	0	0	4.37147887323944	6.83756922052633	NFYC
Regulation Of RAS By GAPs R-HSA-5658442	1/65	0.209269617334988	0.33048023727654	0	0	4.37147887323944	6.83756922052633	RASA3
Dual Incision In TC-NER R-HSA-6782135	1/65	0.209269617334988	0.33048023727654	0	0	4.37147887323944	6.83756922052633	RFC2
HDR Thru Homologous Recombination (HRR) R-HSA-5685942	1/67	0.214971259247534	0.336156037744919	0	0	4.2385830132309	6.51576571164498	RFC2
Sensory Processing Of Sound By Inner Hair Cells Of Cochlea R-HSA-9662360	1/67	0.214971259247534	0.336156037744919	0	0	4.2385830132309	6.51576571164498	SYN1
RHOB GTPase Cycle R-HSA-9013026	1/69	0.22063235584404	0.343325470801213	0	0	4.11350455675228	6.21656465757173	VAV2
Leishmania Infection R-HSA-9658195	2/247	0.223227854845891	0.345678085902133	0	0	2.29539358600583	3.44208559012633	CYFIP1;VAV2
Plasma Lipoprotein Assembly, Remodeling, And Clearance R-HSA-174824	1/71	0.226253191351695	0.348670377010583	0	0	3.99557344064386	5.9378240518433	PCSK9
Base Excision Repair R-HSA-73884	1/72	0.22904859953702	0.351281265636103	0	0	3.93909938504265	5.80552768189161	RFC2
RHOC GTPase Cycle R-HSA-9013106	1/73	0.231834048131437	0.353851968200614	0	0	3.88419405320814	5.67765646339695	VAV2
Cell Death Signaling Via NRAGE, NRIF And NADE R-HSA-204998	1/74	0.234609572218004	0.35638311208354	0	0	3.83079297704032	5.55400831710373	VAV2
Sensory Processing Of Sound R-HSA-9659379	1/75	0.237375206592249	0.358875312336149	0	0	3.77883517320137	5.43439289258216	SYN1
G2/M DNA Damage Checkpoint R-HSA-69473	1/77	0.242876945099292	0.361062602546096	0	0	3.67902149740549	5.20655255741036	RFC2
Transcription-Coupled Nucleotide Excision Repair (TC-NER) R-HSA-6781827	1/77	0.242876945099292	0.361062602546096	0	0	3.67902149740549	5.20655255741036	RFC2
Signaling By Insulin Receptor R-HSA-74752	1/77	0.242876945099292	0.361062602546096	0	0	3.67902149740549	5.20655255741036	ATP6V1G3
Oncogenic MAPK Signaling R-HSA-6802957	1/78	0.245613118346404	0.361062602546096	0	0	3.63105908176331	5.09799849287187	TRAK1
G Alpha (12/13) Signaling Events R-HSA-416482	1/78	0.245613118346404	0.361062602546096	0	0	3.63105908176331	5.09799849287187	VAV2
Pre-NOTCH Expression And Processing R-HSA-1912422	1/78	0.245613118346404	0.361062602546096	0	0	3.63105908176331	5.09799849287187	TFDP1
Processing Of DNA Double-Strand Break Ends R-HSA-5693607	1/80	0.251056244821686	0.367371294028063	0	0	3.53877696559101	4.89086678897906	RFC2
Regulation Of HSF1-mediated Heat Shock Response R-HSA-3371453	1/81	0.253763266493879	0.36851776518014	0	0	3.4943661971831	4.79201120381991	HSPA6
PI Metabolism R-HSA-1483255	1/82	0.256460639090881	0.36851776518014	0	0	3.45105199095809	4.69612280428241	RUFY1
Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399	1/82	0.256460639090881	0.36851776518014	0	0	3.45105199095809	4.69612280428241	RFC2
Cyclin E Associated Events During G1/S Transition R-HSA-69202	1/82	0.256460639090881	0.36851776518014	0	0	3.45105199095809	4.69612280428241	TFDP1
Cyclin A:Cdk2-associated Events At S Phase Entry R-HSA-69656	1/84	0.261826572854243	0.374541151302706	0	0	3.36755472594604	4.51276892876288	TFDP1
Transport Of Bile Salts And Organic Acids, Metal Ions And Amine Compounds R-HSA-425366	1/86	0.267154316023092	0.3804563696936	0	0	3.28798674399337	4.33990847930127	SLC6A6
RAB GEFs Exchange GTP For GDP On RABs R-HSA-8876198	1/89	0.27507490914785	0.386559013295877	0	0	3.17541613316261	4.09854714127892	DENND3
Unfolded Protein Response (UPR) R-HSA-381119	1/89	0.27507490914785	0.386559013295877	0	0	3.17541613316261	4.09854714127892	NFYC
Interferon Gamma Signaling R-HSA-877300	1/89	0.27507490914785	0.386559013295877	0	0	3.17541613316261	4.09854714127892	NCAM1
Regulation Of TP53 Activity Thru Phosphorylation R-HSA-6804756	1/90	0.277696300685136	0.388531227712975	0	0	3.13957904731761	4.02251409087863	RFC2
HCMV Late Events R-HSA-9610379	1/91	0.280308344264371	0.388775486175367	0	0	3.10453834115806	3.94855381935163	VPS37B
EPH-Ephrin Signaling R-HSA-2682334	1/91	0.280308344264371	0.388775486175367	0	0	3.10453834115806	3.94855381935163	VAV2
Extracellular Matrix Organization R-HSA-1474244	2/291	0.281889124037782	0.38900272491064	0	0	1.9415719228868	2.45849887124224	TNR;NCAM1
Telomere Maintenance R-HSA-157579	1/92	0.282911072662284	0.38900272491064	0	0	3.07026776040861	3.87658965145671	RFC2
Disease R-HSA-1643685	8/1736	0.285737425980603	0.391202742007778	0	0	1.31655092592593	1.64921962176937	CYFIP1;STAT5B;TFDP1;RFC2;VPS37B;TRAK1;ETV6;VAV2
P75 NTR Receptor-Mediated Signaling R-HSA-193704	1/95	0.290663694101236	0.392888637365654	0	0	2.97183098591549	3.67195980531694	VAV2
Metabolism Of Nucleotides R-HSA-15869	1/95	0.290663694101236	0.392888637365654	0	0	2.97183098591549	3.67195980531694	UCKL1
Drug ADME R-HSA-9748784	1/95	0.290663694101236	0.392888637365654	0	0	2.97183098591549	3.67195980531694	VAV2
Visual Phototransduction R-HSA-2187338	1/98	0.298333651663365	0.401554577555331	0	0	2.87948308407144	3.48285798123154	CNGB1
Cellular Response To Heat Stress R-HSA-3371556	1/99	0.30087208487435	0.403269727205536	0	0	2.84995688416212	3.42299791935145	HSPA6
TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541	1/100	0.303401461859655	0.404958436540711	0	0	2.82102717313985	3.36463457832852	TNFRSF9
DNA Repair R-HSA-73894	2/310	0.307216421837014	0.408258019129058	0	0	1.82003710575139	2.14801292951127	RFC2;MGMT
Potassium Channels R-HSA-1296071	1/102	0.308433174326341	0.408258019129058	0	0	2.76488634778971	3.25219777098615	KCNQ1
Transport Of Inorganic Cations/Anions And Amino Acids/Oligopeptides R-HSA-425393	1/104	0.313429042536388	0.413156465161603	0	0	2.71092574866676	3.14516802718061	SLC6A6
Innate Immune System R-HSA-168249	5/1035	0.316211543044479	0.415108980375262	0	0	1.36922185190552	1.57644515759534	CYFIP1;NLRP4;HSPA6;ATP6V1G3;VAV2
Post-translational Protein Phosphorylation R-HSA-8957275	1/106	0.318389318291748	0.416254887438802	0	0	2.65902079141516	3.04319710891082	PCSK9
Nucleotide Excision Repair R-HSA-5696398	1/108	0.323314251674348	0.420968352180069	0	0	2.60905620639726	2.9459649736478	RFC2
HDR Thru Homologous Recombination (HRR) Or Single Strand Annealing (SSA) R-HSA-5693567	1/114	0.337879471520014	0.436370653501556	0	0	2.46977439860401	2.67986832695376	RFC2
Signaling By NTRK1 (TRKA) R-HSA-187037	1/114	0.337879471520014	0.436370653501556	0	0	2.46977439860401	2.67986832695376	SHC2
PPARA Activates Gene Expression R-HSA-1989781	1/116	0.342665500954171	0.440106474112977	0	0	2.42657685241886	2.5988650793158	NFYC
Hemostasis R-HSA-109582	3/576	0.343531385749628	0.440106474112977	0	0	1.46862432658017	1.56919102239919	GUCY1A2;PRKG2;VAV2
Chromosome Maintenance R-HSA-73886	1/118	0.347417412381124	0.441027774652918	0	0	2.38485614541953	2.52133741894571	RFC2
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	1/118	0.347417412381124	0.441027774652918	0	0	2.38485614541953	2.52133741894571	NFYC
Synthesis Of DNA R-HSA-69239	1/119	0.349780648862659	0.441027774652918	0	0	2.36452613989019	2.48381421016395	RFC2
Homology Directed Repair R-HSA-5693538	1/119	0.349780648862659	0.441027774652918	0	0	2.36452613989019	2.48381421016395	RFC2
Glycosaminoglycan Metabolism R-HSA-1630316	1/120	0.352135445571351	0.44224884699709	0	0	2.34453781512605	2.44708646627474	HS6ST2
HCMV Infection R-HSA-9609646	1/121	0.354481832337763	0.443449821630377	0	0	2.32488262910798	2.41113155037758	VPS37B
Rab Regulation Of Trafficking R-HSA-9007101	1/122	0.35681983871716	0.444630970901461	0	0	2.30555232219765	2.37592764230751	DENND3
Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426	1/123	0.359149494250934	0.445792562902911	0	0	2.28653890556453	2.34145370128573	PCSK9
Transcriptional Regulation By TP53 R-HSA-3700989	2/354	0.365115496810555	0.450896830491509	0	0	1.58896103896104	1.60094426146636	TFDP1;RFC2
Cardiac Conduction R-HSA-5576891	1/126	0.36608864920784	0.450896830491509	0	0	2.23132394366197	2.2422122778225	KCNQ1
Autophagy R-HSA-9612973	1/128	0.37067353457247	0.454787913571608	0	0	2.19596318065876	2.17934756686671	VPS37B
G1/S Transition R-HSA-69206	1/129	0.372953698921632	0.455832298681994	0	0	2.17869718309859	2.1488512073822	TFDP1
Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202	1/130	0.375225716178197	0.456858791835285	0	0	2.16169887542308	2.11895673689105	VAV2
Signaling By NTRKs R-HSA-166520	1/132	0.379745423861188	0.46060376506357	0	0	2.12848080851521	2.06091045687419	SHC2
Late Phase Of HIV Life Cycle R-HSA-162599	1/136	0.388688329930699	0.469665065332928	0	0	2.06499739175795	1.95137600030313	VPS37B
Death Receptor Signaling R-HSA-73887	1/139	0.395311953019448	0.475866086842279	0	0	2.01979995917534	1.8745360901098	VAV2
Immune System R-HSA-168256	8/1943	0.400310447276275	0.480071551432827	0	0	1.16233850129199	1.06413823387152	CYFIP1;STAT5B;NLRP4;TNFRSF9;HSPA6;NCAM1;ATP6V1G3;VAV2
Beta-catenin Independent WNT Signaling R-HSA-3858494	1/142	0.40186479443004	0.480130597090573	0	0	1.97652582159624	1.80187916827611	PRKG2
Neuronal System R-HSA-112316	2/386	0.406116224453552	0.483399535823445	0	0	1.45416666666667	1.31037269472415	KCNQ1;SYN1
RHOA GTPase Cycle R-HSA-8980692	1/147	0.412630926420841	0.487127805879146	0	0	1.90835423499904	1.68927846299062	VAV2
Mitotic G1 Phase And G1/S Transition R-HSA-453279	1/147	0.412630926420841	0.487127805879146	0	0	1.90835423499904	1.68927846299062	TFDP1
G2/M Checkpoints R-HSA-69481	1/148	0.414761107917487	0.487127805879146	0	0	1.89527642042733	1.66794288099983	RFC2
HIV Life Cycle R-HSA-162587	1/149	0.416883670862091	0.487127805879146	0	0	1.88237533307956	1.64698065125223	VPS37B
DNA Double-Strand Break Repair R-HSA-5693532	1/149	0.416883670862091	0.487127805879146	0	0	1.88237533307956	1.64698065125223	RFC2
Cellular Response To Starvation R-HSA-9711097	1/153	0.425298273246135	0.495146529801157	0	0	1.83246849518162	1.56669557821125	ATP6V1G3
DNA Replication R-HSA-69306	1/155	0.429460557345487	0.498174246520765	0	0	1.80848728736053	1.52857934683912	RFC2
Regulation Of TP53 Activity R-HSA-5633007	1/157	0.433593111716053	0.501145661729786	0	0	1.78512098230408	1.49173405542216	RFC2
Cytokine Signaling In Immune System R-HSA-1280215	3/702	0.465773556675529	0.536396262019833	0	0	1.19605647819867	0.913853761125274	STAT5B;TNFRSF9;NCAM1
Ion Channel Transport R-HSA-983712	1/175	0.469482333443408	0.536834884197489	0	0	1.59899627650963	1.20904043515234	ATP6V1G3
Transport Of Small Molecules R-HSA-382551	3/706	0.46952016517586	0.536834884197489	0	0	1.18900364895788	0.898939111554347	SLC6A6;PCSK9;ATP6V1G3
Apoptosis R-HSA-109581	1/178	0.475241810774522	0.541436205846687	0	0	1.57165592424604	1.16920439504966	TFDP1
Cilium Assembly R-HSA-5617833	1/186	0.490300694996258	0.554630928027682	0	0	1.5030833650552	1.07130224580004	CNGB1
Metabolism Of Vitamins And Cofactors R-HSA-196854	1/186	0.490300694996258	0.554630928027682	0	0	1.5030833650552	1.07130224580004	PRKG2
Metabolism Of Lipids R-HSA-556833	3/732	0.493591684324891	0.556380732507562	0	0	1.14504681815471	0.808456474087104	RUFY1;NFYC;OSBPL2
Neutrophil Degranulation R-HSA-6798695	2/468	0.504929686159643	0.567156936214528	0	0	1.19325567136726	0.815394670484565	CYFIP1;HSPA6
Interferon Signaling R-HSA-913531	1/200	0.515635103300753	0.577149466501545	0	0	1.39634793686744	0.9248793332623	NCAM1
Signaling By NOTCH R-HSA-157118	1/203	0.520900144841292	0.581004007707595	0	0	1.37540092037373	0.897032238766969	TFDP1
Phospholipid Metabolism R-HSA-1483257	1/208	0.529550076096659	0.58655025789873	0	0	1.34183847043614	0.853043677927837	RUFY1
Programmed Cell Death R-HSA-5357801	1/208	0.529550076096659	0.58655025789873	0	0	1.34183847043614	0.853043677927837	TFDP1
Axon Guidance R-HSA-422475	2/519	0.560940503652943	0.6191696216792	0	0	1.07272727272727	0.620187010136561	NCAM1;VAV2
HIV Infection R-HSA-162906	1/229	0.564228874330565	0.619520481786822	0	0	1.21695082777366	0.6964552442383	VPS37B
Cell Cycle, Mitotic R-HSA-69278	2/523	0.565142508463841	0.619520481786822	0	0	1.06427200438717	0.607355929558798	TFDP1;RFC2
Chromatin Modifying Enzymes R-HSA-3247509	1/238	0.578307868815419	0.631781541616844	0	0	1.17020265050217	0.640860202639339	SMYD3
Nervous System Development R-HSA-9675108	2/545	0.587746997550743	0.639902021224188	0	0	1.01999473822678	0.542085077537063	NCAM1;VAV2
Transmission Across Chemical Synapses R-HSA-112315	1/246	0.590445356796089	0.640095786575632	0	0	1.13153204943949	0.596179552257429	SYN1
SLC-mediated Transmembrane Transport R-HSA-425407	1/247	0.591938109842669	0.640095786575632	0	0	1.12687507156762	0.590880542731414	SLC6A6
Platelet Activation, Signaling And Aggregation R-HSA-76002	1/254	0.602238206287417	0.649033742586777	0	0	1.09530701998553	0.555432621888561	VAV2
Signaling By Nuclear Receptors R-HSA-9006931	1/260	0.610862490786617	0.656111564178219	0	0	1.06960683017021	0.52719145233169	CRABP1
Metabolism R-HSA-1430728	7/2049	0.615575597251472	0.658955085648388	0	0	0.943283357191291	0.457678744052775	RUFY1;INPP5A;NFYC;OSBPL2;PRKG2;HS6ST2;UCKL1
RHO GTPase Effectors R-HSA-195258	1/269	0.62345429005129	0.665028013187816	0	0	1.03321421063696	0.488172872958626	CYFIP1
Cell Cycle Checkpoints R-HSA-69620	1/271	0.626197426988424	0.665028013187816	0	0	1.02545644235785	0.480005474414478	RFC2
Generic Transcription Pathway R-HSA-212436	4/1190	0.627502921534585	0.665028013187816	0	0	0.929570479119135	0.433186305787598	SKI;TFDP1;RFC2;NFYC
Organelle Biogenesis And Maintenance R-HSA-1852241	1/275	0.631624715577285	0.667179749235609	0	0	1.01028066207464	0.464183417289142	CNGB1
Membrane Trafficking R-HSA-199991	2/599	0.639573718409472	0.673346588028454	0	0	0.925149557310361	0.413498730465236	DENND3;VPS37B
Metabolism Of Carbohydrates R-HSA-71387	1/285	0.644855303744893	0.676673822021779	0	0	0.974211465978972	0.427415136569792	HS6ST2
Sensory Perception R-HSA-9709957	2/616	0.654816858348864	0.684246153501282	0	0	0.898743601675198	0.380527760557511	SYN1;CNGB1
Signaling By WNT R-HSA-195721	1/294	0.656361514016904	0.684246153501282	0	0	0.943854251790607	0.39740374805723	PRKG2
Vesicle-mediated Transport R-HSA-5653656	2/637	0.672946208701343	0.699250295034946	0	0	0.868076490438695	0.343836313073863	DENND3;VPS37B
Infectious Disease R-HSA-5663205	3/961	0.678862913322315	0.70310801736954	0	0	0.86094218026686	0.333473957818151	CYFIP1;VPS37B;VAV2
Cell Cycle R-HSA-1640170	2/654	0.68706222537989	0.709297248854967	0	0	0.844697633654689	0.317040713680488	TFDP1;RFC2
RNA Polymerase II Transcription R-HSA-73857	4/1312	0.70355198377407	0.723977686528801	0	0	0.837380823889189	0.294434412443332	SKI;TFDP1;RFC2;NFYC
Developmental Biology R-HSA-1266738	3/1073	0.749636282743396	0.768919531174094	0	0	0.76627387240959	0.220814955190987	TFDP1;NCAM1;VAV2
Olfactory Signaling Pathway R-HSA-381753	1/401	0.767969189087071	0.785199267047358	0	0	0.687605633802817	0.181531782620474	CNGB1
Gene Expression (Transcription) R-HSA-74160	4/1449	0.775196516719554	0.790056513845168	0	0	0.752411968247507	0.191593214346104	SKI;TFDP1;RFC2;NFYC
Signaling By Interleukins R-HSA-449147	1/453	0.808432587376331	0.821305717748565	0	0	0.606880219369313	0.129057923561659	STAT5B
GPCR Downstream Signaling R-HSA-388396	1/619	0.896448994765309	0.907832474063916	0	0	0.440083868909248	0.048107275804412	VAV2
Metabolism Of RNA R-HSA-8953854	1/666	0.913085025023682	0.921753553742261	0	0	0.407984750608917	0.0370965338922591	NLRP4
Signaling By GPCR R-HSA-372790	1/689	0.920236079121359	0.926041984983323	0	0	0.393874877169997	0.0327408626024193	VAV2
Post-translational Protein Modification R-HSA-597592	1/1383	0.994306387844816	0.997433137492126	0	0	0.189009600293512	0.00107922261896793	PCSK9
Metabolism Of Proteins R-HSA-392499	1/1890	0.999220694833162	0.999220694833162	0	0	0.134499958991642	0.000104857376238142	PCSK9
