Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Positive Regulation Of Protein Localization To Early Endosome (GO:1902966)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	EZR
Positive Regulation Of Protein Localization To Endosome (GO:1905668)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	EZR
Hyaluronan Catabolic Process (GO:0030214)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	CEMIP2
Mesodermal Cell Differentiation (GO:0048333)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	KDM6B
Monocyte Activation (GO:0042117)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	ADAM9
Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process (GO:1903069)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	SVIP
Negative Regulation Of cAMP-mediated Signaling (GO:0043951)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	PDE2A
Regulation Of Cell Killing (GO:0031341)	1/8	0.0423993391086082	0.21363644898923	0	0	26.5487316421896	83.9105186790187	ICAM1
Regulation Of ERK1 And ERK2 Cascade (GO:0070372)	4/244	0.0433556567274787	0.213724453071011	0	0	3.14935897435897	9.88369025559668	DUSP10;PRXL2C;EZR;ICAM1
Phosphatidylinositol-Mediated Signaling (GO:0048015)	2/62	0.0442937027906975	0.213724453071011	0	0	6.23647798742138	19.4385578241199	GAB2;EZR
Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235)	2/62	0.0442937027906975	0.213724453071011	0	0	6.23647798742138	19.4385578241199	TGFBR1;NKX3-1
mRNA Export From Nucleus (GO:0006406)	2/62	0.0442937027906975	0.213724453071011	0	0	6.23647798742138	19.4385578241199	FYTTD1;EIF4A3
Phosphatidylinositol Metabolic Process (GO:0046488)	2/63	0.0455883528410974	0.213724453071011	0	0	6.13393133312713	18.9422118450955	PI4K2A;MTMR6
Positive Regulation Of Gene Expression (GO:0010628)	6/480	0.0458536564393731	0.213724453071011	0	0	2.40977910151402	7.4276629333174	EIF4A3;PDE2A;EIF2AK3;EZR;TGFBR1;NKX3-1
Positive Regulation Of Type I Interferon Production (GO:0032481)	2/64	0.0468968900675209	0.213724453071011	0	0	6.03469263542301	18.4649761552462	HSP90AA1;HSPD1
Positive Regulation Of Cell Population Proliferation (GO:0008284)	6/483	0.0470092938369842	0.213724453071011	0	0	2.3942532988038	7.3202138720097	EFNB2;NR4A3;GAB2;SLC25A33;TGFBR1;NKX3-1
Positive Regulation Of Macromolecule Metabolic Process (GO:0010604)	5/364	0.0475011564210685	0.213724453071011	0	0	2.64123644427617	8.04785067470342	PDE2A;EIF2AK3;EZR;TGFBR1;NKX3-1
Negative Regulation Of Hormone Secretion (GO:0046888)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	RAB11FIP1
Golgi Inheritance (GO:0048313)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	PLK3
Negative Regulation Of Protein Exit From Endoplasmic Reticulum (GO:0070862)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	SVIP
Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	ICAM1
Regulation Of Protein Lipidation (GO:1903059)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	SVIP
Regulation Of Tau-Protein Kinase Activity (GO:1902947)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	HSP90AA1
Positive Regulation Of Cardiocyte Differentiation (GO:1905209)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	EFNB2
Ether Lipid Biosynthetic Process (GO:0008611)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	CHPT1
Glycosphingolipid Catabolic Process (GO:0046479)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	GLA
Homocysteine Metabolic Process (GO:0050667)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	CTH
Kinetochore Assembly (GO:0051382)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	CENPE
Regulation Of Cardiac Muscle Cell Differentiation (GO:2000725)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	EFNB2
Regulation Of Cellular Extravasation (GO:0002691)	1/9	0.0475724385673413	0.213724453071011	0	0	23.2289719626168	70.7438737671887	ICAM1
RNA Export From Nucleus (GO:0006405)	2/65	0.0482191298475558	0.214636962254208	0	0	5.93860437256664	18.0058452024322	FYTTD1;EIF4A3
Regulation Of Cellular Component Organization (GO:0051128)	3/153	0.0501135814846021	0.214636962254208	0	0	3.76038095238095	11.2565620745617	HSP90AA1;CHPT1;ERMN
Negative Regulation Of DNA-templated Transcription (GO:0045892)	10/1025	0.0503443857693023	0.214636962254208	0	0	1.89775811802554	5.67214883355329	PLK3;ZNF141;NR4A3;PDE2A;ZNF10;ID3;EZR;BACH1;NKX3-1;TCFL5
Cholesterol Metabolic Process (GO:0008203)	2/67	0.0509039863408983	0.214636962254208	0	0	5.75529753265602	17.138205805076	HMGCS1;INSIG2
Negative Regulation Of Inclusion Body Assembly (GO:0090084)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	HSPA2
Regulation Of Inclusion Body Assembly (GO:0090083)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	HSPA2
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	EIF4A3
Phosphate Ion Transmembrane Transport (GO:0035435)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	SLC20A1
Cellular Response To Leucine (GO:0071233)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	SESN3
Positive Regulation Of DNA-templated DNA Replication (GO:2000105)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	DBF4
Response To Leucine (GO:0043201)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	SESN3
Response To Sterol (GO:0036314)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	TGFBR1
Serine Family Amino Acid Biosynthetic Process (GO:0009070)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	CTH
snRNA Transcription By RNA Polymerase II (GO:0042795)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	ELL2
Establishment Of Epithelial Cell Apical/Basal Polarity (GO:0045198)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	EZR
Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0048009)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	EIF2AK3
Kinetochore Organization (GO:0051383)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	CENPE
Mast Cell Activation Involved In Immune Response (GO:0002279)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	NR4A3
Mast Cell Degranulation (GO:0043303)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	NR4A3
Mitotic G1/S Transition Checkpoint Signaling (GO:0044819)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	PLK3
Regulation Of Biosynthetic Process (GO:0009889)	1/10	0.0527178503782264	0.214636962254208	0	0	20.6469366562824	60.7598292237389	SLC25A33
Peptidyl-Serine Phosphorylation (GO:0018105)	3/158	0.054184663343664	0.215318716461577	0	0	3.63815668202765	10.606526913327	PLK2;EIF2AK3;TGFBR1
Negative Regulation Of Epithelial Cell Proliferation (GO:0050680)	2/70	0.0550295135729942	0.215318716461577	0	0	5.50055493895671	15.9509802094097	DUSP10;NKX3-1
Negative Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001237)	2/70	0.0550295135729942	0.215318716461577	0	0	5.50055493895671	15.9509802094097	TGFBR1;ICAM1
Negative Regulation Of Vascular Permeability (GO:0043116)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	PDE2A
Biogenic Amine Biosynthetic Process (GO:0042401)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	SAT1
cGMP Metabolic Process (GO:0046068)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	PDE2A
Polyamine Metabolic Process (GO:0006595)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	SAT1
Central Nervous System Neuron Axonogenesis (GO:0021955)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	HSP90AA1
Respiratory Chain Complex III Assembly (GO:0017062)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	SLC25A33
Positive Regulation Of Behavior (GO:0048520)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	NR4A3
Positive Regulation Of Cytoplasmic Transport (GO:1903651)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	EZR
Ganglion Development (GO:0061548)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	SEMA3F
Isotype Switching (GO:0045190)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	HSPD1
Positive Regulation Of Vascular Permeability (GO:0043117)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	PDE2A
Maintenance Of Protein Localization In Endoplasmic Reticulum (GO:0035437)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	INSIG2
Mast Cell Mediated Immunity (GO:0002448)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	NR4A3
Mitochondrial Genome Maintenance (GO:0000002)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	SLC25A33
Mitochondrial Respiratory Chain Complex III Assembly (GO:0034551)	1/11	0.0578357212172234	0.215318716461577	0	0	18.581308411215	52.9594916419579	SLC25A33
Regulation Of Cellular Localization (GO:0060341)	2/72	0.0578432955406648	0.215318716461577	0	0	5.34285714285714	15.227237564151	HSP90AA1;NKX3-1
Cellular Response To Hypoxia (GO:0071456)	2/72	0.0578432955406648	0.215318716461577	0	0	5.34285714285714	15.227237564151	PLK3;NKX3-1
Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0007179)	2/72	0.0578432955406648	0.215318716461577	0	0	5.34285714285714	15.227237564151	ADAM9;TGFBR1
Positive Regulation Of Apoptotic Process (GO:0043065)	4/270	0.0587189306812514	0.217381407894721	0	0	2.83776749566223	8.04505128467764	JMY;TGFBR1;NKX3-1;HSPD1
Positive Regulation Of Secretion By Cell (GO:1903532)	2/73	0.0592686937759917	0.217381407894721	0	0	5.26733988838693	14.8837855928002	ADAM9;EZR
Monocarboxylic Acid Transport (GO:0015718)	2/73	0.0592686937759917	0.217381407894721	0	0	5.26733988838693	14.8837855928002	SLC16A1;FABP5
Peptidyl-Serine Modification (GO:0018209)	3/166	0.0610179101548577	0.217381407894721	0	0	3.45819456617003	9.67114490256326	PLK2;EIF2AK3;TGFBR1
Regulation Of Chromosome Separation (GO:1905818)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	NCAPH
MyD88-dependent Toll-Like Receptor Signaling Pathway (GO:0002755)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	HSPD1
Attachment Of Mitotic Spindle Microtubules To Kinetochore (GO:0051315)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	CENPE
Cell Projection Assembly (GO:0030031)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	MTSS2
Regulation Of Retrograde Protein Transport, ER To Cytosol (GO:1904152)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	SVIP
Cellular Response To Leucine Starvation (GO:1990253)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	SESN3
Regulation Of Vascular Associated Smooth Muscle Cell Migration (GO:1904752)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	NR4A3
Positive Regulation Of Alcohol Biosynthetic Process (GO:1902932)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	CD244
Positive Regulation Of Cellular Extravasation (GO:0002693)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	ICAM1
Semaphorin-Plexin Signaling Pathway Involved In Neuron Projection Guidance (GO:1902285)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	SEMA3F
snRNA Transcription (GO:0009301)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	ELL2
Endothelium Development (GO:0003158)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	KDM6B
Positive Regulation Of Fatty Acid Oxidation (GO:0046321)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	NR4A3
Mitochondrial Transcription (GO:0006390)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	SLC25A33
Negative Regulation Of JUN Kinase Activity (GO:0043508)	1/12	0.062926197022156	0.217381407894721	0	0	16.8912489379779	46.7176932623361	DUSP10
Positive Regulation Of Protein Secretion (GO:0050714)	2/76	0.0636168696434223	0.218938057036985	0	0	5.05303416624171	13.9204855726743	ADAM9;EZR
Cardiocyte Differentiation (GO:0035051)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	KDM6B
Regulation Of Response To Endoplasmic Reticulum Stress (GO:1905897)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	EIF2AK3
Regulation Of Short-Term Neuronal Synaptic Plasticity (GO:0048172)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	SYAP1
Plasma Membrane Tubulation (GO:0097320)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	SNX9
Positive Regulation Of Chromosome Separation (GO:1905820)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	NCAPH
Endothelial Cell Differentiation (GO:0045446)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	KDM6B
Sodium-Independent Organic Anion Transport (GO:0043252)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	SLCO4A1
Positive Regulation Of Leukocyte Degranulation (GO:0043302)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	GAB2
Thymus Development (GO:0048538)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	TGFBR1
Negative Regulation Of Cartilage Development (GO:0061037)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	TGFBR1
Regulation Of Cell Projection Organization (GO:0031344)	1/13	0.0679894229711756	0.223847029671867	0	0	15.4828660436137	41.6241855399252	ERMN
Negative Regulation Of Cellular Component Organization (GO:0051129)	2/79	0.0680695020116086	0.223847029671867	0	0	4.85542759127665	13.0476313002132	HSPA2;SVIP
Positive Regulation Of Cellular Biosynthetic Process (GO:0031328)	3/174	0.0682340726412052	0.223847029671867	0	0	3.29507101086048	8.84664368670804	HSP90AA1;EIF4A3;CD244
Regulation Of Cytokinesis (GO:0032465)	2/80	0.0695761575024931	0.225760324343865	0	0	4.7929366231253	12.7747737539175	PLK3;ANKRD53
Regulation Of Organelle Assembly (GO:1902115)	2/80	0.0695761575024931	0.225760324343865	0	0	4.7929366231253	12.7747737539175	PLK2;EZR
Positive Regulation Of Growth (GO:0045927)	2/81	0.0710937658008508	0.225760324343865	0	0	4.73202770480057	12.5103248770956	SLC25A33;TGFBR1
Regulation Of Feeding Behavior (GO:0060259)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	NR4A3
Regulation Of Mast Cell Degranulation (GO:0043304)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	GAB2
Aorta Development (GO:0035904)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	PDE2A
Pathway-Restricted SMAD Protein Phosphorylation (GO:0060389)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	TGFBR1
Polarized Epithelial Cell Differentiation (GO:0030859)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	EZR
Centromere Complex Assembly (GO:0034508)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	CENPE
Ceramide Transport (GO:0035627)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	ABCB1
Embryonic Cranial Skeleton Morphogenesis (GO:0048701)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	TGFBR1
Serine Family Amino Acid Metabolic Process (GO:0009069)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	CTH
Establishment Of Apical/Basal Cell Polarity (GO:0035089)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	EZR
Positive Regulation Of Histone Acetylation (GO:0035066)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	DDX21
Hyaluronan Metabolic Process (GO:0030212)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	CEMIP2
Microvillus Assembly (GO:0030033)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	EZR
Negative Regulation Of Chondrocyte Differentiation (GO:0032331)	1/14	0.073025543510351	0.225760324343865	0	0	14.2911574406902	37.3991871273995	TGFBR1
Vascular Transport (GO:0010232)	2/83	0.0741612036311825	0.227727332362419	0	0	4.61472163987887	12.0052635413739	ABCB1;SLC16A1
Regulation Of Cell Division (GO:0051302)	2/83	0.0741612036311825	0.227727332362419	0	0	4.61472163987887	12.0052635413739	PLK3;NKX3-1
Regulation Of Cellular Response To Heat (GO:1900034)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	CHORDC1
Negative Regulation Of Synaptic Transmission (GO:0050805)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	PLK2
Regulation Of rRNA Processing (GO:2000232)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	USP36
Platelet-Derived Growth Factor Receptor Signaling Pathway (GO:0048008)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	NR4A3
Cellular Response To Sterol (GO:0036315)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	INSIG2
Ceramide Catabolic Process (GO:0046514)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	GLA
Sphingolipid Catabolic Process (GO:0030149)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	GLA
Sympathetic Nervous System Development (GO:0048485)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	SEMA3F
Glycosaminoglycan Catabolic Process (GO:0006027)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	CEMIP2
Positive Regulation Of Transcription By RNA Polymerase III (GO:0045945)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	DDX21
Positive Regulation Of Transmembrane Transport (GO:0034764)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	NR4A3
Mitotic Chromosome Condensation (GO:0007076)	1/15	0.0780347023483601	0.230023467540568	0	0	13.2696929238985	33.8457006577982	NCAPH
Regulation Of Transcription By RNA Polymerase II (GO:0006357)	16/2028	0.0781878014666405	0.230023467540568	0	0	1.54550955138733	3.93894999007027	KDM6B;ZNF165;PLK3;ZNF141;PDE2A;ZNF10;DDX21;BACH1;LITAF;TBX15;NR4A3;JMY;ID3;EZR;NKX3-1;TCFL5
Regulation Of Type II Interferon Production (GO:0032649)	2/87	0.0804205805055144	0.23255393577146	0	0	4.39667036625971	11.0817424076864	CD244;HSPD1
Axonogenesis (GO:0007409)	3/188	0.0817447850078349	0.23255393577146	0	0	3.04355212355212	7.62152098188999	EFNB2;HSP90AA1;SEMA3F
Negative Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002862)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	PLK2
Regulation Of Fatty Acid Oxidation (GO:0046320)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	NR4A3
acetyl-CoA Metabolic Process (GO:0006084)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	HMGCS1
Activin Receptor Signaling Pathway (GO:0032924)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	TGFBR1
Pharyngeal System Development (GO:0060037)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	TGFBR1
Phosphatidylinositol Dephosphorylation (GO:0046856)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	MTMR6
Positive Regulation Of Muscle Hypertrophy (GO:0014742)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	NR4A3
Positive Regulation Of Myeloid Leukocyte Cytokine Production Involved In Immune Response (GO:0061081)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	NR4A3
Positive Regulation Of Smooth Muscle Cell Migration (GO:0014911)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	NR4A3
Protein Kinase A Signaling (GO:0010737)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	EZR
Protein Targeting To Peroxisome (GO:0006625)	1/16	0.083017042417129	0.23255393577146	0	0	12.3844236760125	30.8212311446749	RAB8B
Organic Anion Transport (GO:0015711)	2/89	0.0836100629957763	0.23255393577146	0	0	4.29516373888527	10.658841376134	SLC35A2;SLCO4A1
Positive Regulation Of MAPK Cascade (GO:0043410)	4/310	0.0872842131042949	0.23255393577146	0	0	2.46178984414279	6.00328543030285	PRXL2C;ADAM9;TGFBR1;ICAM1
Regulation Of Glucose Transmembrane Transport (GO:0010827)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	NR4A3
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	PLK2
Androgen Receptor Signaling Pathway (GO:0030521)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	NKX3-1
Regulation Of Oxidative Phosphorylation (GO:0002082)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	SLC25A33
cGMP-mediated Signaling (GO:0019934)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	PDE2A
Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	EFNB2
Peptidyl-Threonine Dephosphorylation (GO:0035970)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	DUSP10
Peroxisomal Membrane Transport (GO:0015919)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	RAB8B
Cellular Response To Unfolded Protein (GO:0034620)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	HSPD1
Central Nervous System Neuron Development (GO:0021954)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	HSP90AA1
Positive Regulation Of SMAD Protein Signal Transduction (GO:0060391)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	TGFBR1
Positive Regulation Of Cardiac Muscle Hypertrophy (GO:0010613)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	NR4A3
Positive Regulation Of Fatty Acid Metabolic Process (GO:0045923)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	NR4A3
Sulfur Amino Acid Metabolic Process (GO:0000096)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	CTH
Filopodium Assembly (GO:0046847)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	EZR
Positive Regulation Of Macrophage Activation (GO:0043032)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	HSPD1
Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	DDX21
Positive Regulation Of Regulatory T Cell Differentiation (GO:0045591)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	DUSP10
Mesenchyme Development (GO:0060485)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	TGFBR1
Regulation Of Aerobic Respiration (GO:1903715)	1/17	0.0879727059661772	0.23255393577146	0	0	11.6098130841121	28.2203055411406	SLC25A33
Positive Regulation Of Protein Kinase B Signaling (GO:0051897)	2/93	0.090102633203252	0.235586630624876	0	0	4.1055359734605	9.8812281602883	HSP90AA1;TGFBR1
Negative Regulation Of Amide Metabolic Process (GO:0034249)	2/93	0.090102633203252	0.235586630624876	0	0	4.1055359734605	9.8812281602883	EIF4A3;EIF2AK3
Cellular Response To Hormone Stimulus (GO:0032870)	2/94	0.0917485918082608	0.235586630624876	0	0	4.06070549630845	9.69981997088206	NR4A3;NKX3-1
Regulation Of Defense Response To Virus (GO:0050688)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	HERC5
Neuron Fate Commitment (GO:0048663)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	TGFBR1
Response To Cholesterol (GO:0070723)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	TGFBR1
Positive Regulation Of Chromosome Segregation (GO:0051984)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	NCAPH
Positive Regulation Of Glycolytic Process (GO:0045821)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	PRXL2C
Heart Trabecula Morphogenesis (GO:0061384)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	TGFBR1
Negative Regulation Of T Cell Receptor Signaling Pathway (GO:0050860)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	EZR
Regulation Of cAMP-mediated Signaling (GO:0043949)	1/18	0.0929018344244166	0.235586630624876	0	0	10.9263331500825	25.9632827139802	PDE2A
Regulation Of Macroautophagy (GO:0016241)	2/96	0.0950668862278845	0.235586630624876	0	0	3.97390606182256	9.35129468651229	USP36;SESN3
