neurodevelopmental disorder framework	2
neuron subtypes	2
next-generation sequencing	2
ngfi-a-binding protein	2
nkcc2 signaling	2
nmr-based structural	2
non-human primates	2
non-receptor tyrosine	2
non-receptor tyrosine kinase	2
non-shared gene-regulatory	2
non-shared gene-regulatory mechanism	2
nonsense variant	2
normal control	2
normal control cells	2
normal human	2
normal human breast	2
normal human breast epithelial	2
normal population	2
normal tissue	2
normal tubular	2
normal tubular function	2
nsclc cells	2
nuclear magnetic	2
nuclear magnetic resonance	2
nucleotide variants	2
number affected	2
number variants	2
number variation	2
number variations	2
offered optional therapeutic targets	2
oncogenic function	2
oncogenic process	2
opposite bidirectional transcription	2
opposite bidirectional transcription regulations	2
optional therapeutic targets	2
opto-crispr-kdm1a system	2
opto-crispr-p300 activation	2
opto-crispr-p300 activation system	2
opto-crispr-p300 activation system induced	2
ospedale pediatrico	2
ospedale pediatrico bambino	2
osteogenic differentiation	2
osteogenic transcription	2
osteogenic transcription factor	2
otud5 deficiency	2
otud5 deletion markedly exacerbated steatosis	2
otud5 overexpression	2
otud5-interacting partner	2
otud5-mediated protection	2
ovarian tumor domain-containing	2
ovarian tumor domain-containing protein	2
ovarian tumor protease	2
ovarian tumor protease deubiquitinase	2
overexpression arrested	2
overexpression group	2
overexpression increased	2
overexpression inhibited	2
overexpression partially	2
overexpression partially rescued	2
overexpression plasmids	2
overlap broadly	2
overlap broadly characterized	2
overlapping binding	2
overlapping binding sites	2
overlapping clinical	2
overlapping clinical features	2
overlapping clinical features characterized	2
overlapping duplications	2
overlapping duplications reported	2
oxygen biology	2
oxygen biology research	2
oxygen biology research center	2
oxygen consumption	2
paired human	2
palpebral fissure	2
paoa-induced lipid	2
paoa-induced lipid accumulation	2
papillary thyroid cancer proliferation	2
para-cancer tissues	2
parental genes	2
patent application	2
pathogenic genomic imbalances	2
pathogenic variants compared	2
pathogenicity remains	2
pathogenicity remains unclear	2
pathway activation	2
pathway activity	2
pathways including	2
pathways including immune	2
patient survival	2
pcr-based assay	2
pediatric diseases	2
pediatrico bambino	2
performed targeted	2
performed targeted enrichment	2
pericentromeric regions	2
peripheral blood	2
peripheral blood samples	2
pfdn5 correlated	2
pfdn5 promoter	2
pfdn5 transcription	2
phenotypic overlap	2
phenotypic overlap broadly	2
phenotypic overlap broadly characterized	2
phenotypic traits	2
phenotypical spectrum	2
phenotypically examined	2
phosphorylation level	2
pluripotency factor	2
pluripotency factor expression	2
pluripotency factors	2
plxnb3 binds	2
plxnb3-met-src signaling	2
polyubiquitin chains	2
population variant	2
positive correlation	2
positively correlates	2
potential conflicts	2
potential implications	2
potential layer	2
potential therapeutic	2
potential therapeutic target	2
potential tumor	2
potential tumor suppressor	2
precise mechanisms	2
precise understanding	2
prefoldin subunit	2
present detailed clinical characteristics	2
presentation significantly	2
presentation significantly overlapping	2
previous studies based	2
previously discarded genetic	2
previously discarded genetic variants	2
previously discarded genetic variants found	2
previously reported regions	2
previously reported repeated cocaine exposure	2
primary hepatocytes	2
processing mechanisms	2
progenitor cells	2
progenitor cells remains	2
progenitor cells remains unclear	2
promising drugs	2
promoted apoptosis	2
promotes cancer	2
promotes kidney	2
promotes kidney aging	2
promotes proliferation	2
promotes tspyl2	2
promotes tspyl2 expression	2
promotes tumor	2
promotes tumor growth	2
promoting effect	2
pronounced effect	2
prospective capacity	2
proteasomal degradation	2
proteasome degradation	2
protect normal	2
protein accumulation	2
protein atlas	2
protein expression	2
protein family	2
protein inhibited	2
protein interaction	2
protein interactions	2
protein involved	2
protein isoform	2
protein level	2
protein overexpression	2
protein overexpression increased	2
protein polyubiquitination	2
protein stability	2
protein x-linked	2
proteins showed	2
proviral functions	2
publishing group	2
publishing group limited	2
pulmonary arterial	2
pulmonary arterial hypertension	2
pulmonary artery	2
pulmonary artery smooth	2
pulmonary artery smooth muscle	2
pulmonary artery smooth muscle cells	2
pulmonary vascular	2
pulmonary vascular remodeling	2
putative tumor	2
putative tumor suppressor	2
putative tumor suppressor protein	2
putative tumor suppressor protein involved	2
quantitative real-time	2
quantitative real-time polymerase	2
quantitative real-time polymerase chain	2
quantitative real-time polymerase chain reaction	2
quantitative reverse	2
quantitative reverse transcription	2
quantitative reverse transcription polymerase	2
quantitative reverse transcription polymerase chain	2
radiation oncology	2
random insertion	2
re-evaluated trio-based	2
readthrough precursor	2
real-time polymerase	2
real-time polymerase chain	2
real-time polymerase chain reaction	2
real-time quantitative	2
receptor tyrosine	2
receptor tyrosine kinase	2
recessive disorders	2
recruits nanog	2
reduced airway	2
reduced airway inflammation	2
reduced polyubiquitination	2
reduced protein	2
reduced protein polyubiquitination	2
regional genetics	2
regional genetics laboratories	2
regularly interspaced short	2
regularly interspaced short palindromic	2
regularly interspaced short palindromic repeats	2
regulate human	2
regulated independently	2
regulates renal	2
regulates renal sodium	2
regulates renal sodium excretion	2
regulating osteogenic	2
regulating osteogenic differentiation	2
regulating sirt1	2
regulators expressed	2
regulatory effects	2
regulatory function	2
regulatory mechanism involved	2
regulatory mechanism involved remain	2
regulatory mechanism involved remain unclear	2
relieved airway	2
relieved airway inflammation	2
remain unclear	2
remain undiagnosed	2
remain viable	2
remained undiagnosed	2
remaining cases	2
remains challenging	2
remains difficult	2
remains elusive	2
renal sodium	2
renal sodium excretion	2
renal tubule	2
renal tubule cells	2
renal tubule cells plays	2
renal tubule cells promotes	2
renal tubule cells promotes kidney	2
renders cells	2
repeated cocaine exposure	2
repeated cocaine exposure induced	2
repeated cocaine exposure induced transcription	2
repeated cocaine exposure model	2
repeated exposure	2
replication complexes	2
reported regions	2
reported repeated cocaine exposure	2
reported repeated cocaine exposure induced	2
represent intriguing targets	2
repress airway	2
repress airway smooth	2
repress airway smooth muscle	2
repressing sirt1	2
repressive trimethylation	2
reproductive health	2
respective promoters	2
respiratory medicine	2
restored polyubiquitination	2
restrained all-trans	2
restrained all-trans retinoic	2
restriction enzyme	2
resultant downregulation	2
retinal detachment	2
rett-like phenotypes	2
revealed significantly differentially expressed mrnas	2
reverse transcription	2
reverse transcription polymerase	2
reverse transcription polymerase chain	2
reverse transcription polymerase chain reaction	2
reward behavior	2
rhogdiβ protein	2
ripple effects	2
rtt-like clinical presentations	2
rtt-like phenotypes	2
salt-sensitive hypertension	2
scleroderma cohort	2
scleroderma cohort study	2
secondary sequencing	2
self-renewal mediated	2
serologic subgroups	2
setd5 variant	2
severe disease	2
severe disease features	2
sex-dependent effects	2
sex-specific chimeric	2
sex-specific developmental	2
sex-specific phenotypes	2
sex-specific regulation	2
shanghai fourth	2
shanghai fourth people	2
sheds light	2
short palindromic	2
short palindromic repeats	2
short stature accompanied	2
short stature caused	2
short-stature patient	2
short-stature patients	2
showed bidirectional expression	2
showed bidirectional expression patterns	2
showed bidirectional regulation	2
showed higher	2
showed higher incidences	2
signal pathway	2
signal transduction	2
signal-regulated kinase	2
signaling modules	2
signaling pathway activation	2
significance statement	2
significance statement substance	2
significant effect	2
significant functions	2
significantly differentially expressed mrnas	2
significantly lower	2
significantly overlapping	2
silencing caused	2
silencing caused opposite	2
silencing caused opposite results	2
silencing decreased	2
silencing experiments	2
silencing suppressed	2
silencing-induced growth	2
silencing-induced growth inhibition	2
similar bidirectional expression	2
simple assay	2
simple steatosis	2
simultaneously regulates	2
single nucleotide	2
single nucleotide variants	2
single-cell levels	2
sites remain	2
sites remain viable	2
sites showed	2
sites showed bidirectional	2
sites showed bidirectional regulation	2
skeletal deformities	2
skewed x-chromosome	2
skewed x-chromosome inactivation	2
skewed x-inactivation	2
slower infection	2
slower infection spread	2
small hands	2
small interfering	2
small proportion	2
small vesicles	2
smc1a downregulation	2
smc1a knockdown significantly downregulated	2
smc1a overexpression	2
smc1a overexpression group	2
smc1a promotes	2
smc1a promotes tumor	2
smc1a promotes tumor growth	2
smc1a remain	2
sodium excretion	2
somatic cancers	2
south australian clinical genetics	2
south australian clinical genetics service	2
south australian myositis	2
south australian myositis database	2
sparse lateral	2
sparse lateral eyebrow	2
specific clinical	2
specific clinical findings	2
specific demethylase	2
specific immune	2
specific immune response	2
specific kdm6a	2
specific kdm6a deficiency	2
specific mechanism	2
specific regulation	2
specific treatments	2
spectrum disorder	2
speech development	2
spiny neuron	2
spiny neuron subtypes	2
splicing provide	2
sporadic female	2
sporadic female patient	2
sporadic intellectual	2
sporadic intellectual disability	2
sporadic patients	2
sporadic patients corroborates	2
sporadic patients corroborates previous	2
sporadic patients corroborates previous estimates	2
spreading infection	2
srcap variant	2
state university	2
state university college	2
statement substance	2
stature accompanied	2
stature caused	2
step-by-step genetic	2
step-by-step genetic analysis	2
stimulatory effect	2
stmn1 signaling	2
stmn1 signaling pathway	2
stmn1 signaling pathway activation	2
striking sex-dependent	2
striking sex-dependent effects	2
strongly skewed x-inactivation	2
structural genomics	2
structural genomics consortium	2
studies based	2
studies demonstrate exposure	2
study group	2
study sheds light	2
sub-microscopic duplications	2
subsequent proteasomal degradation	2
subsequent recruitment	2
subsequently focal	2
subsequently focal adhesion	2
subsequently focal adhesion kinase	2
substantial prevalence	2
subtype-specific bidirectional	2
subtype-specific bidirectional expression	2
suppress interferon	2
suppresses papillary	2
suppresses papillary thyroid	2
suppresses papillary thyroid cancer	2
suppresses papillary thyroid cancer proliferation	2
suppressor protein	2
suppressor protein involved	2
surface antigen	2
surface antigen analysis	2
surveillance pathways	2
synaptic signaling	2
syndrome comprise	2
syndrome comprise hemizygous	2
syndrome comprise hemizygous mutations	2
syndrome comprise hemizygous mutations affecting	2
syndrome samples	2
syndrome-like phenotypes	2
system abnormalities	2
system induced	2
systematic screening	2
systems medicine	2
systems mimic	2
systems mimic cocaine	2
systems mimic cocaine induced	2
systems mimic cocaine induced bidirectional	2
systolic pressure	2
t-cell inflammatory	2
t-cell inflammatory microenvironment	2
tak243 resistance	2
tak243 treatment promoted apoptosis	2
tak243-binding mutation	2
target enrichment	2
target genes	2
target switch	2
targeted enrichment	2
targeting otud5	2
targets osteopontin	2
targets regulating	2
targets regulating osteogenic	2
targets regulating osteogenic differentiation	2
tested negative	2
tested tumor	2
testis-specific protein	2
therapeutic targets	2
thirteen pathogenic variants	2
thoracic surgery	2
thoracic tumor	2
thoracic tumor research	2
thoracic tumor research institute	2
thyroid cancer cells	2
thyroid cancer proliferation	2
thyroid cancer remains	2
thyroid cancer remains elusive	2
tissue correlated	2
tissue-specific manner	2
tolerance compared	2
tools combined	2
transcript displayed	2
transcript displayed higher	2
transcript displayed higher counts	2
transcript exhibits	2
transcript exhibits evolutionary	2
transcript exhibits evolutionary conservation	2
transcript levels	2
transcription activity	2
transcription factor early	2
transcription factor early growth	2
transcription factor early growth response	2
transcription factors	2
transcription polymerase	2
transcription polymerase chain	2
transcription polymerase chain reaction	2
transcription regulations	2
transcription start	2
transcriptional activation	2
transcriptional activity	2
transcriptional control	2
transcriptional regulator	2
transcriptome sequencing	2
transcriptome sequencing technology	2
transcriptomic patterns	2
transcriptomic profiles	2
transcripts consistent	2
transfecting cells	2
transfusion medicine	2
transgenic mouse	2
transgenic overexpression	2
translational medicine	2
treatment development	2
treatment development based	2
treatment promoted apoptosis	2
tspyl2 accumulates	2
tspyl2 accumulation	2
tspyl2 expression inhibited	2
tspyl2 increased	2
tspyl2 overexpression	2
tspyl2 overexpression arrested	2
tspyl2 overexpression reversed	2
tspyl2 promoted proliferation	2
tspyl2 protein	2
tspyl2 protein stability	2
tspyl2 silencing	2
tspyl2 silencing suppressed	2
tubular function	2
tubule cells	2
tubule cells plays	2
tubule cells promotes	2
tubule cells promotes kidney	2
tubule cells promotes kidney aging	2
tumor cells	2
tumor domain-containing	2
tumor domain-containing protein	2
tumor immune	2
tumor immune single-cell	2
tumor progression	2
tumor protease	2
tumor protease deubiquitinase	2
tumor repressor	2
tumor research	2
tumor research institute	2
tumor suppressor protein	2
tumor suppressor protein involved	2
tumor tissues	2
tumor xenograft	2
tumor xenograft experiments	2
tumor-suppressing effects	2
tumorigenic ability	2
tumorigenic activity	2
typical clinical	2
typical clinical manifestations	2
tyrosine kinase	2
uba1b protein	2
uba1b protein isoform	2
uba1c protein	2
uba1c protein isoform	2
uba1m41l cells	2
uba1m41l cells contained	2
uba1m41l cells restored	2
uba1m41l cells restored polyubiquitination	2
uba1m41l expression	2
uba1wt cells	2
ubiquitination levels	2
unaffected female	2
unaffected individuals	2
underlying mechanisms regulating	2
underlying molecular	2
underlying molecular mechanisms	2
understanding short	2
understanding short stature	2
unexplained intellectual	2
unexplained intellectual disability	2
unfavorable clinical	2
unfavorable clinical presentation	2
unique chimeric transcript	2
unique chimeric transcript exhibits	2
unique chimeric transcript exhibits evolutionary	2
university cancer	2
university cancer center	2
unlimited self-renewal	2
unsolved neurodevelopmental	2
unsolved neurodevelopmental disease	2
unsolved neurodevelopmental disease cases	2
unstressed conditions	2
unstressed conditions tspyl2	2
urogenital deformities	2
uty-expressing female	2
uty-overexpressing transgenic	2
uty-overexpressing transgenic mouse	2
vaccine candidates	2
variant detected	2
variants compared	2
variants found	2
variants showed	2
variants showed higher	2
variants showed higher incidences	2
vascular endothelial	2
vascular endothelial growth	2
vascular endothelial growth factor	2
vascular remodeling	2
vascular surgery	2
vdac2 overexpression	2
vdac2-maintained mitochondrial	2
vdac2-maintained mitochondrial homeostasis	2
ventricular systolic	2
ventricular systolic pressure	2
vexas syndrome	2
vexas syndrome comprise	2
vexas syndrome comprise hemizygous	2
vexas syndrome comprise hemizygous mutations	2
vexas syndrome samples	2
viable mash-treatment	2
viable mash-treatment strategy	2
viral replication	2
viral replication complexes	2
vitro growth	2
voltage-dependent anion	2
voltage-dependent anion channel	2
water reabsorption	2
with-no-lysine kinase	2
wound healing	2
wound scratchy	2
x-chromosomal defects	2
x-chromosomal protein	2
x-chromosome inactivation	2
x-linked defects	2
x-linked disorders	2
x-linked histone	2
x-linked histone demethylases	2
x-linked histone demethylases kdm5c	2
x-linked intellectual	2
x-linked intellectual disability	2
x-linked variants	2
xdrop long-dna	2
xdrop long-dna technology	2
y-encoded protein	2
y-linked homologue	2
yat-sen university cancer	2
yat-sen university cancer center	2
β-catenin pathway activity	2
β-catenin signaling pathway	2
terms_articles_tot	Freq
author information	100
interest statement	60
cancer cells	18
tumor suppressor	16
highly expressed	14
molecular medicine	14
transwell assays	14
clinical features	12
colony formation	12
expression levels	12
molecular mechanisms	12
promoted proliferation	12
breast cancer	10
medical genetics	10
otud5 expression	10
protein levels	10
therapeutic target	10
anti-fhl1 autoantibodies	8
general surgery	8
genetic analysis	8
healthy controls	8
idiopathic inflammatory	8
idiopathic inflammatory myopathies	8
inflammatory myopathies	8
mouse model	8
ovarian tumor	8
papillary thyroid	8
papillary thyroid cancer	8
pathogenic variants	8
targeting otud5	8
thyroid cancer	8
tspyl2 expression	8
tumor growth	8
underlying mechanisms	8
breast cancer cells	6
business media	6
chromatin immunoprecipitation	6
clinical characteristics	6
clinical genetics	6
clinical information	6
colorectal cancer	6
domain protein	6
expression patterns	6
genetic characteristics	6
genotype-phenotype correlation	6
intellectual disability	6
molecular biology	6
muscle cells	6
myeloid leukemia	6
otud5 overexpression	6
ovarian tumor domain-containing	6
overexpression reversed	6
potential therapeutic	6
proteasomal degradation	6
protein stability	6
regulatory mechanism	6
sexual dimorphism	6
short stature	6
signaling pathway	6
significantly downregulated	6
smooth muscle	6
smooth muscle cells	6
transcription factor	6
translational medicine	6
tumor domain-containing	6
β-catenin pathway	6
-induced asthma	4
-induced asthma mouse	4
-induced asthma mouse model	4
aarskog-scott syndrome	4
above-mentioned promoting effect	4
acetylation level	4
acute myeloid	4
acute myeloid leukemia	4
acute myeloid leukemia cells	4
adjacent normal	4
aggressive phenotypes	4
airway inflammation	4
airway smooth	4
airway smooth muscle	4
airway smooth muscle cells	4
all-trans retinoic	4
allergy asthma	4
anabolic effects	4
analyze proliferation	4
anion channel	4
anti-asthmatic mir-224-5p	4
anti-asthmatic mir-224-5p inhibits	4
anti-ro52 autoantibodies	4
anti-ro52 autoantibodies specifically	4
antigen analysis	4
artificial modulation	4
asthma-like airway	4
asthma-like airway inflammation	4
asthma mouse	4
asthma mouse model	4
autism center	4
autoantibodies specifically	4
autoimmunity group	4
binding sites	4
biological characteristics	4
biomedical imaging	4
blood samples	4
breast surgery	4
cancer development	4
cancer genome	4
cancer genome atlas	4
cancer medicine	4
cancer progression	4
cancer proliferation	4
cancer remains	4
cancer remains elusive	4
cancer suppressor	4
cancer treatment	4
caucasian myositis	4
caucasian myositis patients	4
central hospital	4
central papillary	4
central papillary thyroid	4
central papillary thyroid cancer	4
chain reaction	4
childhood myositis	4
childhood myositis heterogeneity	4
childhood myositis heterogeneity collaborative	4
childhood myositis heterogeneity collaborative study	4
chromosomal microarray	4
chronic liver	4
chronic liver disease	4
chronic liver disease worldwide	4
clinical manifestations	4
clinical presentation	4
collaborative study group	4
combined impacts	4
common chronic	4
common chronic liver	4
common chronic liver disease	4
common chronic liver disease worldwide	4
common endocrine	4
common endocrine cancers	4
cycle-related proteins	4
cycle-related proteins showed	4
cycle arrest	4
cycle progression	4
cycle regulation	4
cytometry assays	4
damage response	4
deletion markedly exacerbated steatosis	4
deubiquitinating enzyme	4
deubiquitinating enzyme otud5	4
deubiquitinating enzyme otud5 deficiency	4
develop somatic	4
develop somatic cancers	4
development institute	4
diabetes center	4
disease features	4
disease pathogenesis	4
disease severity	4
disease worldwide	4
distinctive clinical features	4
disturbing mitochondrial	4
disturbing mitochondrial homeostasis	4
domain-containing protein	4
donor liver	4
donor liver transplantation	4
downregulation negatively	4
downregulation negatively correlated	4
drastic variants	4
drastic variants showed	4
drastic variants showed higher	4
drastic variants showed higher incidences	4
dual-luciferase analysis	4
dual-luciferase analysis verified	4
dual-luciferase analysis verified mir-96-5p	4
dysfunction-associated steatohepatitis	4
effective pharmacologic	4
effective pharmacologic therapies	4
effectively reversed	4
endocrine cancers	4
environmental autoimmunity	4
environmental autoimmunity group	4
enzyme-linked immunosorbent	4
enzyme-linked immunosorbent assay	4
enzyme otud5	4
enzyme otud5 deficiency	4
exacerbated steatosis	4
expression inhibited	4
facial anomalies	4
fatty liver	4
female-specific cancers	4
female cancer	4
female cancer cells	4
fgd1-related aarskog-scott	4
fgd1-related aarskog-scott syndrome	4
frequently mutated	4
frequently observed	4
function reduced	4
function reduced airway	4
function reduced airway inflammation	4
functional analysis	4
functional significance	4
functional study	4
gastrointestinal surgery	4
genetic disease	4
genetic testing	4
genetica molecolare	4
genitourinary malformations	4
genome atlas	4
genotoxic stress	4
genotype-phenotype correlation analysis	4
genotype-phenotype correlation analysis suggested	4
growth arrest	4
growth hormone	4
growth hormone deficiency	4
growth hormone showed	4
growth hormone showed improved	4
growth hormone showed improved heights	4
growth hormone treatment	4
hamper colony	4
hamper colony formation	4
hepatic steatosis	4
hepatobiliary center	4
hepatocyte-specific otud5	4
hepatocyte-specific otud5-knockout	4
hepatocyte-specific otud5 deletion	4
hepatocyte-specific otud5 deletion markedly	4
hepatocyte-specific otud5 deletion markedly exacerbated	4
hepatocyte deubiquitinating	4
hepatocyte deubiquitinating enzyme	4
hepatocyte deubiquitinating enzyme otud5	4
hepatocyte deubiquitinating enzyme otud5 deficiency	4
heterogeneity collaborative	4
heterogeneity collaborative study	4
heterogeneity collaborative study group	4
high-fat high-cholesterol	4
higher incidences	4
higher percentage	4
histone lysine	4
hl-60 cells	4
hormone deficiency	4
hormone showed	4
hormone showed improved	4
hormone showed improved heights	4
hormone treatment	4
human cancers	4
human central	4
human central papillary	4
human central papillary thyroid	4
human central papillary thyroid cancer	4
human genetics	4
human liver	4
human liver tissues	4
identified voltage-dependent	4
identified voltage-dependent anion	4
identified voltage-dependent anion channel	4
important roles	4
include facial	4
including anti-ro52	4
including anti-ro52 autoantibodies	4
increased apoptosis	4
increased disease	4
increased disease severity	4
increased levels	4
infectious diseases	4
inhibited airway	4
inhibited airway inflammation	4
inhibited subsequent proteasomal degradation	4
inhibited tumor	4
inhibited tumor growth	4
inhibitory effects	4
juvenile healthy	4
juvenile healthy controls	4
juvenile myositis	4
juvenile patients	4
k48-linked polyubiquitin	4
k48-linked polyubiquitin chains	4
large north	4
large north american	4
large north american cohort	4
largely unknown	4
leukemia cells	4
levels correlated	4
lipid accumulation	4
liver disease	4
liver disease worldwide	4
liver tissues	4
liver transplantation	4
living donor	4
living donor liver	4
living donor liver transplantation	4
longhua hospital	4
loss-of-function studies	4
lower incidence	4
lower probability	4
lysine demethylases	4
maintaining mitochondrial	4
maintaining mitochondrial function	4
malignant behaviors	4
malignant tumors	4
markedly exacerbated steatosis	4
mdm2-dependent ubiquitination	4
mechanisms regulating	4
metabolic dysfunction-associated	4
metabolic dysfunction-associated steatohepatitis	4
metabolomic results	4
metabolomic results revealed	4
mir-224-5p inhibited airway	4
mir-224-5p inhibited airway inflammation	4
mir-224-5p inhibits	4
mir-224-5p relieved airway	4
mir-224-5p relieved airway inflammation	4
mir-96-5p facilitates	4
mirna-mrna modulatory	4
missense variants	4
mitochondrial function	4
mitochondrial homeostasis	4
molecular aspects	4
molecular mechanism	4
mouse models	4
murine model	4
muscle-specific protein	4
muscle biopsies	4
muscle disease	4
myeloid leukemia cells	4
myositis-associated autoantibodies	4
myositis heterogeneity	4
myositis heterogeneity collaborative	4
myositis heterogeneity collaborative study	4
myositis heterogeneity collaborative study group	4
myositis patients	4
negatively correlated	4
negatively regulating	4
negatively related	4
neurodevelopmental disorder	4
neurodevelopmental disorders	4
offered optional therapeutic targets	4
oncogenic function	4
oncogenic process	4
optional therapeutic targets	4
otud5-interacting partner	4
otud5-mediated protection	4
otud5 deficiency	4
otud5 deletion markedly exacerbated steatosis	4
otud5 promotes	4
otud5 silencing	4
ovarian tumor domain-containing protein	4
overexpression arrested	4
overexpression increased	4
paoa-induced lipid	4
paoa-induced lipid accumulation	4
papillary thyroid cancer proliferation	4
para-cancer tissues	4
pathway activity	4
phosphorylation level	4
polymerase chain	4
polymerase chain reaction	4
polyubiquitin chains	4
positively correlated	4
potential conflicts	4
potential therapeutic target	4
precise mechanisms	4
primary hepatocytes	4
promising drugs	4
promotes tspyl2	4
promotes tspyl2 expression	4
promoting effect	4
proteasome degradation	4
protect normal	4
protein accumulation	4
protein involved	4
proteins showed	4
putative tumor	4
putative tumor suppressor	4
putative tumor suppressor protein	4
putative tumor suppressor protein involved	4
quantitative real-time	4
reduced airway	4
reduced airway inflammation	4
regulating sirt1	4
relieved airway	4
relieved airway inflammation	4
remains difficult	4
remains elusive	4
remains unclear	4
repress airway	4
repress airway smooth	4
repress airway smooth muscle	4
repressing sirt1	4
respiratory medicine	4
restrained all-trans	4
restrained all-trans retinoic	4
seaver autism	4
seaver autism center	4
serologic subgroups	4
severe disease	4
severe disease features	4
sex-specific regulation	4
short hairpin	4
showed higher	4
showed higher incidences	4
significantly higher	4
silencing suppressed	4
simple steatosis	4
skeletal deformities	4
smc1a expression	4
somatic cancers	4
specific mechanism	4
specific regulation	4
specific treatments	4
structural genomics	4
structural genomics consortium	4
structural maintenance	4
study group	4
subsequent proteasomal degradation	4
suppresses papillary	4
suppresses papillary thyroid	4
suppresses papillary thyroid cancer	4
suppresses papillary thyroid cancer proliferation	4
suppressor protein	4
suppressor protein involved	4
surface antigen	4
surface antigen analysis	4
surveillance pathways	4
tested tumor	4
testis-specific protein	4
therapeutic targets	4
thyroid cancer cells	4
thyroid cancer proliferation	4
thyroid cancer remains	4
thyroid cancer remains elusive	4
transfusion medicine	4
translational medicine published	4
tspyl2 accumulates	4
tspyl2 accumulation	4
tspyl2 expression inhibited	4
tspyl2 increased	4
tspyl2 overexpression	4
tspyl2 overexpression arrested	4
tspyl2 overexpression reversed	4
tspyl2 promoted	4
tspyl2 promoted proliferation	4
tspyl2 protein	4
tspyl2 protein stability	4
tspyl2 silencing	4
tspyl2 silencing suppressed	4
tumor domain-containing protein	4
tumor progression	4
tumor repressor	4
tumor suppressor protein	4
tumor suppressor protein involved	4
tumor xenograft	4
tumor xenograft experiments	4
tumorigenic ability	4
typical clinical	4
typical clinical manifestations	4
underlying mechanisms regulating	4
underlying molecular	4
underlying molecular mechanisms	4
university cancer	4
unstressed conditions	4
unstressed conditions tspyl2	4
urogenital deformities	4
variants showed	4
variants showed higher	4
variants showed higher incidences	4
vdac2-maintained mitochondrial	4
vdac2-maintained mitochondrial homeostasis	4
vdac2 overexpression	4
viable mash-treatment	4
viable mash-treatment strategy	4
voltage-dependent anion	4
voltage-dependent anion channel	4
wound healing	4
x-linked genes	4
y-encoded protein	4
β-catenin pathway activity	4
β-catenin signaling	4
-based studies	2
-based studies revealed	2
3-kinase pathway	2
3-kinase pathway exacerbated	2
3-kinase pathway exacerbated graft	2
3-kinase pathway exacerbated graft inflammation	2
aav9-otud5 sirna	2
abl-induced malignant	2
abl-induced malignant transformation	2
abnormal cytoplasmic	2
abnormal cytoplasmic vacuoles	2
activate c-myc	2
activate c-myc signal	2
activate c-myc signal transduction	2
activates expression	2
activates stat3	2
activating c-myc	2
activating c-myc signal	2
activating c-myc signal transduction	2
activation system	2
activation system induced	2
activator nutlin-3a suppresses otud5 transcription	2
active h3k4me3	2
active h3k4me3 modification	2
active uba1b	2
actively expressed	2
actively expressed coinciding	2
activity assessment	2
activity measured	2
activity measures	2
activity vulnerable	2
additive effects	2
additive proviral	2
additive proviral functions	2
adhesion kinase	2
adjacent normal tissue	2
adjacent x-linked	2
adjacent x-linked genes	2
adult females	2
adult females expressing	2
adult patients	2
advanced human	2
advanced human cancers	2
advanced tumor	2
affected females	2
affected individuals	2
affecting methionine-41	2
aging markers	2
aging markers including	2
airway epithelial	2
alleviates hypoxia-induced	2
alleviates hypoxia-induced pulmonary	2
alleviates hypoxia-induced pulmonary vascular	2
alleviates hypoxia-induced pulmonary vascular remodeling	2
altered physiological	2
alternative splicing	2
analysis identified neointima-specific	2
analysis identified neointima-specific markers	2
analysis methods	2
analysis revealed solute carrier family	2
anti-fhl1- counterparts	2
anti-fhl1- group	2
anti-fhl1- patients	2
anti-fhl1 autoantibodies rarely	2
anti-fhl1 autoantibodies rarely appeared	2
anti-fhl1 autoantibody	2
anti-fhl1 autoantibody levels	2
anti-fhl1 autoantibody levels correlated	2
anti-fhl1 levels	2
anti-hcc drugs	2
anti-proliferative effects	2
antitumor mechanism	2
apoptosis markers	2
apoptosis rates	2
apoptotic pathways	2
apparently unaffected	2
apparently unaffected female	2
applied cancer	2
applied cancer science	2
armstrong oxygen	2
armstrong oxygen biology	2
armstrong oxygen biology research	2
armstrong oxygen biology research center	2
arterial hypertension	2
arterial system	2
artery disease	2
artery smooth	2
artery smooth muscle	2
artery smooth muscle cells	2
assessed potential	2
assisted circulation	2
associate laboratory	2
attenuated apoptosis	2
attenuated apoptosis markers	2
attenuated vaccine	2
attenuated vaccine candidates	2
australian clinical genetics	2
australian clinical genetics service	2
australian myositis	2
australian myositis database	2
australian scleroderma	2
australian scleroderma cohort	2
australian scleroderma cohort study	2
autism spectrum	2
autism spectrum disorder	2
autoantibodies rarely	2
autoantibodies rarely appeared	2
autoantibodies targeting	2
autoantibody levels	2
autoantibody levels correlated	2
autoimmune disease	2
autoimmune disease controls	2
autoimmune diseases	2
autoimmune disorder	2
autoimmune disorder ankylosing	2
autoimmune disorder ankylosing spondylitis	2
autoimmune disorders	2
autoimmune encephalomyelitis	2
autoimmune responses	2
average total	2
beas-2b cells	2
beas-2b cells exposed	2
behavioral disturbances	2
behavioral outcomes	2
beijing chest	2
beijing chest hospital	2
beijing tuberculosis	2
beneficial effects	2
benign population	2
benign population variant	2
berberine chloride	2
berberine chloride diminished	2
bidirectional expression	2
bidirectional expression patterns	2
bidirectional regulation	2
bidirectional target	2
bidirectional target switch	2
bidirectional transcription	2
bidirectional transcription regulations	2
bidirectionally regulated	2
binding relations	2
binding sites showed	2
