logFC	AveExpr	t	P.Value	adj.P.Val	B	mutated_AVG	unmutated_AVG	deltaBeta	CHR	MAPINFO	Strand	Type	gene	feature	cgi	feat.cgi	UCSC_CpG_Islands_Name	DHS	Enhancer	Phantom	Probe_SNPs	Probe_SNPs_10	CpG_island
0.435300725838069	0.675243175905952	11.0199101072998	5.71796371229378e-23	9.3421131616891e-22	41.4248398845574	0.486094646226316	0.921395372064384	0.435300725838068	7	101599518	F	II	CUX1	Body	opensea	Body-opensea		NA	TRUE				cg25787300
0.44811901588323	0.538395104686905	11.0194761530959	5.73605748127711e-23	9.3421131616891e-22	41.4217129686093	0.343676722785263	0.791795738668493	0.44811901588323	4	154196770	R	II	TRIM2	Body	opensea	Body-opensea		NA	TRUE				cg24345261
-0.428853735032848	0.491071765152381	-10.9983500212005	6.68947310591412e-23	1.08595342628476e-21	41.2695314705357	0.677418923827368	0.248565188794521	-0.428853735032848	5	172306112	F	II	ERGIC1	Body	opensea	Body-opensea		NA	TRUE				cg16345114
0.444105106618068	0.530847424502976	10.9930729583152	6.95130679120368e-23	1.12480692414299e-21	41.2315323217922	0.337873181746316	0.781978288364384	0.444105106618068	5	89000691	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg00226580
0.424056931599337	0.317090853644048	10.9876135562329	7.23293654345046e-23	1.16660266829846e-21	41.1922261036007	0.132828020270526	0.556884951869863	0.424056931599337	1	156696467	F	II	ISG20L2	Body	shore	Body-shore	chr1:156698111-156698916	NA	TRUE				cg05809481
0.427223229050339	0.538109087575595	10.967731103426	8.35812422368907e-23	1.34374987519117e-21	41.0491288934941	0.352470422571579	0.779693651621918	0.427223229050339	9	4495359	F	II	SLC1A1	Body	shelf	Body-shelf	chr9:4491167-4491418	NA	NA		rs78281039		cg13802605
0.431610048908334	0.457587224189881	10.9655593004806	8.49113809495262e-23	1.36075931008856e-21	41.033502948154	0.270042381509474	0.701652430417808	0.431610048908335	2	240197131	R	II	HDAC4	Body	shore	Body-shore	chr2:240196768-240196997	TRUE	NA				cg05903736
0.462715739854809	0.541562089822024	10.9556526112908	9.12513620159571e-23	1.4576894890728e-21	40.962237334506	0.340501083813684	0.803216823668493	0.462715739854809	14	31731725	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg26295786
0.473893178524686	0.458999307067262	10.9439351646	9.93614795644933e-23	1.5821891650397e-21	40.8779716188156	0.253081437827368	0.726974616352055	0.473893178524686	7	133245852	F	II	EXOC4	Body	opensea	Body-opensea		NA	NA				cg23414759
0.414126899037087	0.340606103291667	10.9318204529551	1.08502045494208e-22	1.72225469038425e-21	40.7908786262084	0.160658105495789	0.574785004532877	0.414126899037087	19	58469897	R	II	C19orf18	3'UTR	opensea	3'UTR-opensea		NA	NA			rs79804234	cg07947705
0.442348713567801	0.457682969900595	10.9249634460011	1.14042035944473e-22	1.80446259405812e-21	40.7415968176659	0.265471921743158	0.707820635310959	0.442348713567801	3	171561201	F	II	TMEM212	1stExon	opensea	1stExon-opensea		NA	NA				cg13581779
-0.458357393492214	0.525317132645833	-10.915955137725	1.21750560721532e-22	1.92035584734278e-21	40.6768682181612	0.724484333389474	0.26612693989726	-0.458357393492213	3	48310616	F	II	ZNF589	3'UTR	opensea	3'UTR-opensea		NA	NA				cg11307417
0.440204029152992	0.454661302004762	10.9123811671677	1.2495074389403e-22	1.96463433795644e-21	40.6511923472363	0.263382170289474	0.703586199442466	0.440204029152992	7	107305824	R	II	SLC26A4	Body	shelf	Body-shelf	chr7:107301205-107302416	NA	NA				cg22054793
0.492205418028595	0.417401931745833	10.9117338264805	1.25539280970034e-22	1.96770032868391e-21	40.6465420506329	0.203526958435789	0.695732376464384	0.492205418028594	10	134377481	R	I	INPP5A	Body	opensea	Body-opensea		NA	NA				cg09838169
-0.42817212391204	0.426980326259524	-10.909637495585	1.2746420083954e-22	1.99162813811781e-21	40.631483250436	0.613031308673684	0.184859184761644	-0.42817212391204	6	79911416	R	II	HMGN3	Body	opensea	Body-opensea		NA	NA				cg22032366
0.437873061033237	0.533612205610119	10.9091438087813	1.27921780962487e-22	1.99255110533469e-21	40.6279370294212	0.343345935042105	0.781218996075343	0.437873061033237	6	32844675	R	II	PPP1R2P1	Body	shelf	Body-shelf	chr6:32847498-32847846	NA	NA				cg24540269
0.474245758050498	0.400005375160714	10.907859085298	1.29120228165818e-22	2.00497248704687e-21	40.6187089191327	0.193934301722105	0.668180059772603	0.474245758050498	17	2141841	F	I	SMG6	Body	opensea	Body-opensea		NA	TRUE				cg17648080
0.411758387873829	0.304544720065476	10.8986325015305	1.38062155553637e-22	2.13697491890455e-21	40.5524448721258	0.125625896763158	0.537384284636986	0.411758387873828	7	129254604	F	II	NRF1	5'UTR	shelf	5'UTR-shelf	chr7:129251237-129252441	NA	NA				cg01307483
-0.427381808492675	0.514756258404167	-10.8982200529857	1.38475974745015e-22	2.13697491890455e-21	40.5494831376542	0.700463829951579	0.273082021458904	-0.427381808492675	14	102653321	F	II	WDR20	Body	opensea	Body-opensea		NA	TRUE				cg01755336
0.427309422729517	0.335693737721429	10.8937596485705	1.43030906759803e-22	2.20047548861235e-21	40.5174558725951	0.150017619511579	0.577327042241096	0.427309422729517	17	45364717	R	II	ITGB3	Body	opensea	Body-opensea		NA	TRUE				cg26176717
0.448737436634535	0.485108219216071	10.8873444999922	1.49844908581487e-22	2.29823479419459e-21	40.4714001431833	0.290121118773684	0.738858555408219	0.448737436634535	3	170529777	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg14760020
0.446659599171637	0.404357285875595	10.8812690146557	1.56595963688985e-22	2.39223509200809e-21	40.4277908653741	0.210273055283158	0.656932654454795	0.446659599171637	7	55414328	F	II		IGR	shore	IGR-shore	chr7:55411965-55412772	NA	NA				cg01370294
-0.478103909426056	0.422501846200595	-10.8809746727648	1.56930622035731e-22	2.39223509200809e-21	40.4256783025642	0.630249378272632	0.152145468846575	-0.478103909426056	14	69030612	F	II	RAD51L1	Body	opensea	Body-opensea		NA	TRUE		rs17105852		cg27064708
0.471597211034622	0.534798425555357	10.8794530377003	1.58672072333957e-22	2.41142967072882e-21	40.4147574499901	0.329878208855789	0.801475419890411	0.471597211034621	2	174224162	F	II	CDCA7	Body	shelf	Body-shelf	chr2:174219533-174220368	NA	NA				cg21622202
-0.412424397622667	0.336353873192857	-10.8703149393284	1.69542687656526e-22	2.56882860085645e-21	40.3491830732932	0.515562093588421	0.103137695965753	-0.412424397622668	11	36383991	R	I	PRR5L	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg16829924
-0.447321127897549	0.489555787251786	-10.8686190291775	1.71640262074784e-22	2.59275320354658e-21	40.337015267264	0.683927467826316	0.236606339928767	-0.447321127897549	1	29513749	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg00018103
0.474082660882192	0.596761213835714	10.8610306450793	1.8134702793065e-22	2.7311299387146e-21	40.2825775921536	0.39076101	0.864843670882192	0.474082660882192	5	115913291	R	II		IGR	shore	IGR-shore	chr5:115912001-115912384	NA	NA				cg27012021
0.453941387355718	0.551283595810119	10.854755600664	1.89785451510027e-22	2.84963140405446e-21	40.237570749696	0.354035254875789	0.807976642231507	0.453941387355717	16	27438621	R	I	IL21R	1stExon	opensea	1stExon-opensea		TRUE	TRUE			rs72784343	cg16510070
0.446425571508623	0.529456800783929	10.8364431826172	2.16713657112448e-22	3.24421642383904e-21	40.1062752483054	0.335474260783158	0.781899832291781	0.446425571508623	12	32711698	F	II	FGD4	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg16820973
-0.479986491764672	0.386244001604762	-10.8347948018244	2.19316716687312e-22	3.27338383115391e-21	40.0944602583003	0.594809560526316	0.114823068761644	-0.479986491764672	19	56988702	F	I	ZNF667	5'UTR	island	5'UTR-island	chr19:56988313-56989741	TRUE	NA				cg24732137
-0.428500361111853	0.422956085258929	-10.8193327456101	2.45301470919518e-22	3.65031950773092e-21	39.9836620851442	0.609149694551579	0.180649333439726	-0.428500361111853	16	89183678	F	II	ACSF3	Body	shelf	Body-shelf	chr16:89186198-89186551	NA	NA				cg10202714
0.409861221617087	0.406761352108929	10.808031916078	2.66212093713667e-22	3.94973432809596e-21	39.9027147944304	0.228666892715789	0.638528114332877	0.409861221617087	11	64928199	F	II		IGR	opensea	IGR-opensea		NA	NA				cg18943317
0.427814607412314	0.330752567069048	10.787824135453	3.08125923448161e-22	4.55807579065327e-21	39.7580358278777	0.144856934086316	0.57267154149863	0.427814607412314	12	122428377	R	II	WDR66	Body	opensea	Body-opensea		NA	TRUE				cg06857900
0.444422409490498	0.419129729191667	10.7854435868978	3.13477495331933e-22	4.62356187805211e-21	39.7409979259279	0.226017610782105	0.670440020272603	0.444422409490497	17	18089245	R	II	ALKBH5	Body	shore	Body-shore	chr17:18086258-18088360	NA	NA				cg07166550
0.409104962026258	0.43616796351369	10.7828539534007	3.19404270495189e-22	4.69170151962197e-21	39.7224649662874	0.258402116918947	0.667507078945205	0.409104962026258	10	30981289	F	II		IGR	opensea	IGR-opensea		NA	NA				cg25485734
0.46222369570783	0.675481646141667	10.7826075243801	3.19974043638218e-22	4.69170151962197e-21	39.7207014490197	0.474634445030526	0.936858140738356	0.46222369570783	17	3474461	R	I	TRPV1	Body	shore	Body-shore	chr17:3474582-3474897	NA	NA				cg03726437
0.477291031449416	0.545880362432738	10.7805206014951	3.24840022752862e-22	4.74912313966172e-21	39.7057673527436	0.338486045195789	0.815777076645205	0.477291031449416	4	2322078	F	I	ZFYVE28	Body	opensea	Body-opensea		NA	NA				cg12811871
0.433263272420851	0.470293237546429	10.7661463642385	3.60418024534801e-22	5.25390706318951e-21	39.6029304312815	0.282030029887368	0.715293302308219	0.433263272420851	10	50742951	F	II	ERCC6	5'UTR	shelf	5'UTR-shelf	chr10:50746634-50747329	NA	NA				cg23926543
0.424392696576468	0.358779433917857	10.7559075222311	3.8810229883193e-22	5.64102178534783e-21	39.5297065614597	0.174370702667368	0.598763399243836	0.424392696576467	1	171058672	F	II	FMO3	TSS1500	opensea	TSS1500-opensea		NA	NA		rs7052352		cg16599143
0.424541316427109	0.378396666440476	10.7479832406146	4.10973567414387e-22	5.95613865817952e-21	39.473051146382	0.193923356326316	0.618464672753425	0.424541316427109	10	73385503	R	I	CDH23	Body	opensea	Body-opensea		NA	TRUE				cg13714026
-0.460882909595674	0.457754589883333	-10.7444570295647	4.21577907630565e-22	6.09216629523938e-21	39.4478445743324	0.658019187505263	0.197136277909589	-0.460882909595674	4	81075674	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg22535163
0.432947791541659	0.351029368039286	10.7390381562796	4.38407557518056e-22	6.31711177979908e-21	39.4091139082665	0.162903244333684	0.595851035875342	0.432947791541658	12	117415439	F	II	FBXW8	Body	opensea	Body-opensea		NA	TRUE			rs35393928	cg00229532
0.468680363292589	0.498909752273214	10.733338405409	4.56831935611687e-22	6.5636772358001e-21	39.3683826580493	0.295256975366316	0.763937338658904	0.468680363292588	3	110533292	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg17073169
0.44491333621008	0.606583580923214	10.7267564970171	4.7906913533651e-22	6.86345466098152e-21	39.3213562639979	0.413258143165263	0.858171479375342	0.444913336210079	1	221912247	R	II	DUSP10	TSS1500	shelf	TSS1500-shelf	chr1:221915474-221916804	NA	NA				cg21908420
0.480635061850642	0.484987391925	10.7204516108061	5.01380417449958e-22	7.16257739214226e-21	39.276318082165	0.276140013858947	0.756775075709589	0.480635061850642	1	32401244	R	II	PTP4A2	5'UTR	shelf	5'UTR-shelf	chr1:32403387-32404382	NA	NA			rs79110621	cg11756387
-0.409040973088854	0.5076702135	-10.7161137581335	5.1732884384935e-22	7.36935674999074e-21	39.2453362552218	0.685408255377895	0.276367282289041	-0.409040973088854	19	46651227	F	II	IGFL2	5'UTR	opensea	5'UTR-opensea		NA	NA				cg10833393
0.405233100968926	0.38108786218869	10.7156061682454	5.19227745319389e-22	7.37539410965041e-21	39.2417112164853	0.205004431410526	0.610237532379452	0.405233100968926	15	67401751	F	II	SMAD3	Body	opensea	Body-opensea		NA	TRUE			rs75789994	cg06846320
0.429964792280764	0.354837069248214	10.7073908697093	5.50944615509836e-22	7.80374809504017e-21	39.1830482012673	0.168007129745263	0.597971922026027	0.429964792280764	6	32365960	R	II	BTNL2	Body	opensea	Body-opensea		NA	NA			rs75169867	cg04357398
-0.427747852099754	0.558770276822619	-10.6900160295237	6.24520710471654e-22	8.82091398971263e-21	39.059028909013	0.744636903032632	0.316889050932877	-0.427747852099755	5	81149002	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg03716908
0.483255997887931	0.40263772302381	10.6877593676993	6.34768463985003e-22	8.94040090119722e-21	39.0429260842105	0.192651485846316	0.675907483734247	0.483255997887931	19	17404977	F	I	ABHD8	Body	island	Body-island	chr19:17404959-17405377	TRUE	NA		rs6512183		cg14325436
0.428845474479755	0.391866522155357	10.6799752851141	6.71418937157805e-22	9.43004125221636e-21	38.9873900497623	0.205522952887368	0.634368427367123	0.428845474479755	10	13766768	R	II	FRMD4A	Body	opensea	Body-opensea		NA	TRUE				cg19805033
0.454620462067239	0.447767211574405	10.6717595449013	7.12389467875158e-22	9.97744352766328e-21	38.9287890135366	0.250223796509474	0.704844258576712	0.454620462067239	8	121095224	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg10603136
-0.428482957649055	0.475664297872619	-10.665459066388	7.45487355999367e-22	1.04118345809967e-20	38.8838593529772	0.661850344946316	0.23336738729726	-0.428482957649056	5	172305986	R	II	ERGIC1	Body	opensea	Body-opensea		NA	TRUE				cg24699021
-0.417026507394636	0.406560893025	-10.6455115721587	8.6071293084586e-22	1.19876452764047e-20	38.7416696161377	0.587768839690526	0.17074233229589	-0.417026507394636	9	115631083	F	II	SNX30	Body	opensea	Body-opensea		NA	TRUE				cg14350114
-0.463234879381529	0.69663715023631	-10.6367126972732	9.17020358920497e-22	1.27363938738958e-20	38.6789780040979	0.897923734729474	0.434688855347945	-0.463234879381529	7	2284600	R	I	NUDT1	Body	shelf	Body-shelf	chr7:2281362-2282105	NA	NA				cg03663120
-0.436149233647484	0.5764659292125	-10.6360661843559	9.21299454634431e-22	1.27603802580946e-20	38.674372317791	0.765983155737895	0.329833922090411	-0.436149233647484	3	190037695	R	II	CLDN1	Body	shelf	Body-shelf	chr3:190039817-190040465	NA	NA				cg03601836
0.423147934418414	0.517982848830357	10.6329378416076	9.42287648609198e-22	1.30150227708453e-20	38.6520876889478	0.334114996374737	0.757262930793151	0.423147934418414	16	89104794	R	II		IGR	opensea	IGR-opensea		NA	NA				cg27247934
0.408747139270007	0.437047451824405	10.6300915882418	9.617966107337e-22	1.32357516304228e-20	38.6318144408185	0.259437087736842	0.668184227006849	0.408747139270007	11	83393344	R	II	DLG2	1stExon	opensea	1stExon-opensea		NA	TRUE				cg05228186
0.45333437467602	0.473140695615476	10.6294904242639	9.65968310326974e-22	1.32357516304228e-20	38.6275327147293	0.276156116143158	0.729490490819178	0.45333437467602	1	3704244	F	II	LRRC47	Body	shore	Body-shore	chr1:3703672-3703908	NA	NA				cg18436788
0.403366553615689	0.5069327928	10.6294556936023	9.66209869020865e-22	1.32357516304228e-20	38.6272853518157	0.331660421288421	0.73502697490411	0.403366553615689	1	223959609	F	II	CAPN2	Body	opensea	Body-opensea		TRUE	TRUE		rs77055466		cg02923485
0.432111454294073	0.504334068334524	10.619844337785	1.03542390803628e-21	1.41451353556869e-20	38.5588407251606	0.316571353075789	0.748682807369863	0.432111454294074	4	82375718	R	II	RASGEF1B	Body	opensea	Body-opensea		NA	TRUE			rs72663863	cg18050903
0.433232071361759	0.601902409165476	10.6045422644636	1.15594374060126e-21	1.57440114033698e-20	38.4499146411173	0.413652759109474	0.846884830471233	0.433232071361759	1	224954584	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg17210999
0.471296326902192	0.499031418960119	10.6042040954926	1.15875923928802e-21	1.57440114033698e-20	38.4475080274089	0.29424194358	0.765538270482192	0.471296326902192	2	102717438	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg05539265
0.454258063045205	0.58662478876131	10.601072721212	1.18515668092787e-21	1.60590336169089e-20	38.4252245284929	0.3892388447	0.843496907745205	0.454258063045205	1	206945346	R	II	IL10	Body	opensea	Body-opensea		NA	NA				cg17067005
0.394396499505422	0.245744539573214	10.5984027388428	1.20813695453796e-21	1.63261750613238e-20	38.4062261620382	0.0743698701452632	0.468766369650685	0.394396499505422	2	102316496	F	II	MAP4K4	Body	shelf	Body-shelf	chr2:102313549-102314478	NA	NA				cg13522882
0.457914523313165	0.6349916243	10.5940627950294	1.24644081956335e-21	1.67983937946543e-20	38.3753486047677	0.436016861193684	0.893931384506849	0.457914523313165	6	21023485	F	II	CDKAL1	Body	opensea	Body-opensea		NA	TRUE				cg12556823
0.421550689295645	0.3772026468875	10.5895230927131	1.28780211389805e-21	1.73091681975544e-20	38.3430544438202	0.194028835467368	0.615579524763014	0.421550689295645	10	134377343	R	II	INPP5A	Body	opensea	Body-opensea		NA	NA				cg20456620
0.408443137629286	0.560225701829167	10.5765726495801	1.41345602381731e-21	1.89471316865591e-20	38.2509546950855	0.382747433692632	0.791190571321918	0.408443137629286	14	77219295	R	II		IGR	opensea	IGR-opensea		NA	NA				cg12831208
0.413572223055242	0.384531055899405	10.5568507156455	1.62864191756413e-21	2.17732876679696e-20	38.1107724775377	0.204824078024211	0.618396301079452	0.413572223055242	10	33250294	F	I		IGR	shelf	IGR-shelf	chr10:33246271-33247707	NA	NA				cg11240230
0.430007213157967	0.360925779094643	10.5519825980361	1.68659557372312e-21	2.2487940982975e-20	38.0761840877874	0.174077406710526	0.604084619868493	0.430007213157967	17	61820713	R	II	STRADA	TSS1500	shore	TSS1500-shore	chr17:61818684-61819397	NA	NA				cg08220696
0.459265087488133	0.402597066434524	10.547802273144	1.73799683786772e-21	2.31116600780282e-20	38.0464869200044	0.203035451037895	0.662300538526027	0.459265087488133	12	109248326	F	II	SSH1	Body	shelf	Body-shelf	chr12:109251205-109251586	TRUE	NA				cg13033858
0.465553500693756	0.526095575733333	10.5379051854634	1.8659937138173e-21	2.47479272389563e-20	37.9761939023645	0.323801495074737	0.789354995768493	0.465553500693756	9	38061778	R	II	SHB	Body	opensea	Body-opensea		NA	TRUE			rs79708082	cg14195115
0.42421727552447	0.40032930524881	10.5225910792297	2.08278150326965e-21	2.75500198845192e-20	37.8674721771626	0.215996798622105	0.640214074146575	0.42421727552447	2	10261907	F	II	RRM2	TSS1500	shore	TSS1500-shore	chr2:10262173-10263481	NA	NA		rs72542773		cg18623836
0.418373149033353	0.397497198772024	10.5150074404173	2.19924214795568e-21	2.90137486537689e-20	37.8136528646351	0.215704104251579	0.634077253284931	0.418373149033353	8	144815021	F	I	FAM83H	5'UTR	shore	5'UTR-shore	chr8:144815203-144816518	NA	NA				cg01854491
-0.464097980257549	0.4171107152125	-10.5067878988567	2.33279889083931e-21	3.06947222478857e-20	37.7553359685993	0.618772337586316	0.154674357328767	-0.464097980257549	12	125223502	R	I		IGR	shore	IGR-shore	chr12:125223520-125223750	TRUE	NA			rs56069317	cg13328209
0.442840872274751	0.426486983772619	10.5034138271851	2.38993308490868e-21	3.13639512455207e-20	37.7314018458773	0.234062080938947	0.676902953213699	0.442840872274751	3	190030195	R	II	CLDN1	Body	opensea	Body-opensea		NA	NA				cg27177296
0.473331456404427	0.591053288205357	10.4764705569659	2.89907132106327e-21	3.7945959699781e-20	37.5403751831572	0.385379500601053	0.85871095700548	0.473331456404427	7	102790406	F	II	NAPEPLD	TSS1500	shore	TSS1500-shore	chr7:102789395-102790120	NA	NA				cg11692070
0.409637195243706	0.334946421476786	10.474054504221	2.94969019292512e-21	3.85077048684742e-20	37.5232538848618	0.156949306876842	0.566586502120548	0.409637195243706	5	109392140	R	II		IGR	opensea	IGR-opensea		NA	TRUE				cg21179705
-0.409501849148839	0.353503306852381	-10.4705294112563	3.02512701532786e-21	3.93896746787482e-20	37.498275893077	0.531441610351579	0.12193976120274	-0.409501849148839	7	155790956	F	II		IGR	opensea	IGR-opensea		NA	NA				cg09016797
-0.451820252668839	0.413875148361905	-10.4671211070724	3.09988999689148e-21	4.02583116479413e-20	37.4741282548312	0.610201805771579	0.15838155310274	-0.451820252668839	17	1549012	R	I	SCARF1	5'UTR	shore	5'UTR-shore	chr17:1546742-1547324	NA	NA				cg00869668
-0.421794218243014	0.469365110933929	-10.4655733782748	3.13444478269563e-21	4.06016163561611e-20	37.4631636003302	0.65264474148	0.230850523236986	-0.421794218243014	17	80825525	F	II	TBCD	Body	shelf	Body-shelf	chr17:80827970-80828316	NA	NA				cg21693422
0.403457168194304	0.353657308998214	10.4625145594132	3.20386808975365e-21	4.13936445704606e-20	37.4414955344542	0.178345563294737	0.581802731489041	0.403457168194304	10	18549536	R	I	CACNB2	Body	opensea	Body-opensea		NA	NA				cg26803268
-0.394396338127253	0.650980500831548	-10.4620066113769	3.2155438227461e-21	4.14374203962126e-20	37.4378975476633	0.822355100136842	0.427958762009589	-0.394396338127253	1	3159568	R	II	PRDM16	Body	shore	Body-shore	chr1:3157509-3158300	NA	NA			rs78412927	cg07832245
0.47302612865703	0.629106555049405	10.4482770618427	3.54769122379189e-21	4.56001442646772e-20	37.3406693686438	0.423565439621053	0.896591568278082	0.47302612865703	5	10567643	R	I	ANKRD33B	Body	shore	Body-shore	chr5:10562816-10565680	NA	NA				cg13276570
-0.416773002225999	0.452111387693452	-10.4301684156814	4.0385415211128e-21	5.17761733476001e-20	37.212499038509	0.633209180327368	0.21643617810137	-0.416773002225999	3	108020451	R	II	HHLA2	TSS1500	opensea	TSS1500-opensea		NA	NA				cg02124498
-0.431593971582942	0.52958065738869	-10.4291846635023	4.06706336914689e-21	5.2008482981418e-20	37.2055384465269	0.717118514088421	0.285524542505479	-0.431593971582942	7	47343625	F	II	TNS3	Body	opensea	Body-opensea		NA	NA				cg12292947
0.407685610357332	0.337499719808929	10.4260193187228	4.16020348988209e-21	5.30638200240062e-20	37.1831434621178	0.160350615308421	0.568036225665753	0.407685610357332	14	102102737	R	II		IGR	shore	IGR-shore	chr14:102101165-102101596	NA	NA		rs4906136		cg15933120
0.429392223486402	0.349074799725	10.4208197228088	4.3178316554357e-21	5.4934244980098e-20	37.1463612940551	0.162493654995789	0.591885878482192	0.429392223486402	1	24152579	R	II	HMGCL	TSS1500	opensea	TSS1500-opensea		NA	NA				cg24699146
0.440543612594679	0.395179419656548	10.4161254973101	4.46523858434635e-21	5.66654642683546e-20	37.1131597542466	0.203752730850526	0.644296343445205	0.440543612594679	11	113845487	F	II	HTR3A	TSS1500	opensea	TSS1500-opensea		NA	NA		rs35415126		cg00078348
0.428307551052286	0.47016209355	10.4033023447461	4.89393640348148e-21	6.19485620693859e-20	37.0224907782344	0.284052264818947	0.712359815871233	0.428307551052286	6	37519216	F	II		IGR	opensea	IGR-opensea		NA	TRUE		rs2776888		cg00562468
0.421415195884543	0.4147789598375	10.3974245822485	5.10389941082285e-21	6.44431743790764e-20	36.9809440926132	0.231664023530526	0.653079219415069	0.421415195884542	1	20707513	F	II		IGR	opensea	IGR-opensea		TRUE	TRUE		rs74933118		cg23662331
0.403370657575299	0.51783720543869	10.387483050971	5.47962941593298e-21	6.90129649361836e-20	36.9106920081703	0.342563050658947	0.745933708234247	0.403370657575299	4	140779949	F	II	MAML3	Body	shore	Body-shore	chr4:140781109-140781433	NA	NA				cg21429780
0.42633268417739	0.645634423596429	10.3821064950746	5.69417314574966e-21	7.1534838514443e-20	36.8727084926157	0.460382721543158	0.886715405720548	0.42633268417739	1	31423283	R	II	SNORD103A	TSS1500	opensea	TSS1500-opensea		NA	NA				cg00581541
0.435170277076626	0.568526148604762	10.3805529610903	5.75770726597592e-21	7.21517201250115e-20	36.8617346265648	0.379434302017895	0.814604579094521	0.435170277076626	11	67326023	R	II		IGR	opensea	IGR-opensea		NA	NA				cg14647190
-0.431923304083043	0.583440669380357	-10.3727293040738	6.08855186645243e-21	7.61068983306554e-20	36.8064787980993	0.771121628892632	0.339198324809589	-0.431923304083043	7	47343605	F	I	TNS3	Body	opensea	Body-opensea		NA	NA				cg27525731
0.448033530931781	0.460937475414881	10.3722799588692	6.10811808834203e-21	7.61610734207236e-20	36.8033056814193	0.26625623876	0.714289769691781	0.448033530931781	21	30667400	R	II		IGR	shelf	IGR-shelf	chr21:30670744-30671786	NA	NA				cg25795774
0.437868370793641	0.4663346551125	10.3714333521918	6.14515279901066e-21	7.64322487439136e-20	36.7973273795323	0.276070422565263	0.713938793358904	0.437868370793641	10	126752908	R	II	CTBP2	5'UTR	opensea	5'UTR-opensea		NA	TRUE				cg10491546
0.42761298226809	0.39832664737381	10.3646997260229	6.4477841194961e-21	7.99973215818374e-20	36.7497842342733	0.212518625316842	0.640131607584931	0.427612982268089	10	34604934	R	II	PARD3	Body	opensea	Body-opensea		NA	TRUE				cg13976324
0.413380154240663	0.305135512291667	10.3641105081763	6.47496091424357e-21	8.01356548792521e-20	36.7456245588212	0.125511992889474	0.538892147130137	0.413380154240663	3	27638612	F	II		IGR	opensea	IGR-opensea		NA	TRUE				cg14143723
-0.438650819333382	0.566471534253571	-10.3589479812784	6.71800322590438e-21	8.29383114309183e-20	36.7091825468304	0.757075759321053	0.318424939987671	-0.438650819333381	1	2066631	F	I	PRKCZ	5'UTR	island	5'UTR-island	chr1:2066367-2066666	NA	NA				cg00866690
0.445074060393237	0.536201196924405	10.3571776185376	6.80342227660299e-21	8.37859886281157e-20	36.6966871584381	0.342805920682105	0.787879981075343	0.445074060393237	11	68717764	R	II		IGR	opensea	IGR-opensea		TRUE	TRUE				cg04288108
0.395398136595833	0.2838990249375	10.3557202722946	6.87454899076312e-21	8.44539188054437e-20	36.6864016498599	0.112089120345263	0.507487256941096	0.395398136595833	11	5365377	R	II	OR51B5	TSS1500	opensea	TSS1500-opensea		NA	NA				cg07568203
0.414833961872977	0.40958749098869	10.3543858838936	6.94032351370692e-21	8.50529842366044e-20	36.676984399759	0.229332257555789	0.644166219428767	0.414833961872978	1	224821584	R	II	CNIH3	Body	opensea	Body-opensea		NA	TRUE				cg21444086
0.427216943084672	0.365589323455952	10.3488222479546	7.22138330745237e-21	8.82809695287576e-20	36.6377245916621	0.179953389853684	0.607170332938356	0.427216943084672	19	10333164	R	II	S1PR2	3'UTR	shore	3'UTR-shore	chr19:10334618-10335511	NA	NA				cg20250162
-0.416015625294824	0.520102239988095	-10.3446318386094	7.44052484204422e-21	9.07381078298075e-20	36.6081600083115	0.700870934312632	0.284855309017808	-0.416015625294823	1	12230509	F	II	TNFRSF1B	Body	shelf	Body-shelf	chr1:12226876-12227712	NA	NA		rs674846		cg18124517
0.399980224346114	0.295715760379167	10.3430545620854	7.52471372651744e-21	9.15415295196768e-20	36.5970329785667	0.121914829562105	0.521895053908219	0.399980224346114	14	90720130	F	II		IGR	shelf	IGR-shelf	chr14:90722855-90723302	NA	NA		rs74080691		cg01917340
0.417173961635861	0.622427639276786	10.3407458250521	7.64965753081865e-21	9.28356496458574e-20	36.580746909488	0.441155620232632	0.858329581868493	0.417173961635862	15	45883463	R	II	PLDN	Body	shelf	Body-shelf	chr15:45879274-45879918	NA	NA				cg23122570
-0.400607033793439	0.688620417480357	-10.3398713544242	7.69751925424124e-21	9.31903057414194e-20	36.5745786481548	0.862693711926316	0.462086678132877	-0.400607033793439	7	2962373	R	II	CARD11	Body	opensea	Body-opensea		NA	NA				cg25106791
-0.408057704481428	0.417044134168452	-10.3327774840617	8.0969610291973e-21	9.77893844105954e-20	36.5245475565596	0.594354922425263	0.186297217943836	-0.408057704481428	7	155790512	F	II		IGR	opensea	IGR-opensea		NA	NA				cg13104880
